design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
map_0001,training,True,RMG_2026_Burke,300,1,1.1,0.2,completed,0.1774367871964344,2060.81204202753,195,multicomponent,True,,63.87640149999993
map_0013,training,True,RMG_2026_Burke,450,1,0.8,0.0,completed,0.1117751655640492,1959.585596931888,193,multicomponent,True,,38.4833242000002
map_0025,training,True,RMG_2026_Burke,450,5,1.0,0.2,completed,0.1927503123428767,2217.7199483190566,227,multicomponent,True,,64.01166799999964
map_0037,training,True,RMG_2026_Burke,300,1,0.8,0.2,completed,0.1199714545715152,1884.1668628148184,204,multicomponent,True,,184.3525915
map_0049,training,True,RMG_2026_Burke,300,1,1.0,0.1,completed,0.10617242068281,2080.766064438811,206,multicomponent,True,,119.0730282000004
map_0061,training,True,RMG_2026_Burke,300,10,1.3,0.2,completed,0.0579878752896534,1984.641332909666,180,multicomponent,True,,161.6750688000002
map_0073,training,False,RMG_2026_Burke,600,5,1.0,0.3,completed,0.531530657738518,2327.361865233966,203,multicomponent,True,,48.73076570000012
map_0085,training,False,RMG_2026_Burke,750,20,1.4,0.0,completed,0.2572188318022288,2191.451387947448,175,multicomponent,True,,40.35945250000077
map_0097,training,False,RMG_2026_Burke,600,20,1.0,0.0,completed,0.1375963750302525,2293.362575277541,204,multicomponent,True,,82.52745520000008
map_0109,training,False,RMG_2026_Burke,450,5,1.2,0.5,completed,0.5683895170612288,2201.915409316258,209,multicomponent,True,,76.5542717999997
map_0121,interpolation_holdout,True,RMG_2026_Burke,300,1,1.0,0.2,completed,0.1636526718289283,2094.519447498268,198,multicomponent,True,,144.46993089999978
map_0007,training,True,RMG_2026_Burke,300,1,0.6,0.2,completed,0.0547924149039462,1609.4159252987945,187,multicomponent,True,,82.8904066
map_0019,training,True,RMG_2026_Burke,300,1,1.2,0.5,completed,0.5249048139076811,2051.895478889567,206,multicomponent,True,,77.35698980000006
map_0031,training,True,RMG_2026_Burke,450,1,1.2,0.5,completed,1.0786986314872555,2148.6506061437685,200,multicomponent,True,,31.214196899999934
map_0043,training,True,RMG_2026_Burke,300,5,1.4,0.0,completed,0.0357211728573256,1893.0978933321653,164,multicomponent,True,,73.70521990000043
map_0055,training,True,RMG_2026_Burke,300,1,0.9,0.5,completed,0.4313216997247039,2039.985975917001,210,multicomponent,True,,111.02719869999964
map_0067,training,True,RMG_2026_Burke,300,1,0.8,0.05,completed,0.0595592512264636,1861.597525693069,192,multicomponent,True,,319.66414669999995
map_0079,training,False,RMG_2026_Burke,750,1,1.4,0.7,completed,5.440670088367857,2328.26184764606,194,multicomponent,True,,43.04870590000064
map_0091,training,False,RMG_2026_Burke,750,5,0.6,0.4,completed,0.732821259233817,1977.738380659741,193,multicomponent,True,,37.10336819999975
map_0103,training,False,RMG_2026_Burke,450,20,0.7,0.3,completed,0.0759584430853646,1888.7607544579605,194,multicomponent,True,,127.17523449999952
map_0115,training,False,RMG_2026_Burke,450,10,1.1,0.1,completed,0.1274142362365828,2164.906975029852,198,multicomponent,True,,55.65954319999946
map_0127,interpolation_holdout,True,RMG_2026_Burke,450,1,1.4,0.05,completed,0.1736964000215019,1974.4508177243304,162,multicomponent,True,,27.770288200000323
map_0133,interpolation_holdout,False,RMG_2026_Burke,600,10,1.0,0.3,completed,0.3942956723554958,2339.585521285468,214,multicomponent,True,,62.10790739999993
map_0139,interpolation_holdout,False,RMG_2026_Burke,300,10,1.4,0.0,completed,0.0269617407454098,1901.111549079664,165,multicomponent,True,,97.37067530000058
