design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
map_0006,training,True,RMG_2026_Burke,300,5,0.9,0.5,completed,0.2113943785183299,2058.286714026151,211,multicomponent,True,,78.52798429999984
map_0018,training,True,RMG_2026_Burke,300,5,0.7,0.3,completed,0.0605264422101022,1774.3160212690825,209,multicomponent,True,,145.40903639999988
map_0030,training,True,RMG_2026_Burke,300,5,1.1,0.4,completed,0.1866521047033062,2124.0623951021093,210,multicomponent,True,,156.47064530000034
map_0042,training,True,RMG_2026_Burke,300,1,1.4,0.0,completed,0.0631081860455649,1873.4776088237247,152,multicomponent,True,,119.53136940000012
map_0054,training,True,RMG_2026_Burke,300,5,0.9,0.3,completed,0.1052899171194708,2029.54835537232,217,multicomponent,True,,232.47243460000027
map_0066,training,True,RMG_2026_Burke,450,1,1.0,0.0,completed,0.1582389591083944,2156.629266188839,200,multicomponent,True,,57.2102262999997
map_0078,training,False,RMG_2026_Burke,750,1,0.6,0.7,completed,3.358466685480097,2026.3331061815736,193,multicomponent,True,,31.46221659999992
map_0090,training,False,RMG_2026_Burke,750,1,1.0,0.4,completed,2.344586111368356,2375.540119388233,178,multicomponent,True,,24.487618699999985
map_0102,training,False,RMG_2026_Burke,750,5,0.9,0.0,completed,0.3483315762595222,2292.418711473506,202,multicomponent,True,,82.06974549999995
map_0114,training,False,RMG_2026_Burke,600,10,0.6,0.2,completed,0.1198490204325949,1844.9386521665645,187,multicomponent,True,,96.7204969000004
map_0126,interpolation_holdout,True,RMG_2026_Burke,300,5,1.0,0.5,completed,0.2422040612143303,2168.692126820436,218,multicomponent,True,,191.38539169999967
map_0012,training,True,RMG_2026_Burke,450,1,1.4,0.4,completed,0.5766021065052631,2043.02669760996,188,multicomponent,True,,16.69245939999996
map_0024,training,True,RMG_2026_Burke,300,5,1.2,0.0,completed,0.0507263895346432,1983.347087370356,172,multicomponent,True,,119.34843579999983
map_0036,training,True,RMG_2026_Burke,300,1,0.6,0.5,completed,0.1851828176328366,1637.8858267300716,177,multicomponent,True,,107.9398981999998
map_0048,training,True,RMG_2026_Burke,450,1,1.0,0.2,completed,0.3528236895146002,2184.6944553741123,191,multicomponent,True,,56.44385890000012
map_0060,training,True,RMG_2026_Burke,300,5,1.4,0.3,completed,0.0949253988345091,1950.3020511088228,180,multicomponent,True,,61.26724100000047
map_0072,training,True,RMG_2026_Burke,450,1,1.3,0.05,completed,0.1971480037352672,2023.1507087215728,163,multicomponent,True,,27.570023399999627
map_0084,training,False,RMG_2026_Burke,750,20,0.6,0.0,completed,0.1090259198836113,1938.170797800433,170,multicomponent,True,,123.41225299999952
map_0096,training,False,RMG_2026_Burke,600,1,1.0,0.05,completed,0.3711736101724345,2250.904837851963,188,multicomponent,True,,50.75547809999989
map_0108,training,False,RMG_2026_Burke,450,1,1.4,0.7,completed,1.853342885182191,2091.750684516822,198,multicomponent,True,,35.15188990000024
map_0120,training,False,RMG_2026_Burke,750,1,0.6,0.3,completed,1.02382721381298,1957.424621215308,178,multicomponent,True,,33.789733100000376
map_0132,interpolation_holdout,True,RMG_2026_Burke,450,1,0.9,0.0,completed,0.1345740245660425,2071.353326502577,205,multicomponent,True,,84.42329619999964
map_0138,interpolation_holdout,False,RMG_2026_Burke,300,5,0.6,0.0,completed,0.006326758188405,1587.645542571909,174,multicomponent,True,,298.7341183999997
map_0144,interpolation_holdout,False,RMG_2026_Burke,750,10,0.6,0.0,completed,0.1390576367557598,1935.7872835099408,179,multicomponent,True,,119.42261010000038
