design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
map_0010,training,True,RMG_2026_Burke,450,1,1.4,0.0,completed,0.147670968774301,1964.2721114687868,158,multicomponent,True,,15.2323679000001
map_0022,training,True,RMG_2026_Burke,450,1,1.1,0.3,completed,0.5439804501505641,2178.45044392844,199,multicomponent,True,,25.852512500000103
map_0034,training,True,RMG_2026_Burke,300,1,0.6,0.0,completed,0.0146982797340239,1585.3288411554297,166,multicomponent,True,,294.90246799999977
map_0046,training,True,RMG_2026_Burke,450,5,1.2,0.2,completed,0.2110759992945343,2123.816405354976,184,multicomponent,True,,56.436640200000056
map_0058,training,True,RMG_2026_Burke,450,1,1.0,0.4,completed,0.7575037259900415,2210.1074604291484,205,multicomponent,True,,48.12235639999972
map_0070,training,True,RMG_2026_Burke,450,5,1.0,0.05,completed,0.1185964743939052,2189.546603227002,200,multicomponent,True,,95.5533492000004
map_0082,training,False,RMG_2026_Burke,750,1,0.6,0.0,completed,0.2732850383532066,1925.754799626207,173,multicomponent,True,,51.01024670000061
map_0094,training,False,RMG_2026_Burke,450,5,0.6,0.5,completed,0.2111336549241096,1762.1781602189826,191,multicomponent,True,,100.07631140000012
map_0106,training,False,RMG_2026_Burke,300,5,0.6,0.2,completed,0.0196314232746847,1615.8475129342864,191,multicomponent,True,,431.6369640999992
map_0118,training,False,RMG_2026_Burke,600,20,0.6,0.5,completed,0.2193513801814286,1885.5758374209183,197,multicomponent,True,,62.56274899999971
map_0130,interpolation_holdout,True,RMG_2026_Burke,450,1,1.0,0.5,completed,1.0381783094625927,2223.3097197087286,199,multicomponent,True,,47.273910500000056
map_0004,training,True,RMG_2026_Burke,300,1,1.4,0.7,completed,0.9040946149296396,1990.483647207442,213,multicomponent,True,,62.18607870000005
map_0016,training,True,RMG_2026_Burke,450,1,1.1,0.05,completed,0.2170149260434586,2136.95225208998,185,multicomponent,True,,20.65293770000017
map_0028,training,True,RMG_2026_Burke,300,5,1.3,0.2,completed,0.0798197020471904,1975.074254983655,188,multicomponent,True,,52.54835790000016
map_0040,training,True,RMG_2026_Burke,300,1,0.8,0.7,completed,0.5937283892776378,1948.5724301844973,206,multicomponent,True,,124.06368619999968
map_0052,training,True,RMG_2026_Burke,300,1,0.7,0.3,completed,0.1385502135543919,1765.5928516487254,188,multicomponent,True,,212.26345280000032
map_0064,training,True,RMG_2026_Burke,300,5,1.3,0.4,completed,0.1561311743721266,2015.3515106140296,189,multicomponent,True,,118.4247045000002
map_0076,training,False,RMG_2026_Burke,300,10,1.4,0.7,completed,0.3054739264097775,2036.590107892505,188,multicomponent,True,,111.65842109999994
map_0088,training,False,RMG_2026_Burke,300,10,1.0,0.3,completed,0.0841927976144225,2143.4763208966806,216,multicomponent,True,,309.8613971999994
map_0100,training,False,RMG_2026_Burke,300,5,0.9,0.7,completed,0.4040585455225604,2087.521662435741,205,multicomponent,True,,110.81136719999996
map_0112,training,False,RMG_2026_Burke,600,10,0.8,0.7,completed,1.092886645736545,2180.9538199424046,183,multicomponent,True,,52.34683150000001
map_0124,interpolation_holdout,True,RMG_2026_Burke,300,1,1.3,0.7,completed,0.9483517284284004,2034.1534467091587,211,multicomponent,True,,112.92806520000067
map_0136,interpolation_holdout,False,RMG_2026_Burke,300,20,1.4,0.7,completed,0.1996787412866981,2052.4659799054907,198,multicomponent,True,,114.2135973000004
map_0142,interpolation_holdout,False,RMG_2026_Burke,600,1,1.2,0.0,completed,0.3427860783219509,2168.1578442329064,174,multicomponent,True,,30.53543749999972
