design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
map_0002,training,True,RMG_2026_Burke,300,1,0.6,0.7,completed,0.3090039387325541,1655.7690999719778,199,multicomponent,True,,57.14694889999987
map_0014,training,True,RMG_2026_Burke,300,1,1.0,0.7,completed,0.8381752758637664,2156.679833562478,207,multicomponent,True,,44.57515680000006
map_0026,training,True,RMG_2026_Burke,300,1,1.2,0.0,completed,0.0850100088483009,1968.496329513389,171,multicomponent,True,,99.2275671000002
map_0038,training,True,RMG_2026_Burke,300,5,0.9,0.0,completed,0.036031120983306,1978.5717666919809,200,multicomponent,True,,346.2585022000003
map_0050,training,True,RMG_2026_Burke,450,1,0.9,0.1,completed,0.2062835631267215,2084.703049970155,201,multicomponent,True,,54.17804939999996
map_0062,training,True,RMG_2026_Burke,300,5,1.1,0.1,completed,0.0719521036836003,2057.923853595777,199,multicomponent,True,,214.3529169999997
map_0074,training,False,RMG_2026_Burke,300,20,0.6,0.7,completed,0.0593880550827126,1687.0472908778615,196,multicomponent,True,,371.1635299
map_0086,training,False,RMG_2026_Burke,450,1,1.0,0.7,completed,1.7293765260920366,2246.3625124394434,190,multicomponent,True,,31.459069399999866
map_0098,training,False,RMG_2026_Burke,450,5,0.8,0.0,completed,0.0711571799724694,1965.501153339274,205,multicomponent,True,,158.00601890000053
map_0110,training,False,RMG_2026_Burke,600,5,1.2,0.0,completed,0.2426966793601654,2176.557313202217,180,multicomponent,True,,28.86051210000005
map_0122,interpolation_holdout,True,RMG_2026_Burke,300,10,1.4,0.2,completed,0.0500208924755114,1945.042607133832,182,multicomponent,True,,160.83338490000006
map_0134,interpolation_holdout,False,RMG_2026_Burke,450,1,0.7,0.7,completed,1.0461549282977771,1921.227631087805,194,multicomponent,True,,40.83889170000021
map_0008,training,True,RMG_2026_Burke,300,5,1.4,0.5,completed,0.194105755810149,1985.7706348176164,186,multicomponent,True,,81.18511039999999
map_0020,training,True,RMG_2026_Burke,300,1,1.4,0.2,completed,0.1291667810570614,1908.4884888644071,163,multicomponent,True,,35.06053189999989
map_0032,training,True,RMG_2026_Burke,450,5,1.3,0.1,completed,0.1426939902885423,2049.4669820165686,182,multicomponent,True,,47.65429549999999
map_0044,training,True,RMG_2026_Burke,300,10,1.4,0.3,completed,0.0679675511136516,1963.6749161999355,184,multicomponent,True,,202.70809280000003
map_0056,training,True,RMG_2026_Burke,300,1,1.3,0.1,completed,0.1057440388131784,1937.417256901904,159,multicomponent,True,,35.794002999999975
map_0068,training,True,RMG_2026_Burke,300,5,0.8,0.05,completed,0.0336208323073164,1868.7412470849545,193,multicomponent,True,,403.8025191999996
map_0080,training,False,RMG_2026_Burke,750,20,0.6,0.7,completed,0.8946406838792881,2024.082318628775,190,multicomponent,True,,56.82145149999997
map_0092,training,False,RMG_2026_Burke,450,5,1.4,0.2,completed,0.1689236281398192,2027.3919630919247,184,multicomponent,True,,54.83362289999968
map_0104,training,False,RMG_2026_Burke,600,1,1.4,0.3,completed,0.7400254454119505,2127.3241699755035,173,multicomponent,True,,25.534931600000164
map_0116,training,False,RMG_2026_Burke,450,1,0.7,0.0,completed,0.0832350142411353,1834.5461334544773,197,multicomponent,True,,167.9547478000004
map_0128,interpolation_holdout,True,RMG_2026_Burke,300,5,0.7,0.2,completed,0.0405161139534066,1760.0443398981167,198,multicomponent,True,,262.48553379999976
map_0140,interpolation_holdout,False,RMG_2026_Burke,300,20,0.7,0.7,completed,0.1098923883121451,1839.4569491014183,206,multicomponent,True,,199.9131264000007
