design_id,dataset_id,campaign_id,doi,mechanism_id,experimental_m_per_s,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,apparatus,status,simulated_m_per_s,relative_error,converged,failure_reason,grid_points,transport_model,soret_enabled,runtime_s
lbv_0001,x20199018:gdg1:p5:laminar burning velocity,campaign_0ddb81cb8c2a,10.1016/j.fuel.2020.118425,RMG_2026_Burke,0.7690000000000001,303.0,100000.0,1.0,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.7132728286940597,0.0724670628165674,True,,215,multicomponent,True,64.98873179999987
lbv_0013,x20100082:gdg1:p5:laminar burning velocity,campaign_16f8038c5740,10.1016/j.ijhydene.2021.09.188,RMG_2026_Burke,0.5650000000000001,368.0,101325.0,1.1,0.2222212196032561,flame cone method; modified Bunsen burner,completed,0.6186422336925793,0.0949420065355385,True,,200,multicomponent,True,58.8927664999992
lbv_0025,x20199014:gdg1:p1:laminar burning velocity,campaign_5d95bed2df87,10.1016/j.combustflame.2019.08.033,RMG_2026_Burke,0.0707,298.0,506625.0,0.6,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0958782228107481,0.3561276210855461,True,,200,multicomponent,True,259.5680994999984
lbv_0007,x20100007:gdg1:p2:laminar burning velocity,campaign_11f336e77db5,10.1016/j.ijhydene.2009.11.071,RMG_2026_Burke,0.15,298.0,101325.0,0.6,0.4,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1477224235652002,0.0151838428986652,True,,184,multicomponent,True,145.81319090000034
lbv_0019,x20100076:gdg1:p8:laminar burning velocity,campaign_56edf2653b54,10.1016/j.combustflame.2021.111472,RMG_2026_Burke,1.1266,298.0,101325.0,1.0,0.7999999999999999,outwardly propagating spherical flame; constant volume combustion chamber,completed,1.0373295890294796,0.0792387812626668,True,,204,multicomponent,True,142.06813340000008
lbv_0031,x20100004:gdg1:p1:laminar burning velocity,campaign_6f2c5118f885,10.1016/j.ijhydene.2010.07.104,RMG_2026_Burke,0.962,298.0,101325.0,0.6,1.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.8345172162617596,0.1325184862143871,True,,164,multicomponent,True,95.39683490000016
lbv_0037,x20199002:gdg1:p5:laminar burning velocity,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,RMG_2026_Burke,0.054,298.0,100000.0,1.2,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0838316532439299,0.5524380230357396,True,,174,multicomponent,True,71.20101759999989
lbv_0010,x20100011:gdg1:p1:laminar burning velocity,campaign_11f336e77db5,10.1016/j.ijhydene.2009.11.071,RMG_2026_Burke,0.206,298.0,101325.0,1.67,0.4,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.2216412371627579,0.0759283357415435,True,,166,multicomponent,True,48.143089499999405
lbv_0004,x20199024:gdg1:p2:laminar burning velocity,campaign_0ddb81cb8c2a,10.1016/j.fuel.2020.118425,RMG_2026_Burke,0.529,333.0,100000.0,1.4,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.5366020546694928,0.0143706137419523,True,,206,multicomponent,True,59.26979080000092
lbv_0016,x20100073:gdg1:p4:laminar burning velocity,campaign_56edf2653b54,10.1016/j.combustflame.2021.111472,RMG_2026_Burke,0.3027,298.0,202650.0,1.1,0.4,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.2844685754395203,0.0602293510422188,True,,196,multicomponent,True,130.19688379999934
