design_id,dataset_id,campaign_id,doi,mechanism_id,experimental_m_per_s,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,apparatus,status,simulated_m_per_s,relative_error,converged,failure_reason,grid_points,transport_model,soret_enabled,runtime_s
lbv_0026,x20100070:gdg1:p1:laminar burning velocity,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,RMG_2026_Burke,0.2056,298.0,100000.0,0.8,0.3076940363493357,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.2053036071361932,0.001441599532134,True,,187,multicomponent,True,146.22890009999992
lbv_0032,x20100004:gdg1:p5:laminar burning velocity,campaign_6f2c5118f885,10.1016/j.ijhydene.2010.07.104,RMG_2026_Burke,0.331,298.0,101325.0,0.6,0.6087429790569078,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.2923347734633365,0.1168133732225483,True,,197,multicomponent,True,77.57159560000036
lbv_0038,x20199003:gdg1:p2:laminar burning velocity,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,RMG_2026_Burke,0.047,298.0,300000.0,1.0,0.0,outwardly propagating spherical flame; constant volume combustion chamber,failed,,,False,TimeoutError: exceeded 600 s,0,multicomponent,True,600.0
lbv_0041,x20199050:gdg1:p2:laminar burning velocity,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,RMG_2026_Burke,0.217,298.0,101325.0,0.95,0.0,flame cone method; slot burner,completed,0.1554053097222343,0.2838464989758788,True,,208,multicomponent,True,275.7297895000001
lbv_0044,x20199050:gdg1:p8:laminar burning velocity,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,RMG_2026_Burke,0.114,298.0,101325.0,1.4,0.0,flame cone method; slot burner,completed,0.1376804620863562,0.2077233516347039,True,,170,multicomponent,True,103.62195080000038
lbv_0047,x20100023:gdg1:p1:laminar burning velocity,campaign_aacd4964efeb,10.1016/j.combustflame.2020.08.004,RMG_2026_Burke,0.239,298.0,100000.0,0.6,0.5000012004023748,heat flux burner; premixed,completed,0.2120544679760816,0.1127428118155581,True,,182,multicomponent,True,116.6388504000006
lbv_0050,x20100026:gdg1:p7:laminar burning velocity,campaign_aacd4964efeb,10.1016/j.combustflame.2020.08.004,RMG_2026_Burke,0.195,298.0,300000.0,1.1,0.3076929847079101,heat flux burner; premixed,completed,0.1951546939374739,0.0007933022434561,True,,199,multicomponent,True,68.59045119999973
lbv_0053,x20100012:gdg1:p9:laminar burning velocity,campaign_b5091ed74b6b,10.1016/j.ijhydene.2015.04.024,RMG_2026_Burke,2.108,298.0,100000.0,1.0,1.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,2.0753995654963355,0.0154651017569566,True,,195,multicomponent,True,80.47707830000036
lbv_0056,x20100066:gdg1:p1:laminar burning velocity,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,RMG_2026_Burke,0.3148,470.0,294000.0,1.1,0.2222212503553388,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.3328770493221738,0.0574239177959777,True,,205,multicomponent,True,51.85419349999938
lbv_0059,x20199040:gdg1:p6:laminar burning velocity,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,RMG_2026_Burke,0.1305,323.0,100000.0,1.3,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1386488822699892,0.0624435422987677,True,,177,multicomponent,True,52.14102880000064
lbv_0062,x20100058:gdg1:p1:laminar burning velocity,campaign_b661f10f22f4,10.1016/j.fuel.2019.116653,RMG_2026_Burke,0.489,298.0,100000.0,0.8,0.4999999999999999,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.4037231215787419,0.1743903444197505,True,,203,multicomponent,True,125.10388770000009
lbv_0065,x20199031:gdg1:p7:laminar burning velocity,campaign_b661f10f22f4,10.1016/j.fuel.2019.116653,RMG_2026_Burke,0.125,473.0,100000.0,1.4,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1620995698772991,0.2967965590183927,True,,160,multicomponent,True,18.97987809999995
lbv_0068,x20100022:gdg1:p1:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,RMG_2026_Burke,0.13,298.0,101325.0,0.7,0.3076932701350644,heat flux burner; premixed,completed,0.1541318303846713,0.185629464497472,True,,185,multicomponent,True,104.65586729999995
lbv_0071,x20100079:gdg1:p11:laminar burning velocity,campaign_c05311ec8444,10.1016/j.ijhydene.2021.07.063,RMG_2026_Burke,0.066,360.0,100000.0,1.5,0.1428571428571428,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1403427026502608,1.1264045856100124,True,,150,multicomponent,True,13.224179000000731
lbv_0074,x20100081:gdg1:p3:laminar burning velocity,campaign_c05311ec8444,10.1016/j.ijhydene.2021.07.063,RMG_2026_Burke,0.088,360.0,500000.0,1.0,0.1428578061233175,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1056976925707721,0.2011101428496838,True,,211,multicomponent,True,47.26266209999994
lbv_0077,x20199006:gdg1:p4:laminar burning velocity,campaign_ccb03cfde00c,10.1016/j.jhazmat.2018.09.073,RMG_2026_Burke,0.687,298.0,50662.5,1.3,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.8692081352963107,0.2652229043614419,True,,246,multicomponent,True,319.1729833999998
lbv_0080,x20199008:gdg1:p5:laminar burning velocity,campaign_ccb03cfde00c,10.1016/j.jhazmat.2018.09.073,RMG_2026_Burke,1.044,298.0,101325.0,1.0,0.0,outwardly propagating spherical flame; constant volume combustion chamber,failed,,,False,CanteraError: Could not find a solution for the 1D problem,48,multicomponent,True,283.0705901000001
