design_id,dataset_id,campaign_id,doi,mechanism_id,experimental_m_per_s,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,apparatus,status,simulated_m_per_s,relative_error,converged,failure_reason,grid_points,transport_model,soret_enabled,runtime_s
lbv_0002,x20199021:gdg1:p2:laminar burning velocity,campaign_0ddb81cb8c2a,10.1016/j.fuel.2020.118425,MEI_2021,0.657,333.0,100000.0,0.7,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.6023237927003137,0.0832210156768437,True,,191,multicomponent,True,7.398264800000106
lbv_0004,x20199024:gdg1:p2:laminar burning velocity,campaign_0ddb81cb8c2a,10.1016/j.fuel.2020.118425,MEI_2021,0.529,333.0,100000.0,1.4,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.5089619685218713,0.0378790765182018,True,,182,multicomponent,True,6.494804400000021
lbv_0006,x20100007:gdg1:p1:laminar burning velocity,campaign_11f336e77db5,10.1016/j.ijhydene.2009.11.071,MEI_2021,0.07,298.0,101325.0,0.6,0.222222745445213,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0504502150437023,0.2792826422328238,True,,160,multicomponent,True,9.096684399999958
lbv_0008,x20100009:gdg1:p2:laminar burning velocity,campaign_11f336e77db5,10.1016/j.ijhydene.2009.11.071,MEI_2021,0.233,298.0,101325.0,1.0,0.2222208348031304,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1808687824859072,0.2237391309617716,True,,187,multicomponent,True,7.39433710000003
lbv_0010,x20100011:gdg1:p1:laminar burning velocity,campaign_11f336e77db5,10.1016/j.ijhydene.2009.11.071,MEI_2021,0.206,298.0,101325.0,1.67,0.4,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.2060929701278763,0.0004513113003707,True,,169,multicomponent,True,4.108819199999971
lbv_0012,x20100082:gdg1:p3:laminar burning velocity,campaign_16f8038c5740,10.1016/j.ijhydene.2021.09.188,MEI_2021,0.569,368.0,101325.0,0.9,0.2222216460901082,flame cone method; modified Bunsen burner,completed,0.5574875266239369,0.0202328178841179,True,,186,multicomponent,True,5.515243499999997
lbv_0014,x20100082:gdg1:p7:laminar burning velocity,campaign_16f8038c5740,10.1016/j.ijhydene.2021.09.188,MEI_2021,0.447,368.0,101325.0,1.3,0.2222219974674633,flame cone method; modified Bunsen burner,completed,0.5122554061797021,0.1459852487241657,True,,191,multicomponent,True,6.153107800000043
lbv_0016,x20100073:gdg1:p4:laminar burning velocity,campaign_56edf2653b54,10.1016/j.combustflame.2021.111472,MEI_2021,0.3027,298.0,202650.0,1.1,0.4,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.2993921977995432,0.0109276584091734,True,,190,multicomponent,True,7.236748699999907
lbv_0018,x20100076:gdg1:p1:laminar burning velocity,campaign_56edf2653b54,10.1016/j.combustflame.2021.111472,MEI_2021,0.0943,298.0,101325.0,1.0,0.0999995328579903,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0963363212985966,0.0215940752767409,True,,185,multicomponent,True,7.366695599999957
lbv_0020,x20100078:gdg1:p1:laminar burning velocity,campaign_56edf2653b54,10.1016/j.combustflame.2021.111472,MEI_2021,0.057,298.0,506625.0,1.0,0.0999995328579903,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0548156060211219,0.0383227013838251,True,,200,multicomponent,True,9.007931800000051
lbv_0022,x20199012:gdg1:p1:laminar burning velocity,campaign_5d95bed2df87,10.1016/j.combustflame.2019.08.033,MEI_2021,0.093,298.0,101325.0,0.6,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1153433197635419,0.2402507501456125,True,,179,multicomponent,True,11.348686300000054
lbv_0024,x20199014:gdg1:p10:laminar burning velocity,campaign_5d95bed2df87,10.1016/j.combustflame.2019.08.033,MEI_2021,0.1331,298.0,506625.0,1.5,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1357629796886952,0.0200073605461697,True,,169,multicomponent,True,11.810162900000025
lbv_0026,x20100070:gdg1:p1:laminar burning velocity,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,MEI_2021,0.2056,298.0,100000.0,0.8,0.3076940363493357,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1910834729253482,0.0706056764331313,True,,181,multicomponent,True,14.400991199999908
lbv_0028,x20100070:gdg1:p8:laminar burning velocity,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,MEI_2021,0.1084,298.0,100000.0,1.8,0.3076923076923077,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1186701967703399,0.0947435126415121,True,,148,multicomponent,True,3.446471900000006
lbv_0030,x20100071:gdg1:p6:laminar burning velocity,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,MEI_2021,0.0556,298.0,500000.0,1.8,0.3076923076923077,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.074210421809548,0.3347198167184897,True,,162,multicomponent,True,9.003157999999985
lbv_0032,x20100004:gdg1:p5:laminar burning velocity,campaign_6f2c5118f885,10.1016/j.ijhydene.2010.07.104,MEI_2021,0.331,298.0,101325.0,0.6,0.6087429790569078,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.3008562875470593,0.0910686176826003,True,,181,multicomponent,True,31.074585900000105
lbv_0034,x20100006:gdg1:p1:laminar burning velocity,campaign_6f2c5118f885,10.1016/j.ijhydene.2010.07.104,MEI_2021,2.8880000000000003,298.0,101325.0,1.67,1.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,2.882336968631084,0.0019608834379903,True,,166,multicomponent,True,13.849343599999884
lbv_0036,x20199002:gdg1:p1:laminar burning velocity,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,MEI_2021,0.021,298.0,100000.0,0.8,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0384351332658092,0.830244441229011,True,,170,multicomponent,True,12.918559300000195
lbv_0038,x20199003:gdg1:p2:laminar burning velocity,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,MEI_2021,0.047,298.0,300000.0,1.0,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0471886578204379,0.0040139961795309,True,,177,multicomponent,True,24.85226990000001
lbv_0040,x20199004:gdg1:p4:laminar burning velocity,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,MEI_2021,0.045,298.0,500000.0,1.2,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0464439470101231,0.0320877113360702,True,,166,multicomponent,True,5.450970300000108
lbv_0042,x20199050:gdg1:p5:laminar burning velocity,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,MEI_2021,0.196,298.0,101325.0,1.1,0.0,flame cone method; slot burner,completed,0.173738940517536,0.113576834094204,True,,174,multicomponent,True,43.16158700000005
lbv_0044,x20199050:gdg1:p8:laminar burning velocity,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,MEI_2021,0.114,298.0,101325.0,1.4,0.0,flame cone method; slot burner,completed,0.1290466361171211,0.1319880361150979,True,,147,multicomponent,True,41.6540351000001
lbv_0046,x20100023:gdg1:p15:laminar burning velocity,campaign_aacd4964efeb,10.1016/j.combustflame.2020.08.004,MEI_2021,0.354,298.0,100000.0,1.6,0.5,heat flux burner; premixed,completed,0.372038527881052,0.0509562934492995,True,,169,multicomponent,True,5.16432420000001
lbv_0048,x20100024:gdg1:p15:laminar burning velocity,campaign_aacd4964efeb,10.1016/j.combustflame.2020.08.004,MEI_2021,0.25,298.0,300000.0,1.6,0.5,heat flux burner; premixed,completed,0.2709544311986736,0.0838177247946945,True,,179,multicomponent,True,21.110758600000054
lbv_0050,x20100026:gdg1:p7:laminar burning velocity,campaign_aacd4964efeb,10.1016/j.combustflame.2020.08.004,MEI_2021,0.195,298.0,300000.0,1.1,0.3076929847079101,heat flux burner; premixed,completed,0.2019870941115738,0.0358312518542246,True,,202,multicomponent,True,12.483705999999984
lbv_0052,x20100012:gdg1:p7:laminar burning velocity,campaign_b5091ed74b6b,10.1016/j.ijhydene.2015.04.024,MEI_2021,0.637,298.0,100000.0,1.0,0.5,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.617394104116655,0.0307784864730691,True,,179,multicomponent,True,6.550196700000015
lbv_0054,x20100013:gdg1:p5:laminar burning velocity,campaign_b5091ed74b6b,10.1016/j.ijhydene.2015.04.024,MEI_2021,0.092,298.0,300000.0,1.0,0.1428578061233175,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0855103280871295,0.0705399120964177,True,,204,multicomponent,True,8.791551199999958
lbv_0056,x20100066:gdg1:p1:laminar burning velocity,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,MEI_2021,0.3148,470.0,294000.0,1.1,0.2222212503553388,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.3340641703132475,0.0611949501691471,True,,196,multicomponent,True,5.274635099999841
