mechanism_id,inside_hull_holdout_n,inside_hull_mean_absolute_relative_error,inside_hull_max_absolute_relative_error,inside_hull_nominal_90_interval_coverage,mean_error_limit,max_error_limit,coverage_floor,surrogate_admissible_inside_hull,scope_note
C3_v3_5_C0,12,0.011866547824146869,0.05526554633219859,0.9166666666666666,0.05,0.1,0.75,True,Numerical interpolation gate only; this is not experimental validation and does not authorize extrapolation outside the LBV convex hull.
Konnov_2026,12,0.01024671515421039,0.03767442017803789,0.9166666666666666,0.05,0.1,0.75,True,Numerical interpolation gate only; this is not experimental validation and does not authorize extrapolation outside the LBV convex hull.
MEI_2019,12,0.00759652599737724,0.019999909486295875,1.0,0.05,0.1,0.75,True,Numerical interpolation gate only; this is not experimental validation and does not authorize extrapolation outside the LBV convex hull.
MEI_2021,12,0.00812296463446008,0.03144193703969902,1.0,0.05,0.1,0.75,True,Numerical interpolation gate only; this is not experimental validation and does not authorize extrapolation outside the LBV convex hull.
NUIG_2024,12,0.014831914681670354,0.060223959973630996,0.9166666666666666,0.05,0.1,0.75,True,Numerical interpolation gate only; this is not experimental validation and does not authorize extrapolation outside the LBV convex hull.
Otomo_2018,12,0.008594212836678194,0.03016686057989481,1.0,0.05,0.1,0.75,True,Numerical interpolation gate only; this is not experimental validation and does not authorize extrapolation outside the LBV convex hull.
POLIMI_2023,12,0.009582596958579798,0.02635045051738667,0.9166666666666666,0.05,0.1,0.75,True,Numerical interpolation gate only; this is not experimental validation and does not authorize extrapolation outside the LBV convex hull.
RMG_2026_Burke,12,0.011380560952872494,0.06690004582805748,0.9166666666666666,0.05,0.1,0.75,True,Numerical interpolation gate only; this is not experimental validation and does not authorize extrapolation outside the LBV convex hull.
