design_id,temperature_K,pressure_bar,residence_time_ms,equivalence_ratio,cracking_ratio,psr_fraction,heat_loss_W_per_K,design_role,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3,thermo_min_temperature_K,thermo_max_temperature_K,within_mechanism_thermo_range,NOx_NO2eq_g_per_MJ,N2O_g_per_MJ,NH3_slip_g_per_MJ,standard_fuel_heat_input_W,mechanism_to_standard_heat_ratio,EI_standard_LHV_g_per_MJ_NO,EI_standard_LHV_g_per_MJ_NO2,EI_standard_LHV_g_per_MJ_N2O,EI_standard_LHV_g_per_MJ_NH3,EI_standard_LHV_g_per_MJ_NOx_NO2eq
reactor_0025,750,10,20,1.0,0.0,0.5,0.0,primary_map,MEI_2019,completed,0.1067726999999649,0.02,300.0,2359.6005138572714,2378.095023144985,680,566,True,,0.1252025964015715,330479.2877395587,0.0024646136104105,6.495861121969477e-07,2.544971163475327e-07,8.275618725435677e-08,0.0073742032104416,0.0017202635234675,0.3005749590766333,0.0035237709063959,9.287430020226003e-07,3.638661778702559e-07,1.1832030941457821e-07,0.0105432359137533,0.0024595395114771,0.0029840925330996,1.2058605988462335e-06,4.51979956659012e-07,5.6871667368997904e-08,0.0005998752826732,0.0022211257819511,0.2184954520693365,1.1305281356726182,0.0004568421788444,0.0001712333153531,2.154592036610936e-05,0.0010065944608897,2.653031613744192e-07,1.0394139939248393e-07,3.3799180262058304e-08,300,3000,True,1.7337881363385863,0.0001712333153531,2.154592036610936e-05,330425.6557009161,1.0001623119685694,1.1307116339198424,0.0004569163297977738,0.00017126110856959963,2.154941752685862e-05,1.734069550904078
reactor_0026,750,20,10,1.0,0.0,0.5,0.0,primary_map,MEI_2019,completed,0.1104749999994965,0.01,300.0,2372.4224748077986,2388.3325012309856,670,589,True,,0.49899428004422,1317123.4382888388,0.0023823892171346,7.738967052836721e-07,3.2559419535872466e-07,1.327954026511961e-07,0.0062763079082926,0.0013390383806442,0.3022635961072752,0.0034144545187023,1.109153400863196e-06,4.66643554130485e-07,1.9032316776123529e-07,0.0089952421477174,0.0019191178404533,0.0028822227221356,1.4354720828107137e-06,5.777824465231313e-07,9.118636571435393e-08,0.0005101542242727,0.0017275179843989,0.2195466574007216,1.0919345980416748,0.0005438308496098,0.0002188937859154,3.4546097644877485e-05,0.0009728218969447,3.160120334068787e-07,1.329527352142843e-07,5.42255121806048e-08,300,3000,True,1.674703323426328,0.0002188937859154,3.4546097644877485e-05,1316909.6880849383,1.000162311968569,1.0921118320958316,0.0005439191198655687,0.00021892931499669946,3.45517048899926e-05,1.6749751478195225
reactor_0027,750,5,5,1.0,0.3,0.5,0.0,primary_map,MEI_2019,completed,0.0988045999993119,0.005,300.0,2380.2145228566424,2410.63291666936,730,546,True,,0.2449824559105842,674758.2923588217,0.006818022891646,1.2258255247268684e-06,3.456251868859009e-07,1.6293973679887078e-07,0.0121016251586292,0.0017336557666016,0.2942059438939402,0.0096600741146245,1.736803411876089e-06,4.896969362320101e-07,2.308601714469324e-07,0.0171461137337925,0.0024563195901173,0.008279853019505,2.282389510454303e-06,6.156621048126859e-07,1.1231124120124549e-07,0.0009873935637993,0.0022451314318307,0.2145071518589404,3.006141236450868,0.0008286602683473,0.0002235265815271,4.077650324186844e-05,0.0027594374789478,4.961246022988279e-07,1.398838210898181e-07,6.59460995772848e-08,300,3000,True,4.609859179180848,0.0002235265815271,4.077650324186844e-05,674762.1190127044,0.9999943288845434,3.0061241882768375,0.0008286555689192439,0.00022352531388204855,4.077627199361064e-05,4.609833036137205
reactor_0028,750,5,10,0.6,0.3,0.5,0.0,primary_map,MEI_2019,completed,0.1055512999992061,0.01,300.0,1975.175118378487,1981.730908562892,650,623,True,,0.1583024104597213,277349.96053700073,0.0080912490027058,1.654165038878725e-05,4.518245397369986e-07,8.679515145224885e-11,9.193275374600412e-05,0.0649872620140927,0.2073916937069686,0.0102083828020273,2.0869892805125e-05,5.700476971407827e-07,1.0950573033757768e-10,0.0001159876234151,0.0819916489621881,0.0092681470655042,2.9050466967243e-05,7.591367770855342e-07,5.6429325518216205e-11,7.075058610766967e-06,0.0793816860825681,0.1426247413690573,5.289959364421028,0.0165810694077296,0.0004332907834152,3.2208038655762365e-08,0.0047421652229805,9.694824516978378e-06,2.648078953587335e-07,5.0869395887154025e-11,300,3000,True,8.127172767091587,0.0004332907834152,3.2208038655762365e-08,277351.2816440939,0.9999952367009615,5.289934166762674,0.01658099042713763,0.0004332887195216279,3.22078852392428e-08,8.127134054937358
reactor_0029,750,5,10,1.0,0.0,0.5,0.0,primary_map,MEI_2019,completed,0.1058854000002611,0.01,300.0,2335.904806575821,2355.813333399481,680,542,True,,0.1257396302390148,331896.81872686406,0.0051180666566772,9.264385155809608e-07,2.4787405177428164e-07,1.13037148989284e-07,0.0096970395707751,0.0015380880163927,0.2976362497362097,0.0072869174338155,1.319029513173215e-06,3.529140729161868e-07,1.609381875799115e-07,0.0138062927751227,0.0021898738592575,0.0062052885792869,1.722144455287986e-06,4.408186683760566e-07,7.778740522315126e-08,0.0007899100443424,0.0019886207340078,0.2166546580884393,2.350883309092616,0.0006524371274684,0.0001670048437845,2.9469880451191475e-05,0.0020788543415061,3.763004391006378e-07,1.0068138678995277e-07,4.591338559869556e-08,300,3000,True,3.605038281221181,0.0001670048437845,2.9469880451191475e-05,331842.9566433154,1.0001623119685694,2.3512648855903917,0.0006525430258229272,0.0001670319506694553,2.9474663765501015e-05,3.6056234220813734
reactor_0030,750,5,10,1.4,0.3,0.5,0.0,primary_map,MEI_2019,completed,0.0988366000001406,0.01,300.0,2232.099428588808,2241.5984248993523,550,642,True,,0.1208651837173448,441029.5160223407,0.0003671465731639,3.2507056139387867e-09,2.94862652833535e-08,1.113572624582684e-05,0.1067115307995371,2.742142078485609e-06,0.2658588788589106,0.0005001035394847,4.427902919926558e-09,4.016430143229472e-08,1.5168372844335935e-05,0.1453556104222487,3.735170254764433e-06,0.000488562443168,6.63216269098232e-09,5.75536982081941e-08,8.410681549639992e-06,0.0095405711047936,3.891215489671816e-06,0.2124016715897397,0.133891695012798,1.8175598978465945e-06,1.577272734551768e-05,0.0023049672045846,0.0001411800773264,1.2500045036139095e-09,1.1338450409321012e-08,4.282057378129991e-06,300,3000,True,0.2052852224312832,1.577272734551768e-05,0.0023049672045846,441032.374537432,0.9999935185821806,0.13389082720478004,1.8175481174814846e-06,1.5772625115881602e-05,0.002304952265129087,0.20528389189198448
reactor_0031,750,5,20,1.0,0.3,0.5,0.0,primary_map,MEI_2019,completed,0.115318400000433,0.02,300.0,2398.7963204950206,2424.3429881949223,670,596,True,,0.061245613977646,168689.5730897055,0.0032618467387508,7.064352793645366e-07,2.462352853836971e-07,6.869505076225297e-08,0.010645244977792,0.0025941879817915,0.2955066443185887,0.0046300603298037,1.0027564826090477e-06,3.495210897277086e-07,9.750986323470528e-08,0.0151104973410225,0.0036823455620561,0.0039590539730859,1.314610754829344e-06,4.383802955821681e-07,4.7324426954409214e-08,0.0008680924001631,0.0033577166420627,0.2153383013012587,1.437401772445921,0.0004772917575547,0.0001591614103164,1.718193680780578e-05,0.0013304923057212,2.881517063688033e-07,1.004382421491554e-07,2.8020395745298413e-08,300,3000,True,2.204308754102238,0.0001591614103164,1.718193680780578e-05,168690.5297531759,0.9999943288845449,1.437393620774514,0.0004772890507780371,0.0001591605076936661,1.7181839367058403e-05,2.204296253212795
reactor_0032,750,10,5,0.6,0.3,0.5,0.0,primary_map,MEI_2019,completed,0.1069338999996034,0.005,300.0,1980.170276933948,1985.689983604905,610,603,True,,0.6328586595552474,1108784.9120137529,0.0068727223301002,1.9832679563173816e-05,6.395897872337808e-07,9.990016995840492e-11,6.672181621975819e-05,0.0656463529701488,0.2075391629543213,0.0086726334082602,2.502669991505288e-05,8.070932433938231e-07,1.2606322645651006e-10,8.419572690620198e-05,0.0828386084224436,0.0078717682353216,3.4827461918026355e-05,1.0745283746181984e-06,6.494440943927756e-11,5.13444827803398e-06,0.0801805135538637,0.1427150333074996,4.492951373848976,0.0198783917659227,0.0006133061330893,3.706817387035166e-08,0.004055799993081,1.1703860242223236e-05,3.774411550538629e-07,5.895409259465744e-11,300,3000,True,6.908493521009945,0.0006133061330893,3.706817387035166e-08,1108790.1935130155,0.9999952367009615,4.492929972578017,0.019878297079198314,0.0006133032117287859,3.7067997303554705e-08,6.908460613789399
reactor_0033,750,10,5,1.0,0.0,0.5,0.0,primary_map,MEI_2019,completed,0.098553400000128,0.005,300.0,2350.421014459765,2368.807136280766,660,533,True,,0.5008103856062862,1321917.150958235,0.0046735581020498,1.0437861254195198e-06,2.983269526984797e-07,1.729573395651045e-07,0.0083558506006735,0.0012073897294888,0.2996437636204537,0.0066731155650294,1.4903645761981297e-06,4.259645837390764e-07,2.469562353855776e-07,0.0119308577073129,0.0017239651291325,0.0056608848899338,1.938407705132793e-06,5.300319342912199e-07,1.189070810208784e-07,0.0006800013374103,0.001559548495482,0.2179054450042725,2.144635117673987,0.0007343687988056,0.0002008034294763,4.504813410902288e-05,0.0018994661808444,4.242241996305592e-07,1.2124851025958034e-07,7.029475403090576e-08,300,3000,True,3.288899472099488,0.0002008034294763,4.504813410902288e-05,1321702.622803665,1.000162311968569,2.1449832176217987,0.0007344879956509897,0.0002008360222762337,4.505544596035047e-05,3.2894332998472295
reactor_0034,750,10,5,1.4,0.3,0.5,0.0,primary_map,MEI_2019,completed,0.1016723000002457,0.005,300.0,2237.727348487207,2244.8723406260024,570,647,True,,0.4829933172275807,1762412.4862711474,0.0002774644636901,2.496868060639829e-09,3.0715912621951505e-08,2.33021643957438e-05,0.1067159600356261,1.4270149519060923e-06,0.2661410611932839,0.0003780896423246,3.4023814776990205e-09,4.185533622019622e-08,3.1752920300506324e-05,0.1454175378842568,1.94453576354398e-06,0.0003691242443902,5.092812959129233e-09,5.99378958341897e-08,1.7595171657964217e-05,0.0095384322834147,2.0244565259728656e-06,0.2125706243037411,0.1011593736744298,1.3956974569295013e-06,1.642612235336976e-05,0.0048219984779212,0.0001067344327563,9.60489832014694e-10,1.1815731163174146e-08,8.963826450770263e-06,300,3000,True,0.1550994446134766,1.642612235336976e-05,0.0048219984779212,1762423.9092768794,0.99999351858218,0.10115871801826261,1.3956884108311326e-06,1.6426015888807626e-05,0.004821967224534337,0.1550984393491725
