design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,mechanism_id,prediction_basis
screen_0026,surrogate_screening,5,0.9,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.04301948225410087,0.04186653345288172,0.044204181736081025,0.016514471282388008,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0027,surrogate_screening,5,0.9,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05122913589469589,0.04917324400012612,0.05337098289692841,0.02489895209542773,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0028,surrogate_screening,5,0.9,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.07315416983055312,0.07045286142030839,0.07595905199181592,0.02287250810268044,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0029,surrogate_screening,5,0.9,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.10528990266761633,0.10525942981857,0.10532038433862312,0.00017596378203845546,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0030,surrogate_screening,5,0.9,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.150030007528167,0.1457415750234159,0.15444462676683293,0.017629364751264198,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0031,surrogate_screening,5,0.9,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.2113944217426331,0.2113332401064565,0.21145562109108534,0.00017596427967323382,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0032,surrogate_screening,5,0.9,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.4040583981776058,0.40394145569322776,0.4041753745172479,0.00017596452849009527,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0033,surrogate_screening,5,1.0,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.04269619954774454,0.04151645716743215,0.04390946579254016,0.017033438193457342,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0034,surrogate_screening,5,1.0,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05012171321681113,0.0501072070897957,0.05013622354337655,0.0001759634710160043,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0035,surrogate_screening,5,1.0,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05918242309648442,0.05808915248942018,0.06029626967288284,0.0113347406471952,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0036,surrogate_screening,5,1.0,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.0834412968980854,0.08341714744897916,0.08346545333851067,0.00017596371983400922,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0037,surrogate_screening,5,1.0,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.11927212720197472,0.11535220766775538,0.12332525414908566,0.020314615387952012,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0038,surrogate_screening,5,1.0,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.1712365892147139,0.1635019345491175,0.17933714097480655,0.028098079361031824,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0039,surrogate_screening,5,1.0,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.2430650288370096,0.22924634640009947,0.25771668413168075,0.03558166692950485,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0040,surrogate_screening,5,1.0,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.45945421016380844,0.42631828312926456,0.4951656534356086,0.04550338881381697,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0041,surrogate_screening,5,1.1,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05212028760738342,0.049969267934672386,0.054363901905223624,0.02562072660558957,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0042,surrogate_screening,5,1.1,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06147317758802484,0.06003516530671972,0.06294563433717841,0.01438933976438065,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0043,surrogate_screening,5,1.1,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.07195207314351072,0.07193124893166288,0.07197290338400128,0.00017596334660686992,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0044,surrogate_screening,5,1.1,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.09681751834714912,0.093348293575586,0.10041567445805036,0.02218259124804429,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0045,surrogate_screening,5,1.1,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.13255458556049546,0.12770845898698965,0.13758460710033887,0.022641048725001472,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0046,surrogate_screening,5,1.1,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.18665207536776807,0.18659805477905872,0.18670611159556866,0.00017596384424287972,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0047,surrogate_screening,5,1.1,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.26235003976620913,0.25018386699641376,0.27510784045207093,0.02886536546248491,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0048,surrogate_screening,5,1.1,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.4888982152947013,0.4427521192483682,0.5398539149267438,0.060270064388005806,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0049,surrogate_screening,5,1.2,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05072640645237601,0.05071172525397173,0.05074109190103179,0.00017596421746896352,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0050,surrogate_screening,5,1.2,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05940322781867838,0.057858682419463923,0.06098900506746969,0.016015220582177414,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0051,surrogate_screening,5,1.2,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06913594800131802,0.06647038289649838,0.07190840638730163,0.02390173166563851,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0052,surrogate_screening,5,1.2,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.09255999448694432,0.08924191269402175,0.09600144506984648,0.022192231514888954,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0053,surrogate_screening,5,1.2,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.12614995441216711,0.1261134444066185,0.12618647498740962,0.00017596315999300342,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0054,surrogate_screening,5,1.2,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.17848231386875452,0.1733449235606644,0.18377196002971602,0.01775448448326033,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0055,surrogate_screening,5,1.2,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.2550468256472147,0.2549730102911173,0.2551206623730515,0.00017596396865166225,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0056,surrogate_screening,5,1.2,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.4951094685767161,0.4507259616825761,0.5438634707422367,0.057093833251008405,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0057,surrogate_screening,5,1.3,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.04330261814706129,0.04214610676163551,0.04449086481451879,0.01645640398829569,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0058,surrogate_screening,5,1.3,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05060810857788189,0.050593461668929855,0.05062275972714353,0.00017596359542505075,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0059,surrogate_screening,5,1.3,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05895498590168049,0.05788129991393209,0.06004858853957327,0.01117315599085286,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0060,surrogate_screening,5,1.3,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.07981969472670539,0.0797965934931691,0.07984280264808344,0.00017596328440226976,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0061,surrogate_screening,5,1.3,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.10987156120317011,0.10690841362666,0.11291683742851454,0.01661977972381429,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0062,surrogate_screening,5,1.3,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.15613115214781703,0.1560859648989899,0.1561763524784575,0.00017596378203845546,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0063,surrogate_screening,5,1.3,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.22627944676929904,0.21686945738684815,0.23609773661620811,0.02582074888798859,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0064,surrogate_screening,5,1.3,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.4761586351529137,0.43560905039640485,0.5204828633022285,0.05410692896292729,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0065,surrogate_screening,5,1.4,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.03572117981148045,0.0357108414217935,0.03573152119416048,0.00017596409306035686,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0066,surrogate_screening,5,1.4,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.0420162294444984,0.04095864231085853,0.04310112438137921,0.01549734073863435,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0067,surrogate_screening,5,1.4,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.04949399897633072,0.04770364545470702,0.051351545805758,0.022397331199325743,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0068,surrogate_screening,5,1.4,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06853658756371656,0.06616669839495405,0.07099135892863599,0.02139236274298398,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0069,surrogate_screening,5,1.4,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.09492538204849617,0.09489790892263276,0.09495286312788197,0.00017596353322053853,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0070,surrogate_screening,5,1.4,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.13355949178293788,0.1297456187078432,0.13748547367509933,0.017611705542490988,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0071,surrogate_screening,5,1.4,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.19410580539572841,0.19404962741966078,0.1941619996354964,0.00017596427967323382,RMG_2026_Burke,GPR trained on direct Cantera cases
