design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,mechanism_id,prediction_basis
screen_0027,surrogate_screening,5,0.9,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.0530630091921744,0.05061866660631055,0.05562538749643314,0.0286684781648918,Otomo_2018,GPR trained on direct Cantera cases
screen_0028,surrogate_screening,5,0.9,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.07142500953176345,0.06838446663895227,0.07460074249824784,0.026445214985785823,Otomo_2018,GPR trained on direct Cantera cases
screen_0029,surrogate_screening,5,0.9,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.09944725039037301,0.09941811818693913,0.09947639113033216,0.00017810588554246736,Otomo_2018,GPR trained on direct Cantera cases
screen_0030,surrogate_screening,5,0.9,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.14307768439416535,0.1378038114079299,0.14855339313509272,0.022830828623380407,Otomo_2018,GPR trained on direct Cantera cases
screen_0031,surrogate_screening,5,0.9,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.2077450292874337,0.20768417206647882,0.20780590434124177,0.00017810626331163606,Otomo_2018,GPR trained on direct Cantera cases
screen_0032,surrogate_screening,5,0.9,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.41737332178371916,0.4172510556983461,0.4174956236964328,0.00017810620035016358,Otomo_2018,GPR trained on direct Cantera cases
screen_0033,surrogate_screening,5,1.0,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.04695656940676426,0.04545038821367417,0.048512663964196866,0.019818697380339142,Otomo_2018,GPR trained on direct Cantera cases
screen_0034,surrogate_screening,5,1.0,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05391861963805996,0.053902824671691156,0.0539344192327755,0.00017810563369590973,Otomo_2018,GPR trained on direct Cantera cases
screen_0035,surrogate_screening,5,1.0,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.0620883739648266,0.060626627789264975,0.06358536376121432,0.014483013766614036,Otomo_2018,GPR trained on direct Cantera cases
screen_0036,surrogate_screening,5,1.0,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.08329725048469622,0.08327284929130602,0.08332165882829497,0.00017810582258086133,Otomo_2018,GPR trained on direct Cantera cases
screen_0037,surrogate_screening,5,1.0,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.11638965775009569,0.11241926459840332,0.12050027617221051,0.021099309670507223,Otomo_2018,GPR trained on direct Cantera cases
screen_0038,surrogate_screening,5,1.0,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.1692713007148334,0.1614442090241384,0.17747786321284229,0.028780017879527078,Otomo_2018,GPR trained on direct Cantera cases
screen_0039,surrogate_screening,5,1.0,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.24749783955186186,0.23249627816795862,0.2634673598455952,0.03801072089223364,Otomo_2018,GPR trained on direct Cantera cases
screen_0040,surrogate_screening,5,1.0,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.48150843089940226,0.448241484324884,0.5172443362229278,0.04352074531199125,Otomo_2018,GPR trained on direct Cantera cases
screen_0041,surrogate_screening,5,1.1,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.054239560368747455,0.05179861903496061,0.056795527830759224,0.027992127021287557,Otomo_2018,GPR trained on direct Cantera cases
screen_0042,surrogate_screening,5,1.1,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06302981172557948,0.061313661816708484,0.06479399612501022,0.016781234172529948,Otomo_2018,GPR trained on direct Cantera cases
screen_0043,surrogate_screening,5,1.1,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.07247974222856143,0.07245851002617598,0.07250098065252689,0.0001781050040779577,Otomo_2018,GPR trained on direct Cantera cases
