design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,mechanism_id,prediction_basis
screen_0027,surrogate_screening,5,0.9,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.04965903219871824,0.04768314973833668,0.05171679078344703,0.024682195026618954,MEI_2019,GPR trained on direct Cantera cases
screen_0028,surrogate_screening,5,0.9,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06974829049787802,0.06720339672313842,0.07238955565621583,0.022595208925945635,MEI_2019,GPR trained on direct Cantera cases
screen_0029,surrogate_screening,5,0.9,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.10143352471938161,0.10140375092657397,0.10146330725425971,0.00017846394523080665,MEI_2019,GPR trained on direct Cantera cases
screen_0030,surrogate_screening,5,0.9,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.1514762466184314,0.14662834184925355,0.15648443541152038,0.019773693699132035,MEI_2019,GPR trained on direct Cantera cases
screen_0031,surrogate_screening,5,0.9,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.2223247309031885,0.2222594719254238,0.22239000904204514,0.00017846388214275797,MEI_2019,GPR trained on direct Cantera cases
screen_0032,surrogate_screening,5,0.9,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.43263125203952685,0.43250426156465754,0.43275827980092063,0.00017846419758277827,MEI_2019,GPR trained on direct Cantera cases
screen_0033,surrogate_screening,5,1.0,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.04618348733671034,0.04487716203314107,0.04752783834692936,0.017442731054915794,MEI_2019,GPR trained on direct Cantera cases
screen_0034,surrogate_screening,5,1.0,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05346274395584391,0.053447051070010534,0.053478441449352744,0.0001784635036139976,MEI_2019,GPR trained on direct Cantera cases
screen_0035,surrogate_screening,5,1.0,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.0621740261329431,0.06089141508718647,0.06348365397724746,0.01267181084211173,MEI_2019,GPR trained on direct Cantera cases
screen_0036,surrogate_screening,5,1.0,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.08544423882316099,0.08541915843798395,0.08546932657232677,0.00017846344052579283,MEI_2019,GPR trained on direct Cantera cases
screen_0037,surrogate_screening,5,1.0,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.1230322844623346,0.11917001719808301,0.1270197267393221,0.019389426636528675,MEI_2019,GPR trained on direct Cantera cases
