design_id,dataset_id,campaign_id,doi,mechanism_id,experimental_m_per_s,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,apparatus,status,simulated_m_per_s,relative_error,converged,failure_reason,grid_points,transport_model,soret_enabled,runtime_s
lbv_0028,x20100070:gdg1:p8:laminar burning velocity,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,Otomo_2018,0.1084,298.0,100000.0,1.8,0.3076923076923077,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1027899272980869,0.0517534382095303,True,,159,multicomponent,True,3.1313716999999883
lbv_0030,x20100071:gdg1:p6:laminar burning velocity,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,Otomo_2018,0.0556,298.0,500000.0,1.8,0.3076923076923077,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0747674880860452,0.3447389943533311,True,,169,multicomponent,True,5.817468399999996
lbv_0032,x20100004:gdg1:p5:laminar burning velocity,campaign_6f2c5118f885,10.1016/j.ijhydene.2010.07.104,Otomo_2018,0.331,298.0,101325.0,0.6,0.6087429790569078,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.2763811064341374,0.1650117630388599,True,,192,multicomponent,True,8.862524600000029
lbv_0034,x20100006:gdg1:p1:laminar burning velocity,campaign_6f2c5118f885,10.1016/j.ijhydene.2010.07.104,Otomo_2018,2.8880000000000003,298.0,101325.0,1.67,1.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,2.850370334308542,0.0130296626355465,True,,169,multicomponent,True,5.461936100000003
lbv_0036,x20199002:gdg1:p1:laminar burning velocity,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,Otomo_2018,0.021,298.0,100000.0,0.8,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0420512134197423,1.002438734273446,True,,165,multicomponent,True,10.705162400000006
lbv_0038,x20199003:gdg1:p2:laminar burning velocity,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,Otomo_2018,0.047,298.0,300000.0,1.0,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0521759771660153,0.110127173745007,True,,185,multicomponent,True,10.460332900000026
lbv_0040,x20199004:gdg1:p4:laminar burning velocity,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,Otomo_2018,0.045,298.0,500000.0,1.2,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0517923089886755,0.1509401997483461,True,,170,multicomponent,True,4.766372500000045
lbv_0042,x20199050:gdg1:p5:laminar burning velocity,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,Otomo_2018,0.196,298.0,101325.0,1.1,0.0,flame cone method; slot burner,completed,0.150347647081565,0.232920167951199,True,,158,multicomponent,True,4.629358000000025
lbv_0044,x20199050:gdg1:p8:laminar burning velocity,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,Otomo_2018,0.114,298.0,101325.0,1.4,0.0,flame cone method; slot burner,completed,0.1097773420154091,0.0370408595139552,True,,149,multicomponent,True,2.9082058999999845
lbv_0046,x20100023:gdg1:p15:laminar burning velocity,campaign_aacd4964efeb,10.1016/j.combustflame.2020.08.004,Otomo_2018,0.354,298.0,100000.0,1.6,0.5,heat flux burner; premixed,completed,0.3162001075960289,0.1067793570733644,True,,174,multicomponent,True,6.6389633
lbv_0048,x20100024:gdg1:p15:laminar burning velocity,campaign_aacd4964efeb,10.1016/j.combustflame.2020.08.004,Otomo_2018,0.25,298.0,300000.0,1.6,0.5,heat flux burner; premixed,completed,0.2383238590668209,0.0467045637327161,True,,182,multicomponent,True,8.306912999999952
lbv_0050,x20100026:gdg1:p7:laminar burning velocity,campaign_aacd4964efeb,10.1016/j.combustflame.2020.08.004,Otomo_2018,0.195,298.0,300000.0,1.1,0.3076929847079101,heat flux burner; premixed,completed,0.174367394082903,0.1058082354722923,True,,200,multicomponent,True,9.77732510000004
lbv_0052,x20100012:gdg1:p7:laminar burning velocity,campaign_b5091ed74b6b,10.1016/j.ijhydene.2015.04.024,Otomo_2018,0.637,298.0,100000.0,1.0,0.5,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.5567790365975942,0.1259355783397265,True,,183,multicomponent,True,9.973945300000024
lbv_0054,x20100013:gdg1:p5:laminar burning velocity,campaign_b5091ed74b6b,10.1016/j.ijhydene.2015.04.024,Otomo_2018,0.092,298.0,300000.0,1.0,0.1428578061233175,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0845352478827452,0.0811386099701599,True,,199,multicomponent,True,10.029125799999974
lbv_0056,x20100066:gdg1:p1:laminar burning velocity,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,Otomo_2018,0.3148,470.0,294000.0,1.1,0.2222212503553388,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.2906228124226278,0.0768017394452739,True,,188,multicomponent,True,6.205441600000029
lbv_0058,x20199035:gdg1:p1:laminar burning velocity,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,Otomo_2018,0.0754,298.0,100000.0,0.8,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.0821777460035695,0.0898905305513199,True,,173,multicomponent,True,16.346962299999973
lbv_0060,x20199043:gdg1:p2:laminar burning velocity,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,Otomo_2018,0.1182,373.0,100000.0,1.1,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1073082208502573,0.0921470317237113,True,,153,multicomponent,True,4.728016999999966
lbv_0062,x20100058:gdg1:p1:laminar burning velocity,campaign_b661f10f22f4,10.1016/j.fuel.2019.116653,Otomo_2018,0.489,298.0,100000.0,0.8,0.4999999999999999,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.3816635759484025,0.2195018896760683,True,,191,multicomponent,True,15.491827999999998
lbv_0064,x20199027:gdg1:p1:laminar burning velocity,campaign_b661f10f22f4,10.1016/j.fuel.2019.116653,Otomo_2018,0.046,298.0,100000.0,0.9,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.053582543171962,0.1648378950426537,True,,195,multicomponent,True,16.571354300000053
lbv_0066,x20100020:gdg1:p9:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,Otomo_2018,0.158,298.0,101325.0,1.1,0.1818173931525685,heat flux burner; premixed,completed,0.1321672568634884,0.1634983742817186,True,,183,multicomponent,True,4.368517700000098
lbv_0068,x20100022:gdg1:p1:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,Otomo_2018,0.13,298.0,101325.0,0.7,0.3076932701350644,heat flux burner; premixed,completed,0.1213876516203198,0.0662488336898475,True,,184,multicomponent,True,12.53447719999997
lbv_0070,x20199005:gdg1:p9:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,Otomo_2018,0.049,298.0,101325.0,1.25,0.0,heat flux burner; premixed,completed,0.0642654812956415,0.3115404346049296,True,,165,multicomponent,True,4.209338200000047
lbv_0072,x20100079:gdg1:p1:laminar burning velocity,campaign_c05311ec8444,10.1016/j.ijhydene.2021.07.063,Otomo_2018,0.055,360.0,100000.0,0.5,0.1428571428571428,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.020756822775308,0.6226032222671268,True,,181,multicomponent,True,16.95429569999999
lbv_0074,x20100081:gdg1:p3:laminar burning velocity,campaign_c05311ec8444,10.1016/j.ijhydene.2021.07.063,Otomo_2018,0.088,360.0,500000.0,1.0,0.1428578061233175,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.1064781996519293,0.2099795414991974,True,,213,multicomponent,True,8.37731800000006
lbv_0076,x20199006:gdg1:p1:laminar burning velocity,campaign_ccb03cfde00c,10.1016/j.jhazmat.2018.09.073,Otomo_2018,0.737,298.0,50662.5,0.5,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.8829724361046769,0.1980630069262916,True,,173,multicomponent,True,5.370438400000012
lbv_0078,x20199008:gdg1:p10:laminar burning velocity,campaign_ccb03cfde00c,10.1016/j.jhazmat.2018.09.073,Otomo_2018,0.203,298.0,101325.0,2.0,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.2200289388373385,0.0838863982134901,True,,150,multicomponent,True,3.19501630000002
lbv_0080,x20199008:gdg1:p5:laminar burning velocity,campaign_ccb03cfde00c,10.1016/j.jhazmat.2018.09.073,Otomo_2018,1.044,298.0,101325.0,1.0,0.0,outwardly propagating spherical flame; constant volume combustion chamber,completed,0.9710588751300822,0.0698669778447489,True,,175,multicomponent,True,8.280706699999996
