design_id,temperature_K,flame_temperature_K,ignition_temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_count,ignition_delay_s_median,ignition_delay_s_p05,ignition_delay_s_p95,ignition_delay_s_worst,ignition_delay_s_absolute_range,ignition_delay_s_relative_range,idt_shortening_ratio_median,idt_shortening_ratio_p05,idt_shortening_ratio_p95,idt_shortening_ratio_worst,idt_shortening_ratio_absolute_range,idt_shortening_ratio_relative_range,EI_g_per_MJ_NOx_NO2eq_median,EI_g_per_MJ_NOx_NO2eq_p05,EI_g_per_MJ_NOx_NO2eq_p95,EI_g_per_MJ_NOx_NO2eq_worst,EI_g_per_MJ_NOx_NO2eq_absolute_range,EI_g_per_MJ_NOx_NO2eq_relative_range,EI_g_per_MJ_N2O_median,EI_g_per_MJ_N2O_p05,EI_g_per_MJ_N2O_p95,EI_g_per_MJ_N2O_worst,EI_g_per_MJ_N2O_absolute_range,EI_g_per_MJ_N2O_relative_range,EI_g_per_MJ_NH3_slip_median,EI_g_per_MJ_NH3_slip_p05,EI_g_per_MJ_NH3_slip_p95,EI_g_per_MJ_NH3_slip_worst,EI_g_per_MJ_NH3_slip_absolute_range,EI_g_per_MJ_NH3_slip_relative_range,lbv_conservative_m_per_s_median,lbv_conservative_m_per_s_p05,lbv_conservative_m_per_s_p95,lbv_conservative_m_per_s_worst,lbv_conservative_m_per_s_absolute_range,lbv_conservative_m_per_s_relative_range,lbv_enhancement_ratio_median,lbv_enhancement_ratio_p05,lbv_enhancement_ratio_p95,lbv_enhancement_ratio_worst,lbv_enhancement_ratio_absolute_range,lbv_enhancement_ratio_relative_range,complete_mechanism_set,support_tier,reactivity_improved,screening_pareto,exploratory_extrapolative_pareto,requires_direct_flame_confirmation
screen_0232,750.0,450.0,1200.0,5,0.7,0.7,False,False,False,7,2.36867340000318e-05,1.9054754847095438e-05,2.92471796526578e-05,2.9272720889580544e-05,1.0919981271421525e-05,0.37304291980963167,0.0007049966274300455,0.00031551727641747996,0.0014130262871078082,0.001612877825901054,0.0013016845426247902,0.8070571259156522,7.478245025535703,6.77454328177536,9.8047997067958,10.102306573017948,3.4151045427171693,0.3380519605135034,0.0005103068631496,0.00044095040963579,0.0005374361934043899,0.0005380987110175,0.00010094590922509996,0.18759738159234693,2.880060554689182e-07,2.2061345616759003e-07,3.6080370319938164e-07,3.7678172269353916e-07,1.770563941807009e-07,0.46991768314810817,0.4593549420907435,0.4076934579877928,0.5192398790631694,0.4026780204979389,0.12244351853768509,0.23317176964888997,11.84147170540207,9.87167870191644,13.788313316924214,9.723594544457942,4.729903556500339,0.3272497442115236,True,extrapolative,True,False,True,False
screen_0233,750.0,450.0,1200.0,5,0.8,0.0,False,False,False,7,0.0316867966211216,0.019481180970292923,0.07617319052252391,0.0846621366773439,0.0698522989224105,0.8250712970855529,1.0,1.0,1.0,1.0,0.0,0.0,6.622235258747027,6.191088800670699,9.692342418037558,10.046949821506058,3.8900007797363862,0.3871822641544026,0.000391477280113,0.00033700086856376,0.0004069258099591,0.0004073910035215,7.489375494469999e-05,0.18383752782294194,4.4134720474510845e-07,3.3245762081999713e-07,6.109615003830504e-07,6.408893271462423e-07,3.4298329124386157e-07,0.5351677375735069,0.066581744145319,0.06148929021682774,0.07544287701071266,0.0605924051054179,0.015385114455150006,0.20249561375697808,1.0,1.0,1.0,1.0,0.0,0.0,True,extrapolative,False,False,False,False
screen_0234,750.0,450.0,1200.0,5,0.8,0.05,False,False,False,7,0.0037233061258497,0.00149967566254603,0.008593438268628675,0.0102603188903045,0.0089971078658698,0.8768838436758167,0.0852953992702522,0.07024228118791573,0.12214509717888912,0.1225538446916888,0.05781311026735851,0.47173640625310553,6.771750762521449,6.340760833162778,9.898896086904815,10.239277629096607,3.941106176538253,0.3849008025076833,0.000398854333475,0.00034273980107093,0.0004135711340712,0.0004142764909782,7.631734969599998e-05,0.18421839365250378,4.802214007350914e-07,3.6200049323116585e-07,6.681312081052838e-07,7.005243244088234e-07,3.7580586372465855e-07,0.5364636895967936,0.0771142027613102,0.07154714506531064,0.08738237598203465,0.0704769430861478,0.017277283491917608,0.19688263649099438,1.1631316328099686,1.1399585986095737,1.1772858782115787,1.1386884580027414,0.044056738067378864,0.037249559933758475,True,extrapolative,True,False,False,False
screen_0235,750.0,450.0,1200.0,5,0.8,0.1,False,False,False,7,0.0009824293316901,0.00058854906245052,0.0027056561252924586,0.0034046359065296,0.002907203921456,0.853895688487689,0.03125039901359805,0.018767327050479083,0.03856920672536475,0.04021438673943486,0.022784811448476255,0.566583586021296,6.907897554986643,6.4794305878041465,10.077476774537054,10.404119452015964,3.974235025522929,0.38198667785891843,0.0004062653952441,0.00034839511608129,0.00042024413405307,0.0004211993529951,7.783563814439996e-05,0.18479524621991872,5.216747647811163e-07,3.935877955548831e-07,7.289228880916679e-07,7.638996885277756e-07,4.105052810097821e-07,0.5373811341655705,0.0887383686606843,0.08423122800216683,0.10272073023242852,0.0830680386116783,0.0211743117087759,0.20312580869179736,1.366210893346598,1.3082425464669227,1.394759123765621,1.3052582386729779,0.09971271117518876,0.07097136861510524,True,extrapolative,True,False,False,False
screen_0236,750.0,450.0,1200.0,5,0.8,0.2,False,False,False,7,0.0002632377323364,0.00019337397961103,0.0007524626959953796,0.0009483682265939,0.0007682728633074,0.810099750037684,0.009320910371502414,0.004352753696342894,0.011872905317344196,0.012160522368079777,0.008180129704937457,0.6726791380614968,7.1349973035215735,6.719142830194484,10.342708674082917,10.642702861603809,3.9819347975974475,0.374146948324872,0.000421030948569,0.00035935473829831,0.00043362251375801003,0.0004350958205516,8.116898079280001e-05,0.18655426450637166,6.124355785966714e-07,4.6304711504253415e-07,8.610218065335988e-07,9.01450063954503e-07,4.850155354744561e-07,0.5380392712456841,0.1236980809762138,0.12015409144770325,0.1442234617712432,0.1199577383897755,0.0289576021054265,0.1944568102193575,1.9296287258843905,1.7612769628711267,2.0021144049924957,1.7541470887639032,0.252923230922222,0.12601612830474984,True,extrapolative,True,False,False,False
screen_0237,750.0,450.0,1200.0,5,0.8,0.3,False,False,False,7,0.0001187231082138,9.677313408650437e-05,0.00031590574677889985,0.0003831822059372,0.0002866811841287577,0.7481589167941219,0.004380175387694075,0.0018863931178459417,0.0060658765823542,0.006516008035016875,0.004787862194266308,0.7347845749324508,7.291211270789434,6.898983942990877,10.468482181241704,10.742052699816707,3.9026166622212592,0.3633026918856812,0.0004351945428567,0.00036966190574894,0.00044693512140715,0.0004489250675917,8.489925143240001e-05,0.18911675368864983,7.135036408440718e-07,5.408979156094899e-07,1.0055458191551705e-06,1.051618211992643e-06,5.646446609143116e-07,0.5369293289856621,0.1821645501527625,0.16812574215475912,0.2050322867082011,0.1651542820825038,0.0483645290703712,0.2265117944842022,2.765780903110655,2.423955689642141,2.9678121100397012,2.413745815033082,0.5926466500924552,0.19712883695898573,True,extrapolative,True,False,False,False
screen_0238,750.0,450.0,1200.0,5,0.8,0.4,False,False,False,7,6.549325210733856e-05,5.535204474573345e-05,0.0001512526207911869,0.000174267411349,0.00012111401079460651,0.6949894409807649,0.002144461921741722,0.001034853370496515,0.0037823294929921476,0.004083921480191711,0.0031409109581631185,0.7690919067365799,7.3675182530071925,7.003596521165625,10.428720227235587,10.67530462401548,3.724021442535385,0.34884451298539215,0.0004473403945807,0.00037907378382636,0.00046001020526322,0.0004624697032179,8.898988016880002e-05,0.19242315669459328,8.239218991245635e-07,6.266423340643342e-07,1.1585182325502492e-06,1.2100761265811765e-06,6.456795742022798e-07,0.533585912504956,0.2576204347878386,0.23460409474362562,0.2949425622547332,0.2289996043761908,0.07416479671124851,0.2446355721358516,3.9517881088809195,3.3917340909501243,4.411534273068628,3.3907455294387208,1.1602913730464146,0.254950992028394,True,extrapolative,True,False,False,False
screen_0239,750.0,450.0,1200.0,5,0.8,0.5,False,False,False,7,4.143753172945568e-05,3.509327244416608e-05,7.907058424670734e-05,8.582511966605078e-05,5.242812252490211e-05,0.6108715342186785,0.0013433106795393804,0.0006533642716537711,0.00255797929824551,0.002797973375208122,0.002205467169024126,0.7882373680057182,7.366879569996476,7.011430092074957,10.18897093728286,10.40755207122271,3.4326868398747505,0.32982653522976496,0.0004595102603521,0.00038733455699721,0.00047262008955907997,0.0004754339962592,9.334096526510003e-05,0.19632791512496683,9.41364523757595e-07,7.18855061002874e-07,1.3124232285367348e-06,1.3687530026988974e-06,7.215568858615583e-07,0.5271636916513042,0.361998910841221,0.3238625222724002,0.41504762250477084,0.3161560407096809,0.10467890266486812,0.24874099528304242,5.5260368067361085,4.709426279685768,6.371928713611911,4.685800587047242,1.9411664909226936,0.2929192899381867,True,extrapolative,True,False,True,False
screen_0240,750.0,450.0,1200.0,5,0.8,0.7,False,False,False,7,2.348074050144188e-05,1.911046607726668e-05,2.9693923564297913e-05,2.989902665536835e-05,1.14342496398745e-05,0.38242882524811184,0.0007032850989269216,0.0003352595290623399,0.0013864390068477586,0.0015854826291814075,0.0012578934470988108,0.793382042758972,6.872584328057472,6.572804633967796,8.905064157656659,9.063618713816803,2.5033576886447753,0.27619847741703824,0.0004775527931519,0.00039952198521909,0.00049519146284328,0.0004979150529774,0.00010185596993369996,0.20456495405115446,1.1746195590586065e-06,9.078207571884057e-07,1.5617394381342362e-06,1.621489726345011e-06,8.067944556175235e-07,0.497563717185007,0.6632937845471563,0.5826400057601,0.7351864602331176,0.5771973821036633,0.16179392730592757,0.21893887687960914,9.853327392017285,8.607355655119832,11.504797874804666,8.554737166597683,3.43205354682134,0.2863196354116044,True,extrapolative,True,False,True,False
screen_0241,750.0,450.0,1200.0,5,0.9,0.0,True,False,False,7,0.0325191207458904,0.01966162793970402,0.07285363768327675,0.0807394842969733,0.06577550302490079,0.8146634028893164,1.0,1.0,1.0,1.0,0.0,0.0,5.837374045160139,5.240807358118262,8.132191905057894,8.219497146413538,3.010771752434806,0.36629634377919507,0.0003087542632603,0.00025667076876037,0.00032326439239374003,0.0003237554673939,7.033743407060001e-05,0.2172548146809312,2.2590348536431885e-06,1.6116034553110505e-06,3.4319479653035223e-06,3.54952302358694e-06,2.1275813542574706e-06,0.5993992263522386,0.0852129434988659,0.08013069357330334,0.09391466938306628,0.0791593792324291,0.015217487296551396,0.16124170950175096,1.0,1.0,1.0,1.0,0.0,0.0,True,extrapolative,False,False,False,False
screen_0242,750.0,450.0,1200.0,5,0.9,0.05,True,False,False,7,0.0033978842371261,0.00145351721990893,0.007855060679139077,0.0094057881645596,0.0081817783377403,0.8698663200356468,0.08179707021577791,0.0661568064179499,0.11483464771859565,0.11649551946558814,0.055330444124405555,0.4749577011908147,5.897825659406321,5.333200348910259,8.174271065132737,8.249082317151325,2.9600041801038577,0.35882829947635225,0.0003134477028311,0.00026048026690021,0.00032946586955771,0.0003302319077369,7.308629233570001e-05,0.22131808169769226,2.434275948051888e-06,1.742936541049469e-06,3.698094340844054e-06,3.820250964744395e-06,2.2821910191228457e-06,0.597392956689049,0.0954237897221847,0.09153093014257302,0.10687727895317822,0.0902700387061476,0.017418197904063598,0.16174652359765704,1.1366710512839284,1.1146298402802628,1.1559539480853946,1.1124023108762922,0.04757866350985451,0.041016761964594105,True,extrapolative,True,False,False,False
screen_0243,750.0,450.0,1200.0,5,0.9,0.1,False,False,False,7,0.0009155639208268,0.0005683992516242,0.0025551362339568786,0.0032138938492679,0.0027350691937593,0.8510141660037488,0.029272591360982727,0.01804436073202587,0.03756319167312735,0.039805726742651246,0.02299199030046274,0.5776050880595319,5.941077171951976,5.4072739572308,8.184689370197848,8.247889940696744,2.895711419984183,0.35108511883702054,0.0003181835798201,0.00026418551032179,0.00033543256042151,0.0003363925187852,7.558058354659999e-05,0.22467973966704413,2.6147364128460517e-06,1.8796338109791644e-06,3.96519554441614e-06,4.091531415806893e-06,2.432976384026688e-06,0.5946371020462713,0.1096558835504827,0.10584377890753838,0.12376232596626033,0.1048654260300817,0.02123306939075001,0.1683847957098009,1.309901280054275,1.2581927869172829,1.350049671844787,1.2536044928898302,0.1046855134395488,0.07707154801385106,True,extrapolative,True,False,False,False
screen_0244,750.0,450.0,1200.0,5,0.9,0.2,False,False,False,7,0.0002563363030794,0.00018742442494965,0.0007425339537925796,0.0009370552883532,0.0007628708668683,0.8141151075610328,0.008876342078045829,0.004342909256016618,0.011629945494426076,0.011640245888972275,0.007630981979758934,0.65556879575786,5.9727751971330045,5.498148250435854,8.108041568105897,8.15075963511947,2.727336110338623,0.33461127949194475,0.0003277453340995,0.00027122625368068,0.0003464035780777,0.000347453979112,7.953946449959997e-05,0.22892086227615438,2.986340368814652e-06,2.1663528596797366e-06,4.48778735518004e-06,4.621008931951929e-06,2.7111985797281388e-06,0.5867113913114467,0.152359760471076,0.14556641657245104,0.17142066323285124,0.1438439533657221,0.03403962376807551,0.1913590018626179,1.813670545860756,1.6660048093021196,1.908173367574117,1.6565556427888184,0.2595456104783387,0.13545506013097466,True,extrapolative,True,False,False,False
screen_0245,750.0,450.0,1200.0,5,0.9,0.3,False,False,False,7,0.0001174131127554,9.483160559094359e-05,0.00032041006869286984,0.0003907842873515,0.00029678330991547014,0.7594555859113177,0.004266579278530783,0.0019164385314750921,0.005849290480949218,0.006281816030568366,0.0045047026772569625,0.7171019742278868,5.92680888279415,5.5094107392697405,7.899042892005075,7.925322110587022,2.5079919753317172,0.31645300220434225,0.0003373465753536,0.00027770437828746996,0.00035570574295626004,0.0003563844456441,8.173917639740005e-05,0.2293567449322076,3.361807877753937e-06,2.4646564859174285e-06,4.967501692266074e-06,5.105374829228388e-06,2.936733988862904e-06,0.5752239722047506,0.2149526193899268,0.20207992768522146,0.2452097650523317,0.1970032071364597,0.057997290296259496,0.22743991043218195,2.580099134087108,2.2878869207306045,2.7903868214370675,2.277598603296718,0.5314775287749667,0.18920011554937946,True,extrapolative,True,False,False,False
screen_0246,750.0,450.0,1200.0,5,0.9,0.4,False,True,False,7,6.545712267024155e-05,5.526693911994971e-05,0.00015615501179492517,0.0001817639636539,0.00012824752902609112,0.7055718110895156,0.0022512400870104868,0.001063422660312572,0.0036657313771276023,0.003966287348433142,0.002983492803247248,0.7522129742883754,5.799283906443428,5.438626635011977,7.558484759301496,7.573054909141526,2.241614056693229,0.2959986535931952,0.0003468659244787,0.00028358690743207003,0.00036324613718989,0.000363426416617,8.247334289489998e-05,0.2269327135396853,3.726054377966794e-06,2.764916105697851e-06,5.3692699785968225e-06,5.50950828801074e-06,3.0834510416004874e-06,0.5596599334119154,0.3059129263682408,0.2808353153650996,0.3543155326173141,0.2736253542577841,0.09003684961823638,0.2475837429862018,3.6734277097397237,3.218360669566777,4.115502899273532,3.211077367154038,0.9893930791509331,0.23554339729286106,True,extrapolative,True,False,False,False
screen_0247,750.0,450.0,1200.0,5,0.9,0.5,False,False,False,7,4.127927828113028e-05,3.53983891698345e-05,8.173781350035063e-05,8.979554055635574e-05,5.5939736989691714e-05,0.6229678739400638,0.0013410740859122184,0.0006755838312972775,0.002496007701753884,0.002736282061420603,0.0021145422295426276,0.7727793341761028,5.688875664035802,5.28566272048529,7.0924572013721425,7.100681721374289,1.9339156640954256,0.27235633703648515,0.0003556829391006,0.00028891490521351,0.00037016252929099997,0.00037163313188,8.48014395163e-05,0.22818589690136215,4.061722092253358e-06,3.0540172222096554e-06,5.65935782953443e-06,5.799811121220131e-06,3.1280886593273852e-06,0.5393431947951636,0.4419141066158339,0.3927354069909049,0.5057372521839145,0.3841652573327744,0.1284630578019098,0.2505968827885724,5.210091741512572,4.560540189831066,5.986564332425077,4.508296997602098,1.677427423771177,0.2711771992258873,True,extrapolative,True,False,True,False
screen_0248,750.0,450.0,1200.0,5,0.9,0.7,False,False,False,7,2.3445850256439196e-05,1.928451990404297e-05,3.0347007756044277e-05,3.0770339695023844e-05,1.20850519155547e-05,0.39275003250968615,0.0007043975853050811,0.0003545321578492597,0.0013676222619290854,0.001566819005594222,0.0012236758378438707,0.780993741762653,5.025607903500848,4.713088602187434,5.834859471496972,5.844776695426436,1.222483826360934,0.20915834600105987,0.0003686479642711,0.00029847827390866,0.00038100725065817997,0.0003842577727473,8.66795472938e-05,0.22557656198877518,4.620016441666306e-06,3.5234727054887785e-06,5.799043620047489e-06,5.931513243060064e-06,2.847300583907543e-06,0.4800293731517697,0.8541357164026006,0.7500051335878788,0.9417234470680584,0.743988184665055,0.20020901476511377,0.21204152573841742,9.810882031779004,8.826730211008359,11.327713409282051,8.730929294502738,3.0927025643952213,0.26156959226261645,True,extrapolative,True,False,True,False
