design_id,temperature_K,flame_temperature_K,ignition_temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_count,ignition_delay_s_median,ignition_delay_s_p05,ignition_delay_s_p95,ignition_delay_s_worst,ignition_delay_s_absolute_range,ignition_delay_s_relative_range,idt_shortening_ratio_median,idt_shortening_ratio_p05,idt_shortening_ratio_p95,idt_shortening_ratio_worst,idt_shortening_ratio_absolute_range,idt_shortening_ratio_relative_range,EI_g_per_MJ_NOx_NO2eq_median,EI_g_per_MJ_NOx_NO2eq_p05,EI_g_per_MJ_NOx_NO2eq_p95,EI_g_per_MJ_NOx_NO2eq_worst,EI_g_per_MJ_NOx_NO2eq_absolute_range,EI_g_per_MJ_NOx_NO2eq_relative_range,EI_g_per_MJ_N2O_median,EI_g_per_MJ_N2O_p05,EI_g_per_MJ_N2O_p95,EI_g_per_MJ_N2O_worst,EI_g_per_MJ_N2O_absolute_range,EI_g_per_MJ_N2O_relative_range,EI_g_per_MJ_NH3_slip_median,EI_g_per_MJ_NH3_slip_p05,EI_g_per_MJ_NH3_slip_p95,EI_g_per_MJ_NH3_slip_worst,EI_g_per_MJ_NH3_slip_absolute_range,EI_g_per_MJ_NH3_slip_relative_range,lbv_conservative_m_per_s_median,lbv_conservative_m_per_s_p05,lbv_conservative_m_per_s_p95,lbv_conservative_m_per_s_worst,lbv_conservative_m_per_s_absolute_range,lbv_conservative_m_per_s_relative_range,lbv_enhancement_ratio_median,lbv_enhancement_ratio_p05,lbv_enhancement_ratio_p95,lbv_enhancement_ratio_worst,lbv_enhancement_ratio_absolute_range,lbv_enhancement_ratio_relative_range,complete_mechanism_set,support_tier,reactivity_improved,screening_pareto,exploratory_extrapolative_pareto,requires_direct_flame_confirmation
screen_0004,600.0,300.0,1200.0,5,0.6,0.2,False,False,False,7,0.0002952801478044,0.00021718017615307,0.0007997311606872596,0.0009997923470256,0.0007974870845075001,0.7976527194672357,0.010403578212191218,0.004520060251297531,0.01301470332351962,0.013853351291626258,0.009830363031256489,0.7096018013488556,5.0894835230607365,4.021585245350981,6.035072842898742,6.302706066346036,2.349021590148709,0.3727004822089924,0.0002983410205477,0.00025937112050243,0.00031824298140636,0.0003191895134673,6.051715529079997e-05,0.18959631421913795,7.004766367747224e-09,5.418529648713244e-09,7.866723334522067e-09,8.022823052074475e-09,3.1500632334548736e-09,0.39263775519022026,0.0137368107441817,0.01245840515893914,0.01961608689865398,0.0122944136843643,0.0076120428377784,0.3823906494514098,2.7395850527338874,2.543644252790031,2.8133159179254794,2.5093801196749568,0.31563489408566037,0.11172857225473361,True,extrapolative,True,False,True,False
screen_0005,600.0,300.0,1200.0,5,0.6,0.3,False,False,False,7,0.0001270887411011,0.0001038456103995,0.0003125787935862899,0.0003732266837136,0.0002704341407418,0.7245841536596052,0.004197559620735692,0.0018561156390318298,0.006792576038892576,0.007279343929647741,0.0056376115405380334,0.7744669842534623,5.478049089359082,4.353092698531009,6.5677358349703745,6.812430304313159,2.5081427848197553,0.36817151483102484,0.0003097782238836,0.00027041058799258,0.00033055849261362004,0.0003314507273808,6.194234089430004e-05,0.18688250100937379,8.434403869496402e-09,6.483009304487512e-09,9.575359641534754e-09,9.786611354521872e-09,3.949521742425474e-09,0.4035637667986693,0.0224280611047504,0.02008297005464508,0.030710085974535787,0.0200728126387347,0.0111878036828863,0.3578881352748122,4.36001883906707,4.02487672169461,4.68071788961108,3.9226005193828986,0.8628528802922739,0.1803074459675739,True,extrapolative,True,False,True,False
screen_0006,600.0,300.0,1200.0,5,0.6,0.4,False,False,False,7,6.792457036829586e-05,5.712640456151845e-05,0.00014467951397095996,0.0001623311802137,0.00010837042400745066,0.667588468615746,0.002243451554901829,0.000984842527564514,0.004155790497924793,0.004470166589450536,0.0036083421939887405,0.8072053069575357,5.793138949476304,4.635157553549227,7.002564424076762,7.229546959104758,2.6261791374204897,0.3632563910679255,0.0003215676737404,0.00028154501629560003,0.00034313865038775,0.0003439651333695,6.35105441412e-05,0.18464238953247228,1.0172307964811602e-08,7.774284376882602e-09,1.1623026712702493e-08,1.1900967678136849e-08,4.8928759160603e-09,0.4111326110942184,0.0389913880986028,0.032223351707118146,0.048030782520058754,0.0317244784844973,0.0173011567166153,0.3529002050792942,7.0067741223504045,6.326567000072238,7.978339113253159,6.199552500196354,2.123630881516654,0.2551464727044841,True,extrapolative,True,False,True,False
screen_0007,600.0,300.0,1200.0,5,0.6,0.5,False,False,False,7,4.388197290982493e-05,3.539590170190057e-05,7.570735696226942e-05,7.981284054439225e-05,4.6550075100982406e-05,0.5832404257694731,0.0013766383907065228,0.0006106649286777362,0.002759456456262761,0.0030049262116206314,0.0024736760080451997,0.8232069055403143,6.022614804172534,4.856626216507481,7.319067237474426,7.531709868769986,2.6922094681847684,0.3574499702050309,0.0003336683599439,0.00029263735625173,0.00035597241061534996,0.0003567250563755,6.53273874571e-05,0.18313091914781096,1.2275293230606166e-08,9.333655203350165e-09,1.4060241914578669e-08,1.4419877852082064e-08,5.996388852863344e-09,0.4158418617947956,0.0620591123244974,0.04879449356589454,0.0706329317758473,0.0476410262484013,0.0244966762486067,0.33958215192149666,10.460601115720266,9.434582332795312,12.569173413308803,9.309941644415863,3.9373264722487686,0.29721799525562104,True,extrapolative,True,False,True,False
screen_0008,600.0,300.0,1200.0,5,0.6,0.7,False,False,False,7,2.4142911011169965e-05,1.9173358476481834e-05,2.9346594776984164e-05,2.9622538604982485e-05,1.1221009028938817e-05,0.37879970986185,0.0007111914604662347,0.00029532959811579034,0.001451135987986996,0.0016532453149125839,0.0013593486348543913,0.8222304473466888,6.077980703187153,4.997002618605791,7.385929027714241,7.570582934738308,2.5766983428075125,0.3403566627589664,0.0003586974133276,0.00031379322090742,0.0003824250644103,0.0003830391793914,7.049851059590003e-05,0.18405039063605216,1.7841874436391842e-08,1.3474926527130791e-08,2.026838492501844e-08,2.0834461630960945e-08,8.65169015313143e-09,0.4152586376541945,0.1103717921585881,0.08808055749636837,0.11903977544591558,0.087134606989361,0.0328013505310734,0.27349054619824736,18.309839526031087,16.75577748679807,22.272284277926936,16.642259587069525,6.917934371174315,0.2936280738365353,True,extrapolative,True,False,True,False
screen_0014,600.0,300.0,1200.0,5,0.7,0.4,False,False,False,7,6.62036656702271e-05,5.596227649405802e-05,0.00014721265192455273,0.000167552623748,0.00011432121164150805,0.6823003369583023,0.0021801367135270695,0.0010081639701485675,0.003938955735601507,0.004244468638661653,0.003341864545131078,0.7873457974670818,6.213952955775811,5.4054246774271295,8.289429655952738,8.567501991161219,3.217688881700748,0.37556908478344336,0.0003525296031606,0.00030964058089125,0.00037449849042898997,0.000374891529176,6.761191993069995e-05,0.18035062056299023,6.620004258942408e-08,4.884029683484208e-08,7.824354791489872e-08,8.163281309640414e-08,3.759307015569303e-08,0.4605142066009357,0.0767509909107076,0.06510894735774359,0.08562499881227169,0.0631539983545405,0.024361832686853907,0.2783705804648181,5.434094391003617,4.5311871933785435,5.974544482777174,4.511185831102718,1.6677883111673886,0.26991346342722455,True,extrapolative,True,False,True,False
screen_0016,600.0,300.0,1200.0,5,0.7,0.7,False,False,False,7,2.36867340000318e-05,1.9054754847095438e-05,2.92471796526578e-05,2.9272720889580544e-05,1.0919981271421525e-05,0.37304291980963167,0.0007049966274300455,0.00031551727641747996,0.0014130262871078082,0.001612877825901054,0.0013016845426247902,0.8070571259156522,6.337062391006032,5.556547496394292,8.252965859216404,8.47769907732591,2.987195465368873,0.352359223666985,0.000390379707557,0.00034029677088775,0.0004136852762335,0.0004137131480815,7.573187691719998e-05,0.1830540732591875,1.0759942412400349e-07,8.10870119628872e-08,1.29643859571076e-07,1.3531002684773524e-07,6.196419478748608e-08,0.4579423730158192,0.1816871313762928,0.15203835992157957,0.19643357816544113,0.1501265993440068,0.04796126120962921,0.24212115308622256,12.228170332137513,10.66542846706732,14.498440300937906,10.640424716131884,4.549316886530857,0.29949929403232034,True,extrapolative,True,False,True,False
screen_0020,600.0,300.0,1200.0,5,0.8,0.2,True,False,False,7,0.0002632377323364,0.00019337397961103,0.0007524626959953796,0.0009483682265939,0.0007682728633074,0.810099750037684,0.009320910371502414,0.004352753696342894,0.011872905317344196,0.012160522368079777,0.008180129704937457,0.6726791380614968,5.608190512688382,5.312284504995667,8.242892156110008,8.50185248681195,3.2536646075058933,0.3827006658317077,0.0003217776773121,0.00027921524201155,0.00033827899560526,0.0003385114421071,6.21697337295e-05,0.18365622545139973,2.3472107300032238e-07,1.757815564981989e-07,3.1056013600857013e-07,3.246101102505393e-07,1.6637594106182544e-07,0.5125408476446215,0.0535980745970054,0.0497274132311035,0.06136605340402082,0.0496343933762551,0.013345310955936794,0.21189859649937062,2.22553941755401,1.9988918327040575,2.2687815120871444,1.9870781034016345,0.2857838109130155,0.12573742782750164,True,extrapolative,True,False,True,False
screen_0021,600.0,300.0,1200.0,5,0.8,0.3,True,False,False,7,0.0001187231082138,9.677313408650437e-05,0.00031590574677889985,0.0003831822059372,0.0002866811841287577,0.7481589167941219,0.004380175387694075,0.0018863931178459417,0.0060658765823542,0.006516008035016875,0.004787862194266308,0.7347845749324508,5.904955543930312,5.548824133685991,8.577282693898171,8.817985429196854,3.349844746381148,0.37988776158436605,0.0003340755372478,0.00028928066630255,0.00035001942153126,0.0003505311829671,6.448654174359995e-05,0.1839680601244897,2.794113057382004e-07,2.0983737312898682e-07,3.740996444785798e-07,3.908463106573036e-07,2.0165761403414122e-07,0.515951177062423,0.0763891264759071,0.06995238603772493,0.08642859437977692,0.0678018759374099,0.0221934181927268,0.2466064298943704,3.1718865523230644,2.719653579035172,3.3704910300190702,2.7144005170663483,0.7171741948496893,0.20899273804510912,True,extrapolative,True,False,True,False
screen_0022,600.0,300.0,1200.0,5,0.8,0.4,True,False,False,7,6.549325210733856e-05,5.535204474573345e-05,0.0001512526207911869,0.000174267411349,0.00012111401079460651,0.6949894409807649,0.002144461921741722,0.001034853370496515,0.0037823294929921476,0.004083921480191711,0.0031409109581631185,0.7690919067365799,6.1321055647874925,5.7331876072377765,8.794949872051983,9.019354424996855,3.3765942700699236,0.37437205712992044,0.0003464226342006,0.00029902434765651,0.00036185442557085,0.0003626621795907,6.71361310215e-05,0.18512029872337318,3.302776763309009e-07,2.4896986774059244e-07,4.463029140082272e-07,4.660254145070409e-07,2.412673360745717e-07,0.5177128297386591,0.1144764186990447,0.1018609783354727,0.12915573038833245,0.0979939302252059,0.03476064444916381,0.2618414057250178,4.761657648730114,3.9544018565655192,5.300694219496164,3.923118220478308,1.5723307663998112,0.2861150690606316,True,extrapolative,True,False,True,False
