design_id,dataset_id,campaign_id,doi,laboratory,apparatus,observable,value,unit,uncertainty,uncertainty_type,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,fuel_composition,oxidizer_composition,definition,source_location,digitized,quality_status,exclusion_reason,source_file,file_doi,experiment_type,residence_time_s,time_s,reported_value,reported_unit,curator,initial_composition
lbv_0078,x20199008:gdg1:p10:laminar burning velocity,campaign_ccb03cfde00c,10.1016/j.jhazmat.2018.09.073,,outwardly propagating spherical flame; constant volume combustion chamber,laminar burning velocity,0.203,m/s,0.02601,evaluated standard deviation:absolute:m/s,298.0,101325.0,2.0,0.0,"{""NH3"": 0.727273}","{""O2"": 0.272727}",Sl,"location: Main article; table: Table 1, P = 1.0 atm - inlet mixture composition; figure: Fig. 7., P = 1.0 atm (circles)",False,pending_manual_review,,x20199008.xml,10.24388/x20199008,laminar burning velocity measurement,,,20.3,cm/s,"Andras Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""NH3"": 0.727273, ""O2"": 0.272727}"
