design_id,design_role,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,criterion,reactor,flame_reactor_temperature_K,temperature_source_column,status,ignition_delay_s,final_temperature_K,max_temperature_K,integration_steps,converged,failure_reason,runtime_s
screen_0027,surrogate_screening,False,False,POLIMI_2023,1200.0,5,0.9,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00101803513156459,2854.2595963810104,2854.2595963844146,2358,True,,0.20451500000126543
screen_0028,surrogate_screening,False,False,POLIMI_2023,1200.0,5,0.9,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0002492745254914733,2867.093613818918,2867.093613911112,2173,True,,0.1798955999984173
screen_0029,surrogate_screening,False,False,POLIMI_2023,1200.0,5,0.9,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0001091019714332112,2879.6872208799446,2879.6872208832765,1924,True,,0.17455250000057276
screen_0030,surrogate_screening,True,False,POLIMI_2023,1200.0,5,0.9,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,6.091690618023564e-05,2892.047673128954,2892.0476731456315,1817,True,,0.1704548000016075
screen_0031,surrogate_screening,False,False,POLIMI_2023,1200.0,5,0.9,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,3.899775557723227e-05,2904.1820342734736,2904.182034283027,1700,True,,0.16104429999904823
screen_0032,surrogate_screening,False,False,POLIMI_2023,1200.0,5,0.9,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.0682728194715234e-05,2927.7997399048027,2927.799740003493,1535,True,,0.1658768000015698
screen_0033,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.0,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.04843095846998713,2884.9892483942813,2884.9892484623174,3143,True,,0.23872300000221003
screen_0034,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.0,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.003585905899570101,2891.381625693229,2891.381625759422,2736,True,,0.2578036999984761
screen_0035,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.0,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0009814264214228366,2897.715659045156,2897.715659102688,2508,True,,0.2239399999998568
screen_0036,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.0,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00024541809914457624,2910.2119945651452,2910.2119946281887,2139,True,,0.1412354999993113
screen_0037,surrogate_screening,True,False,POLIMI_2023,1200.0,5,1.0,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00010852119397227405,2922.484760792158,2922.484760795094,1954,True,,0.14835070000117412
screen_0038,surrogate_screening,True,False,POLIMI_2023,1200.0,5,1.0,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,6.0972676567565906e-05,2934.5403043669126,2934.54030437857,1799,True,,0.14488749999873107
screen_0039,surrogate_screening,True,False,POLIMI_2023,1200.0,5,1.0,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,3.919560682045064e-05,2946.3848110612917,2946.3848111100438,1723,True,,0.1193349000022863
screen_0040,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.0,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.0851247841820547e-05,2969.4646425283895,2969.4646425313344,1650,True,,0.16445010000097682
screen_0041,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.1,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.04833535739558328,2894.9762163831833,2894.9762163902437,3026,True,,0.25440309999976307
screen_0042,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.1,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.003446047865093352,2901.9312924417613,2901.931292500846,2598,True,,0.22211930000048596
screen_0043,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.1,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0009583192914813824,2908.8071360324834,2908.807136065861,2503,True,,0.18771530000230996
screen_0044,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.1,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00024383453631527361,2922.3279805123134,2922.327980597163,2119,True,,0.2020297999988543
screen_0045,surrogate_screening,True,False,POLIMI_2023,1200.0,5,1.1,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00010871122890562264,2935.551960385089,2935.5519604739716,1942,True,,0.19952959999864106
screen_0046,surrogate_screening,True,False,POLIMI_2023,1200.0,5,1.1,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,6.13772297867409e-05,2948.491524650371,2948.4915247000035,1786,True,,0.14772720000109985
screen_0047,surrogate_screening,True,False,POLIMI_2023,1200.0,5,1.1,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,3.957980339269912e-05,2961.158409968836,2961.1584099938486,1761,True,,0.14245280000250204
screen_0048,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.1,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.1098714831855838e-05,2985.7178117534568,2985.7178117669296,1589,True,,0.13470930000039516
screen_0049,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.2,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.04835853052658497,2877.628039392152,2877.6280393996576,3090,True,,0.24414640000031795
screen_0050,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.2,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.003349279306358604,2885.8032344333806,2885.803234488713,2809,True,,0.23510369999712566
screen_0051,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.2,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0009447683928677038,2893.858529961723,2893.8585299641636,2342,True,,0.1679866000013135
screen_0052,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.2,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00024392097146141162,2909.6209062987655,2909.6209063057904,2089,True,,0.15188319999651867
screen_0053,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.2,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00010946825050900619,2924.9377054386873,2924.9377054851416,1949,True,,0.1670285000000149
screen_0054,surrogate_screening,True,False,POLIMI_2023,1200.0,5,1.2,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,6.204502030962623e-05,2939.830676286221,2939.8306763207834,1841,True,,0.17811300000175834
screen_0055,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.2,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,4.010404843835954e-05,2954.320671253979,2954.3206713456,1746,True,,0.1768225000014354
screen_0056,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.2,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.140251556292617e-05,2982.1702928606555,2982.1702929277526,1614,True,,0.1271191000014369
screen_0057,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.3,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0484794935607668,2843.494911091505,2852.2121172537177,3087,True,,0.24266500000157976
screen_0058,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.3,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.003283945540469326,2853.1240587465823,2862.3583752262653,2715,True,,0.2463038999994751
screen_0059,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.3,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.000938235075490721,2862.598226099883,2871.2237356216247,2485,True,,0.20694110000113142
screen_0060,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.3,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0002452629107114875,2881.0928693686697,2881.2099435131913,1989,True,,0.175768799999787
screen_0061,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.3,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00011066442620577356,2899.001979260919,2899.0019792683747,1894,True,,0.14422400000330526
