design_id,temperature_K,pressure_bar,residence_time_ms,equivalence_ratio,cracking_ratio,psr_fraction,heat_loss_W_per_K,design_role,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
reactor_0015,750,5,20,1.4,0.0,0.5,0.0,primary_map,Konnov_2026,completed,0.15847369999755756,0.02,300.0,2153.825257694891,2149.3695002322875,660,668,True,,0.06308287849401081,220576.8368419292,0.00017236412781933012,1.05695829833729e-09,1.3061553475974453e-08,1.316584122707291e-05,0.10666610350912334,8.616400090378914e-07,0.26637346279466045,0.0002349480547363106,1.4407307325109082e-09,1.7804090792204492e-08,1.7946244525486455e-05,0.14539564492235355,1.1744940584077064e-06,0.00022926908774258787,2.155526665209202e-09,2.5483924896542983e-08,9.939837266222774e-06,0.009532514407246919,1.2221913411178235e-06,0.21272362972484854,0.06556877962151068,6.164601354286207e-07,7.2881602656726984e-06,0.002842698968272537,6.632542166629662e-05,4.067157459491419e-10,5.02606344412305e-09,5.066193192428249e-06
reactor_0016,750,20,5,1.4,0.0,0.5,0.0,primary_map,Konnov_2026,completed,0.16642829999909736,0.005,300.0,2168.8427841578655,2154.2563800555945,760,702,True,,1.0083248120736024,3525728.4205498667,9.074865219003267e-05,5.763947090586697e-10,3.267573393974412e-07,0.001318193130234733,0.10487537909545633,2.3433030329263045e-07,0.26698094045864057,0.0001238012177293356,7.86329770769279e-10,4.4576922679457884e-07,0.001798306760344689,0.14307319534239055,3.196783224698794e-07,0.00012052045949246603,1.1736470485012251e-09,6.365299066117012e-07,0.0009936459877008343,0.009357860392039645,3.318667780564816e-07,0.21287615401084023,0.03446770572584611,3.3565189897302753e-07,0.00018204150232404252,0.28417330670632746,3.494872257597994e-05,2.2197860017767463e-10,1.2583935219613953e-07,0.0005076567519004569
reactor_0017,750,5,5,1.4,0.0,0.5,0.0,primary_map,Konnov_2026,completed,0.1600916999996116,0.005,300.0,2152.005911538787,2150.097533357892,780,619,True,,0.25233151397604325,882307.3473677168,0.00021149064148799404,1.27288781100396e-09,6.158294933450399e-07,0.0006689594129539626,0.10578886600845655,7.988997522962968e-07,0.26652079339743606,0.00028833897346266607,1.735410901284997e-09,8.396004791976705e-07,0.0009120359608454975,0.14422885482802555,1.0891920931157099e-06,0.00028112610043276413,2.594161871150074e-09,1.200724480436179e-06,0.0005047099039973721,0.009447837143945866,1.1324447678431152e-06,0.21269989372114484,0.0803993922888827,7.41905634583152e-07,0.0003433957871035234,0.14434223468081728,8.139755067878421e-05,4.899032381557331e-10,2.3701763842296775e-07,0.0002574660388509958
reactor_0018,750,5,10,1.0,0.7,0.5,0.0,primary_map,Konnov_2026,completed,0.1611570999994001,0.01,300.0,2478.825658240378,2497.9114480489598,610,488,True,,0.11856292648405362,344692.8165614247,0.004204215754653975,1.0276242176027497e-06,3.317170960282267e-07,8.734392950595062e-08,0.01359360528737587,0.003215837566851646,0.29078970884303,0.0059280241799585685,1.4489696926511532e-06,4.677274147941087e-07,1.2315660192051377e-07,0.01916724201111062,0.004534392135801485,0.005114741551678644,1.916769803690768e-06,5.919423604501134e-07,6.031196368351509e-08,0.0011111067258000493,0.004172031047657363,0.21239480618204398,1.7593018985022708,0.0006593054058651808,0.0002036085905849952,2.0745320391796547e-05,0.0017105733833234875,4.181104722667983e-07,1.3496605987243099e-07,3.553771017635585e-08
reactor_0019,750,10,5,1.0,0.7,0.5,0.0,primary_map,Konnov_2026,completed,0.15154640000037034,0.005,300.0,2500.780032058092,2516.769877500665,590,478,True,,0.4713697885218326,1370392.7936479067,0.004019563976771842,1.228301510865216e-06,4.396735338619358e-07,1.3784382312439774e-07,0.011794042281427608,0.002613001481634332,0.29371207230900165,0.005691112390824277,1.7390945855195179e-06,6.225131658406222e-07,1.9516661367133623e-07,0.01669863212866285,0.0036996264259772575,0.004882833644414209,2.287678017739328e-06,7.834227407678053e-07,9.504129315106358e-08,0.0009625827755328592,0.00338491188724324,0.2142105922429748,1.6795332498998585,0.0007868855618813838,0.00026947150725735203,3.2691060884963056e-05,0.0016355334635451391,4.997875978469951e-07,1.7890019460365972e-07,5.608772164487597e-08
reactor_0020,750,10,10,0.6,0.7,0.5,0.0,primary_map,Konnov_2026,completed,0.16228749999936554,0.01,300.0,2057.8337574920306,2061.564232508224,510,524,True,,0.3055480155913564,565054.2215958218,0.0051073031200868715,1.4009494524085113e-05,8.156732598059112e-07,1.9068200735166346e-10,0.00011613808853325068,0.06618926525807559,0.20715230908449175,0.006441720369002303,1.766984338178273e-05,1.0287893490161345e-06,2.4050269621329323e-10,0.00014648221829232424,0.0834829514123277,0.005850869108598496,2.460640366499701e-05,1.370622447750781e-06,1.2398538860571875e-10,8.938936354377098e-06,0.08085949742213715,0.14247697588943997,3.1638051310689614,0.013305692663345125,0.0007411518276112911,6.704398976758421e-08,0.003027967164999638,8.30581001748931e-06,4.835882637055049e-07,1.1304965529581407e-10
reactor_0021,750,10,10,1.4,0.7,0.5,0.0,primary_map,Konnov_2026,completed,0.15045269999973243,0.01,300.0,2360.9272771662518,2368.396370946005,520,586,True,,0.2288639874626574,881483.0697646376,0.00022897641643724348,3.8805133788173485e-09,2.1897115489136617e-08,7.208328213321943e-06,0.10650830829162222,5.805956427240626e-06,0.2656508366694596,0.000311808643450688,5.284289235406506e-09,2.981839781749766e-08,9.815941207898371e-06,0.14503769270815034,7.906261376956574e-06,0.0003047787296180264,7.919176371958595e-09,4.275172826779662e-08,5.445785073484754e-06,0.009524886511873495,8.241047201225143e-06,0.21229083725223993,0.0791312706355315,2.056096531031994e-06,1.1099851305028954e-05,0.0014139172146722281,8.802586564158989e-05,1.491793585641112e-09,8.417952276379511e-09,2.7711121550383085e-06
reactor_0022,750,10,20,1.0,0.7,0.5,0.0,primary_map,Konnov_2026,completed,0.14580820000264794,0.02,300.0,2510.716196096942,2521.155206036325,540,503,True,,0.11784244713045815,342598.1984119767,0.0027488883738790394,8.883848640958313e-07,4.29990281363885e-07,1.0210482359259249e-07,0.01134692087700972,0.0029499775306033814,0.29408443342153917,0.003894075303088683,1.2584860090304998e-06,6.091242376875571e-07,1.4464169431408022e-07,0.0160740482491521,0.004178938204892947,0.0033387480745830354,1.6543394522942204e-06,7.660516507090575e-07,7.038900876868531e-08,0.0009259488474236198,0.0038208499552291027,0.21444935507835114,1.1484188921152716,0.000569038046161534,0.0002634964269115272,2.4211490553183187e-05,0.0011217129765300376,3.62514840427281e-07,1.7546208240789617e-07,4.166495325108503e-08
reactor_0023,750,20,10,1.0,0.7,0.5,0.0,primary_map,Konnov_2026,completed,0.15524509999886504,0.01,300.0,2528.23609032933,2537.6990761214965,560,473,True,,0.46888572548626467,1363170.9857047533,0.0026010114728883243,1.0546255669561562e-06,5.671073415524387e-07,1.6012887173765384e-07,0.00970370017325905,0.0024011713297505764,0.29671416133836315,0.0036983703210036003,1.4995688935854644e-06,8.063682081693158e-07,2.2768675684182892e-07,0.013797661832243534,0.003414218227854609,0.0031550181960135664,1.9613487642170806e-06,1.009015265729585e-06,1.1024560576338736e-07,0.0007908231835013115,0.003105971588730528,0.21608470943255415,1.0852218916582745,0.0006746390936174895,0.00034706787326003373,3.7920841466057e-05,0.0010613761664756169,4.3035351938686323e-07,2.3141544065882293e-07,6.534264450523397e-08
reactor_0024,750,10,10,0.6,0.0,0.5,0.0,primary_map,Konnov_2026,completed,0.16521199999988312,0.01,300.0,1933.8960190743715,1938.0351052479928,560,636,True,,0.3251305102194101,545858.7410936006,0.0036602428704747996,1.2439299566718068e-05,5.910721939581456e-07,5.7070119708228926e-11,4.539167375167638e-05,0.06718947168313077,0.2077044227059694,0.0046197946516069455,1.5700326902243572e-05,7.460248559973869e-07,7.203134959195854e-11,5.729133804672366e-05,0.08480354252715454,0.004191979612698589,2.1842488478916172e-05,9.929391955244903e-07,3.7097964900161524e-11,3.492753031857227e-06,0.08205880984318041,0.14281741371749468,2.496873948698658,0.013010068153133873,0.00059142558862563,2.2096706250276966e-08,0.0021946510390958977,7.458500073843917e-06,3.544019483282722e-07,3.421876688274099e-11
