design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
map_0036,training,True,Konnov_2026,300,1,0.6,0.5,completed,0.16431236933824614,1636.0377237178084,172,multicomponent,True,,33.45456550000017
map_0039,training,True,Konnov_2026,450,5,0.9,0.0,completed,0.08523900675462749,2076.5085483950497,203,multicomponent,True,,57.926722600001085
map_0042,training,True,Konnov_2026,300,1,1.4,0.0,completed,0.06342945977784825,1867.476020198876,162,multicomponent,True,,15.186141400001361
map_0045,training,True,Konnov_2026,300,1,1.2,0.7,completed,0.997911134243109,2054.4502082642016,200,multicomponent,True,,16.61512049999874
map_0048,training,True,Konnov_2026,450,1,1.0,0.2,completed,0.36530320904652835,2172.8996263757344,189,multicomponent,True,,26.176338699999178
map_0051,training,True,Konnov_2026,300,1,0.7,0.1,completed,0.05094117865340828,1737.0195424232845,190,multicomponent,True,,41.403846299999714
map_0054,training,True,Konnov_2026,300,5,0.9,0.3,completed,0.08856384410357689,2025.4108883928513,219,multicomponent,True,,45.29614069999661
map_0057,training,True,Konnov_2026,300,5,0.8,0.4,completed,0.09802388102761188,1918.5397818144,206,multicomponent,True,,43.11492229999931
map_0060,training,True,Konnov_2026,300,5,1.4,0.3,completed,0.08021378742267109,1953.331874206538,179,multicomponent,True,,11.396800599999551
map_0063,training,True,Konnov_2026,300,5,1.2,0.3,completed,0.10656405784054561,2044.9064926845685,184,multicomponent,True,,14.758209700001316
map_0066,training,True,Konnov_2026,450,1,1.0,0.0,completed,0.17753045881799678,2146.4326251225193,201,multicomponent,True,,25.113650899998902
map_0069,training,True,Konnov_2026,300,5,1.0,0.05,completed,0.048037317766367146,2086.3737145983896,210,multicomponent,True,,46.63933209999959
map_0072,training,True,Konnov_2026,450,1,1.3,0.05,completed,0.19625885508008895,2019.893099935304,162,multicomponent,True,,11.190839299997606
map_0075,training,False,Konnov_2026,300,20,1.4,0.0,completed,0.019114984841113344,1907.9820805296147,181,multicomponent,True,,33.081575500000326
map_0078,training,False,Konnov_2026,750,1,0.6,0.7,completed,3.3312222533597833,2017.987733416612,198,multicomponent,True,,19.43481350000002
map_0081,training,False,Konnov_2026,750,20,1.4,0.7,completed,1.544871027746828,2386.345369212573,192,multicomponent,True,,43.1972096999998
map_0084,training,False,Konnov_2026,750,20,0.6,0.0,completed,0.08099796782164967,1938.1081115309253,174,multicomponent,True,,48.92864479999844
map_0087,training,False,Konnov_2026,450,1,0.6,0.3,completed,0.20686253348455133,1724.8449662288665,177,multicomponent,True,,23.0823977
map_0090,training,False,Konnov_2026,750,1,1.0,0.4,completed,2.3940619113464003,2363.3525402488453,186,multicomponent,True,,8.837553199999093
map_0093,training,False,Konnov_2026,750,5,1.4,0.4,completed,1.0250230346462608,2280.878627179482,185,multicomponent,True,,16.306943699997646
map_0096,training,False,Konnov_2026,600,1,1.0,0.05,completed,0.4056762511720148,2240.435591736775,185,multicomponent,True,,22.66329979999864
map_0099,training,False,Konnov_2026,750,20,1.0,0.4,completed,0.5679949556858889,2463.1851611014495,210,multicomponent,True,,35.64402719999998
map_0102,training,False,Konnov_2026,750,5,0.9,0.0,completed,0.33430058910207294,2285.8249073752067,189,multicomponent,True,,42.09483850000106
map_0105,training,False,Konnov_2026,600,5,1.4,0.7,completed,1.9777923752895956,2234.4081512353164,184,multicomponent,True,,26.185985600001004
map_0108,training,False,Konnov_2026,450,1,1.4,0.7,completed,1.9424696039463647,2067.0840673513617,197,multicomponent,True,,18.135029100001702
map_0111,training,False,Konnov_2026,300,20,1.0,0.0,completed,0.022677549913278326,2087.864108907659,200,multicomponent,True,,44.63429030000043
map_0114,training,False,Konnov_2026,600,10,0.6,0.2,completed,0.08518196749943908,1844.3383490736442,183,multicomponent,True,,58.903693600001134
map_0117,training,False,Konnov_2026,750,10,1.2,0.2,completed,0.49831754010705015,2342.990647321595,187,multicomponent,True,,23.897101599999587
map_0120,training,False,Konnov_2026,750,1,0.6,0.3,completed,0.9480036850813898,1950.4545183401933,172,multicomponent,True,,17.774635100002342
map_0123,interpolation_holdout,True,Konnov_2026,300,1,0.7,0.7,completed,0.4204664394437963,1802.0918101433506,184,multicomponent,True,,21.190744899999117
map_0126,interpolation_holdout,True,Konnov_2026,300,5,1.0,0.5,completed,0.21061028559639855,2159.9885940331956,207,multicomponent,True,,50.035004299999855
map_0129,interpolation_holdout,True,Konnov_2026,300,1,0.6,0.05,completed,0.01933329887931013,1589.9316611118445,176,multicomponent,True,,49.845892500001355
map_0132,interpolation_holdout,True,Konnov_2026,450,1,0.9,0.0,completed,0.15097260686793781,2064.3763262642615,177,multicomponent,True,,28.67775630000324
map_0135,interpolation_holdout,False,Konnov_2026,750,1,0.6,0.05,completed,0.3521890051361583,1926.7989701228162,159,multicomponent,True,,22.034674200000154
map_0138,interpolation_holdout,False,Konnov_2026,300,5,0.6,0.0,completed,0.0045567859431534085,1585.7451155137148,159,multicomponent,True,,59.501853999998275
map_0141,interpolation_holdout,False,Konnov_2026,750,5,0.6,0.7,completed,1.611623834972825,2013.6319553538162,178,multicomponent,True,,21.302019100003236
map_0144,interpolation_holdout,False,Konnov_2026,750,10,0.6,0.0,completed,0.11364325641343624,1934.831129800314,167,multicomponent,True,,63.06654560000243
