design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
screen_0038,direct_pareto_confirmation,True,POLIMI_2023,300.0,5,1.0,0.4,completed,0.2044300141152792,2144.9536919484303,194,multicomponent,True,,16.44356400000106
screen_0039,direct_pareto_confirmation,True,POLIMI_2023,300.0,5,1.0,0.5,completed,0.29255631759396233,2158.025320429509,204,multicomponent,True,,18.859693200000038
