design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
screen_0011,surrogate_screening,5,0.7,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.08504249999896274,0.01,300.0,1965.6734012102913,1973.262635618684,600,651,True,,0.1571895258893111,308067.94872575405,0.005102101865419446,9.805103185525213e-06,3.8829300624090553e-07,1.0505157783937019e-10,0.00011425616095909738,0.04770827535739822,0.2352831052237007,0.006671883281605738,1.282187336582053e-05,5.07760465203913e-07,1.3737316195963037e-10,0.00014940975116356026,0.06238684627381509,0.005924144832563066,1.745523261764288e-05,6.613159197159213e-07,6.923268360167047e-11,8.913301408932034e-06,0.05907245071931154,0.1640187308711999,3.022753653477852,0.008906410909683662,0.00033743184356948056,3.532549476959428e-08,0.0026848962975716604,5.159772567175213e-06,2.043327401781443e-07,5.528164663011848e-11
screen_0012,surrogate_screening,5,0.7,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.07936730000074022,0.01,300.0,1983.9884319223895,1991.765146304463,620,638,True,,0.15567776892701407,309424.85787909746,0.005558410745552277,1.0321660360990357e-05,4.081398690843021e-07,1.2807908287092232e-10,0.00013205157226376074,0.047448773017247765,0.23518635058192752,0.007267666770567617,1.3495653965961315e-05,5.336461625584813e-07,1.6746443132699643e-10,0.0001726584931691994,0.062039652473972376,0.006454278287151944,1.8375685313151343e-05,6.951506580062773e-07,8.441260512238586e-11,1.0302035682426326e-05,0.058753908968831134,0.16395902427398604,3.2472751241288065,0.009245170900826804,0.000349744051749223,4.246965200160085e-08,0.0029177417356579644,5.4180845200484965e-06,2.1424230495490755e-07,6.723175070433816e-11
screen_0013,surrogate_screening,5,0.7,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.09672710000086227,0.01,300.0,2002.2582544992179,2010.2674097648987,610,642,True,,0.15420192345211595,310770.24503555294,0.005975284086014553,1.0729844331444305e-05,4.285981432392355e-07,1.5575151710637896e-10,0.00015218955814102383,0.04720713012378849,0.23508116303759052,0.007811657652128388,1.4027428549222149e-05,5.603184580226231e-07,2.0361835737355894e-10,0.00019896170781384862,0.061715214533419056,0.0069386988479109065,1.910336317294777e-05,7.300332365476629e-07,1.0265587529811925e-10,1.1873718805469773e-05,0.05845771140662271,0.16389415780913277,3.4429316374237704,0.009478949135995495,0.0003622371544828707,5.093709477501485e-08,0.003129228861049947,5.619170247505938e-06,2.2445488119229959e-07,8.15663549156328e-11
screen_0014,surrogate_screening,5,0.7,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,POLIMI_2023,completed,0.0852984999983164,0.01,300.0,2020.5247863268335,2028.7919243690808,630,629,True,,0.15276091285718757,312104.89998688316,0.006340480529650051,1.1018911880186422e-05,4.496525711221724e-07,1.8877380032024347e-10,0.00017493454415685235,0.04698934423060042,0.23496677145914843,0.008287849851624425,1.4403180762753013e-05,5.877556089685086e-07,2.467524197351426e-10,0.00022866267454879725,0.06142131149025152,0.007363193183049893,1.961912624226096e-05,7.659386228518243e-07,1.2442790376335594e-10,1.3649037348959094e-05,0.05819131011421824,0.16382366317015984,3.6039424957243367,0.009602654858523994,0.0003748915291760532,6.090170376881419e-08,0.0033133723180738305,5.758200412157031e-06,2.3497688778316617e-07,9.864834083690708e-11
screen_0015,surrogate_screening,5,0.7,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,POLIMI_2023,completed,0.07983210000020335,0.01,300.0,2038.8421098656145,2047.3804460415836,630,601,True,,0.1513537087691027,313429.5929162095,0.006632487731963539,1.1164410341041777e-05,4.712896836183398e-07,2.278628175837726e-10,0.00020059492914841314,0.04680598173507834,0.2348421640756947,0.008668130182515272,1.4590990011303024e-05,6.159378647008498e-07,2.9779845005248613e-10,0.0002621615041112346,0.061171668821161644,0.007702777909588218,1.9879416888608165e-05,8.028450260275617e-07,1.502022464690515e-10,1.5652124510849e-05,0.05796782543379316,0.163746926149058,3.7196360228581318,0.009599678978182332,0.0003876901703043178,7.253197394994958e-08,0.0034595512016549835,5.8234331930962895e-06,2.45827939256019e-07,1.188548122879158e-10
screen_0016,surrogate_screening,5,0.7,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,POLIMI_2023,completed,0.08749040000111563,0.01,300.0,2076.041198757865,2085.1303624073594,610,577,True,,0.1486368296117312,316052.07689170743,0.006807643736608259,1.0781875727792203e-05,5.163274630307318e-07,3.2627749225323577e-10,0.00026232461963135824,0.04663556654028696,0.23455552674957214,0.008893713358070097,1.4085771214739353e-05,6.745459417038689e-07,4.26258864823613e-10,0.00034270888196162385,0.060926126152888636,0.007907337323616396,1.9201037603355754e-05,8.796938149860486e-07,2.1510604035648233e-10,2.0471747715227524e-05,0.05776508708210061,0.16357061187466104,3.718759142518044,0.009030098402410832,0.0004137131480815332,1.011626950322994e-07,0.003543697983264265,5.61247220780963e-06,2.687726708738677e-07,1.6984274383582477e-10
screen_0017,surrogate_screening,5,0.8,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.09102650000204449,0.01,300.0,2068.602910627689,2076.2250929480215,620,648,True,,0.1473218657827636,320553.36150953907,0.006012643479275377,7.661978686467796e-06,3.98157625193916e-07,5.140797438352214e-10,0.0003455175408720635,0.029372071453084576,0.2609366171820616,0.008135490972844663,1.036714693840441e-05,5.387327182626751e-07,6.955827548580638e-10,0.000467507319270313,0.03974229022292141,0.007075249728627993,1.3823378191914285e-05,6.872333466162166e-07,3.4335142655009795e-10,2.7316738374781436e-05,0.03685747889226836,0.1843476092236762,3.2516863525995174,0.006353032322180079,0.0003158428861106199,1.57799539335134e-07,0.002835876534250716,3.6137891158485555e-06,1.8779192049426095e-07,2.424668429619946e-10
screen_0018,surrogate_screening,5,0.8,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.07828760000120383,0.01,300.0,2078.371274521997,2086.143165074017,630,633,True,,0.14659431821191182,321260.7563882391,0.006260093566056531,7.837623202092441e-06,4.0789402412212767e-07,5.691304890859585e-10,0.0003710792226884704,0.029233098592783256,0.26085134069853816,0.008469329528342352,1.0603581706418095e-05,5.518430142423732e-07,7.699810882750159e-10,0.0005020359815563512,0.039549687637139494,0.007366736503320741,1.4140853484292916e-05,7.040678626144785e-07,3.8013530602350776e-10,2.9338869320665335e-05,0.0366846087948925,0.18429499729771154,3.3615114628132083,0.006452605038877839,0.00032127281730656455,1.7345933142063852e-07,0.002948890652394684,3.692004528967671e-06,1.921432742512673e-07,2.6809560616769256e-10
screen_0019,surrogate_screening,5,0.8,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.0879291999990528,0.01,300.0,2088.115957421812,2096.0463809683733,630,640,True,,0.14587613873890576,321966.09282894956,0.0064992284037204175,7.996391752367024e-06,4.1776678317593715e-07,6.292747913599546e-10,0.00039820299677279615,0.02909811154381638,0.260762353383515,0.008791798460843546,1.081707863359878e-05,5.651319099995373e-07,8.512483018690485e-10,0.0005386670965627689,0.03936232370875509,0.007648476413408193,1.4427933258110715e-05,7.21140530344648e-07,4.203252794135158e-10,3.1484737656272015e-05,0.036516796012588684,0.18424011049874067,3.4653655502051084,0.006536996412209118,0.0003267337722754921,1.904406399954989e-07,0.003057788343547007,3.7621809808725034e-06,1.9655293221965422e-07,2.960642406115411e-10
screen_0020,surrogate_screening,5,0.8,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.08729909999965457,0.01,300.0,2107.5481158585917,2115.8136975790476,650,633,True,,0.1444673217230903,323371.0880680553,0.006948397159617361,8.261998184021665e-06,4.379085780428575e-07,7.661685062889814e-10,0.00045742801675628853,0.02884219837087509,0.26057266302280196,0.009396997936298414,1.1173509242702563e-05,5.922266545257055e-07,1.0361647020261683e-09,0.0006186247030387983,0.03900612937679975,0.008177829175159006,1.4908550667705218e-05,7.559789793820982e-07,5.118111471439146e-10,3.617083913255905e-05,0.03619899297471561,0.18412315723456846,3.653477759877939,0.0066604543980848495,0.00033773662043436073,2.2865366875452611e-07,0.003261428639803796,3.878004794541578e-06,2.0554489693611305e-07,3.5962306873434167e-10
