design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
map_0001,training,True,MEI_2021,300,1,1.1,0.2,completed,0.1629291885130029,2059.5865785498563,184,multicomponent,True,,8.355319600001167
map_0002,training,True,MEI_2021,300,1,0.6,0.7,completed,0.3189442875574391,1646.925734879292,177,multicomponent,True,,15.599493899999288
map_0003,training,True,MEI_2021,300,10,1.4,0.1,completed,0.036430156957598,1917.9149386129425,172,multicomponent,True,,12.895397899999807
map_0004,training,True,MEI_2021,300,1,1.4,0.7,completed,1.0083726764098024,1964.4060044222565,195,multicomponent,True,,13.76012449999871
map_0005,training,True,MEI_2021,300,5,0.7,0.0,completed,0.0124252338319314,1729.6212063428836,180,multicomponent,True,,49.48812039999939
map_0006,training,True,MEI_2021,300,5,0.9,0.5,completed,0.2289976547076637,2053.2717907994124,209,multicomponent,True,,235.18347960000028
map_0007,training,True,MEI_2021,300,1,0.6,0.2,completed,0.0412517482802099,1610.0352903091105,168,multicomponent,True,,23.88196020000032
map_0008,training,True,MEI_2021,300,5,1.4,0.5,completed,0.2155286703938308,1987.0836897686108,169,multicomponent,True,,20.55091580000044
map_0009,training,True,MEI_2021,450,1,0.9,0.5,completed,0.9888781395867348,2132.1035593380284,185,multicomponent,True,,9.824168500001178
map_0010,training,True,MEI_2021,450,1,1.4,0.0,completed,0.1377100298158932,1969.5808036039327,148,multicomponent,True,,3.027329799999279
map_0011,training,True,MEI_2021,450,5,1.1,0.0,completed,0.1194377298385992,2138.915313113684,160,multicomponent,True,,10.788288800000371
map_0012,training,True,MEI_2021,450,1,1.4,0.4,completed,0.5454547153440605,2049.2360425072907,161,multicomponent,True,,4.747101599999951
map_0013,training,True,MEI_2021,450,1,0.8,0.0,completed,0.0970944739283031,1956.8956598811217,167,multicomponent,True,,15.845531999999366
map_0014,training,True,MEI_2021,300,1,1.0,0.7,completed,0.9058983057704176,2125.524367650168,192,multicomponent,True,,14.31107080000038
map_0015,training,True,MEI_2021,300,5,1.0,0.2,completed,0.0804713824919236,2115.3351754513383,204,multicomponent,True,,22.39947989999928
map_0016,training,True,MEI_2021,450,1,1.1,0.05,completed,0.2058892632450203,2136.32344701424,174,multicomponent,True,,11.930402800000593
map_0017,training,True,MEI_2021,300,1,0.8,0.4,completed,0.2639343519910787,1899.2130940068373,177,multicomponent,True,,16.918242499999906
map_0018,training,True,MEI_2021,300,5,0.7,0.3,completed,0.0497308948206444,1774.209574773352,197,multicomponent,True,,34.01386679999996
map_0019,training,True,MEI_2021,300,1,1.2,0.5,completed,0.554064242910739,2030.013084529764,187,multicomponent,True,,10.801920100000643
map_0020,training,True,MEI_2021,300,1,1.4,0.2,completed,0.111680276337995,1915.712646218131,152,multicomponent,True,,4.219750700000077
map_0021,training,True,MEI_2021,300,10,1.2,0.3,completed,0.0899760346888021,2052.847154835232,189,multicomponent,True,,15.966537700000115
map_0022,training,True,MEI_2021,450,1,1.1,0.3,completed,0.5211413544923237,2163.2688904797315,192,multicomponent,True,,9.354682299999697
map_0023,training,True,MEI_2021,300,1,0.9,0.0,completed,0.0523097272067967,1970.143462786219,179,multicomponent,True,,19.33241129999988
map_0024,training,True,MEI_2021,300,5,1.2,0.0,completed,0.047139594580329,1981.0594493667736,171,multicomponent,True,,16.44437040000048
map_0025,training,True,MEI_2021,450,5,1.0,0.2,completed,0.1900395554882941,2213.311954834965,204,multicomponent,True,,22.07702229999996
map_0026,training,True,MEI_2021,300,1,1.2,0.0,completed,0.0763609674825064,1973.394974186478,160,multicomponent,True,,9.286009299999932
map_0027,training,True,MEI_2021,450,1,0.8,0.3,completed,0.3769444937895635,1991.2010516808684,181,multicomponent,True,,11.38872479999918
map_0028,training,True,MEI_2021,300,5,1.3,0.2,completed,0.0771285078330346,1976.0983933836883,177,multicomponent,True,,11.686302300000534
map_0029,training,True,MEI_2021,300,10,1.1,0.1,completed,0.0513926163624841,2062.016911553608,193,multicomponent,True,,17.3181814999989
map_0030,training,True,MEI_2021,300,5,1.1,0.4,completed,0.2049143439353402,2113.6496401950835,185,multicomponent,True,,14.019870500000252
map_0031,training,True,MEI_2021,450,1,1.2,0.5,completed,1.1187622361928269,2123.130640167576,183,multicomponent,True,,6.627372799999648
map_0032,training,True,MEI_2021,450,5,1.3,0.1,completed,0.1367434082957142,2053.200893493673,166,multicomponent,True,,7.644415599999775
map_0033,training,True,MEI_2021,450,1,1.3,0.2,completed,0.2900246593492705,2062.0550977739395,169,multicomponent,True,,7.075997500000085
map_0034,training,True,MEI_2021,300,1,0.6,0.0,completed,0.0107224775351102,1584.6839708176924,167,multicomponent,True,,28.64580860000024
map_0035,training,True,MEI_2021,300,1,1.4,0.4,completed,0.2477727152030319,1947.8637824123489,168,multicomponent,True,,8.307869399999618
map_0036,training,True,MEI_2021,300,1,0.6,0.5,completed,0.1912181363317661,1630.6906363212065,164,multicomponent,True,,15.891133900000568
map_0037,training,True,MEI_2021,300,1,0.8,0.2,completed,0.1006604494336321,1881.2418674735625,181,multicomponent,True,,27.60705270000108
