design_id,design_role,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,criterion,reactor,flame_reactor_temperature_K,temperature_source_column,status,ignition_delay_s,final_temperature_K,max_temperature_K,integration_steps,converged,failure_reason,runtime_s
screen_0027,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,0.9,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00234901076632096,2859.5374141501807,2859.5374141551283,3054,True,,0.4537297999995644
screen_0028,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,0.9,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0006300258310585829,2872.930881867789,2872.9308819037615,2942,True,,0.40243199999986246
screen_0029,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,0.9,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00027995815660799894,2886.0690953623334,2886.0690953713656,2867,True,,0.4186139000003095
screen_0030,surrogate_screening,True,False,RMG_2026_Burke,1200.0,5,0.9,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00014587596047447194,2898.959746583137,2898.95974659117,2737,True,,0.36939170000005106
screen_0031,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,0.9,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,8.086343672722725e-05,2911.61033688031,2911.610336917091,2782,True,,0.34136209999996936
screen_0032,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,0.9,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,3.0575722969281146e-05,2936.2203344877666,2936.2203344982595,2527,True,,0.33009000000038213
screen_0033,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.0,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.05784601619276703,2888.597110942142,2888.597110942142,3540,True,,0.4252443999994284
screen_0034,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.0,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.007084272984588905,2895.2836661537312,2895.283666175929,3171,True,,0.41503040000043256
screen_0035,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.0,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0023096053253732775,2901.9078892016346,2901.907889252699,3107,True,,0.41705569999976433
screen_0036,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.0,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0006360817796534648,2914.972889580808,2914.972889597137,2937,True,,0.3682551000001695
screen_0037,surrogate_screening,True,False,RMG_2026_Burke,1200.0,5,1.0,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0002868250031669125,2927.799113989561,2927.799114033496,2794,True,,0.3794212000002517
screen_0038,surrogate_screening,True,False,RMG_2026_Burke,1200.0,5,1.0,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.000151057319475981,2940.3934002700817,2940.393400322338,2877,True,,0.37562310000066645
screen_0039,surrogate_screening,True,False,RMG_2026_Burke,1200.0,5,1.0,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,8.401364508647694e-05,2952.7624179006475,2952.762417903859,2600,True,,0.3536317999996754
screen_0040,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.0,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,3.150033577323086e-05,2976.8504698689044,2976.850469920176,2465,True,,0.31891949999953795
screen_0041,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.1,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.05774220853852452,2896.668752663465,2896.6687527039217,3345,True,,0.45379789999969944
screen_0042,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.1,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.006863807999751247,2903.9695276513535,2903.969527678434,3181,True,,0.42172910000044794
screen_0043,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.1,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0022846964656704776,2911.184601418635,2911.1846014295966,2941,True,,0.4140479999996387
screen_0044,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.1,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0006438253895233093,2925.3652620964203,2925.365262099817,2832,True,,0.34598360000018147
screen_0045,surrogate_screening,True,False,RMG_2026_Burke,1200.0,5,1.1,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0002941382255092759,2939.2254069227074,2939.2254069819796,2787,True,,0.3611871000002793
screen_0046,surrogate_screening,True,False,RMG_2026_Burke,1200.0,5,1.1,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00015653160161097706,2952.7788496135395,2952.778849638026,2731,True,,0.36612700000023324
screen_0047,surrogate_screening,True,False,RMG_2026_Burke,1200.0,5,1.1,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,8.740449379125815e-05,2966.038596849284,2966.038596875437,2734,True,,0.3985134000004109
screen_0048,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.1,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,3.251101490383097e-05,2991.7253155866265,2991.7253156210804,2579,True,,0.3987962000001062
screen_0049,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.2,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.05763472870166007,2875.7983083721747,2875.798308415776,3112,True,,0.3948152000002665
screen_0050,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.2,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.006695711647864191,2884.424502507495,2884.4245025122327,2964,True,,0.4752043999997113
screen_0051,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.2,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.002270021256634146,2892.9215290669895,2892.9215291081614,2664,True,,0.4752398999999059
screen_0052,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.2,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0006526823483230516,2909.540006299597,2909.5400063052252,2766,True,,0.42532130000017787
screen_0053,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.2,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0003016767207142484,2925.6773452549587,2925.677345288627,2763,True,,0.41796439999961876
screen_0054,surrogate_screening,True,False,RMG_2026_Burke,1200.0,5,1.2,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00016216156641535946,2941.35659511316,2941.3565951285127,2578,True,,0.4132534000000305
screen_0055,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.2,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,9.096618562022954e-05,2956.6000636481317,2956.6000636561794,2723,True,,0.41962729999977455
screen_0056,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.2,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,3.358942347326942e-05,2985.86445493223,2985.8644549352894,2590,True,,0.34436379999988276
screen_0057,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.3,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.057553062470633076,2837.846386151062,2837.846386173755,3289,True,,0.4538013999999748
screen_0058,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.3,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0065668022934826055,2847.9902122070775,2847.9902122091457,3150,True,,0.4108323999998902
screen_0059,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.3,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0022628647344337164,2857.9720700960497,2857.9720701004594,2762,True,,0.376658099999986
screen_0060,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.3,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0006623069545812463,2877.4600537829615,2877.460053796639,2817,True,,0.3632126000002245
screen_0061,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.3,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0003093043565062166,2896.331698502418,2896.3316985421643,2684,True,,0.3818690999996761
screen_0062,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.3,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00016784613705700643,2914.609656306508,2914.609656311169,2628,True,,0.37409260000003997
screen_0063,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.3,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,9.464375105230267e-05,2932.3174187466625,2932.3174187660566,2547,True,,0.3498018999998749
screen_0064,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.3,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,3.472059546727906e-05,2966.1181672777334,2966.118167309366,2575,True,,0.33473179999964486
screen_0065,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.4,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.057510804800867586,2791.719043117387,2791.7190431218983,3350,True,,0.42995669999982056
screen_0066,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.4,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.006468055055625226,2803.309967711066,2803.3099677297987,3040,True,,0.3697213000004922
screen_0067,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.4,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00226143752622797,2814.719646143953,2814.719646147432,2954,True,,0.40787730000010924
screen_0068,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.4,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0006724731667658884,2837.0012783013563,2837.0012783201278,2603,True,,0.3728222999998252
screen_0069,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.4,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0003169499123030625,2858.577918011906,2858.5779180249683,2663,True,,0.3705504999998084
screen_0070,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.4,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00017352716091631614,2879.4663397765044,2879.466339792846,2439,True,,0.32633869999972376
screen_0071,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.4,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,9.839160887381915e-05,2899.685648407908,2899.6856484092373,2376,True,,0.33592679999946995
screen_0072,surrogate_screening,False,False,RMG_2026_Burke,1200.0,5,1.4,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,3.589670860623852e-05,2938.202187603321,2938.20218762741,2612,True,,0.34464330000082555
screen_0073,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.6,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.021181639781994163,2569.278402967197,2569.2784029753593,2949,True,,0.3687289999998029
screen_0074,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.6,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0054951720044490865,2577.1633080896368,2577.163308109554,2869,True,,0.366538500000388
screen_0075,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.6,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0026008348828465287,2585.007184888889,2585.007184975328,2883,True,,0.3685728000000381
screen_0076,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.6,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0008289389729116592,2600.5714165120553,2600.5714165596937,2730,True,,0.35757310000008147
screen_0077,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.6,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0003817973871061151,2615.9703163101294,2615.9703163646764,2670,True,,0.3059417000004032
screen_0078,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.6,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00021932514690431635,2631.2032449611033,2631.203244965012,2710,True,,0.3342041000005338
