design_id,design_role,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,criterion,reactor,flame_reactor_temperature_K,temperature_source_column,status,ignition_delay_s,final_temperature_K,max_temperature_K,integration_steps,converged,failure_reason,runtime_s
screen_0001,surrogate_screening,False,False,MEI_2021,1200.0,5,0.6,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.06261224037100423,2543.5908136716034,2543.5908136760368,3284,True,,0.22173389999989013
screen_0002,surrogate_screening,False,False,MEI_2021,1200.0,5,0.6,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.006492671540950945,2550.8117421152638,2550.8117421262027,2995,True,,0.1770846999997957
screen_0003,surrogate_screening,False,False,MEI_2021,1200.0,5,0.6,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0012602520967164475,2557.990831006006,2557.990831048537,2676,True,,0.17080339999938587
screen_0004,surrogate_screening,False,False,MEI_2021,1200.0,5,0.6,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00025188830796805684,2572.2233151483724,2572.22331516549,2540,True,,0.14548779999950057
screen_0005,surrogate_screening,False,False,MEI_2021,1200.0,5,0.6,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00010279254297187538,2586.288006502051,2586.288006519055,2299,True,,0.129487600000175
screen_0006,surrogate_screening,False,False,MEI_2021,1200.0,5,0.6,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,5.396075620624933e-05,2600.184789952196,2600.18479002749,2174,True,,0.14861500000006345
screen_0007,surrogate_screening,False,False,MEI_2021,1200.0,5,0.6,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,3.326276544340985e-05,2613.9136954110304,2613.91369544133,2175,True,,0.12977549999959592
screen_0008,surrogate_screening,False,False,MEI_2021,1200.0,5,0.6,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,1.8401529576043668e-05,2640.8687043629793,2640.8687045426113,2183,True,,0.13775520000035613
screen_0009,surrogate_screening,False,False,MEI_2021,1200.0,5,0.7,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.05897537191336571,2666.028803051765,2666.0288031256964,3116,True,,0.1773883999994723
screen_0010,surrogate_screening,False,False,MEI_2021,1200.0,5,0.7,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0054016505325827245,2673.275321264692,2673.2753213679484,2984,True,,0.16982980000011594
