design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
screen_0001,surrogate_screening,5,0.6,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2021,completed,0.11390779999965162,0.01,300.0,1808.9016053466219,1818.1520260340876,630,689,True,,0.1730163649295346,290840.5315527968,0.0039003055201994076,1.1932674446758836e-05,2.7558105884967697e-07,1.325149445667366e-11,2.3005827415285475e-05,0.06731388464561822,0.20795620184377686,0.004924355861732421,1.5065674997439005e-05,3.479366412453383e-07,1.6730759697281195e-11,2.904615561518202e-05,0.08498757872016212,0.004466375749330586,2.0950353310013927e-05,4.628911317456247e-07,8.612981856567282e-12,1.7700148477405153e-06,0.082200793979705,0.14297320982761566,2.6569752586850997,0.012463028981330426,0.00027536650598579935,5.123724688822434e-09,0.002342805606436851,7.167627368899827e-06,1.655339168578307e-07,7.959806057750741e-12
screen_0002,surrogate_screening,5,0.6,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2021,completed,0.09008630000016637,0.01,300.0,1817.7479149444955,1826.4472231340694,610,676,True,,0.17218121172260673,291515.0096011331,0.004199787779853199,1.2619147880148174e-05,2.8300210682022424e-07,1.469844376701622e-11,2.483643640386304e-05,0.06715530296312394,0.20793690130484854,0.005302339910509592,1.593199822203183e-05,3.5729742653892507e-07,1.8557162669527854e-11,3.1356638687976634e-05,0.08478529434555897,0.004809366703766411,2.215580359842424e-05,4.753604902299484e-07,9.553531634652842e-12,1.910874882674238e-06,0.0820078806847423,0.14296123001538305,2.84061732466499,0.01308616360949789,0.0002807682023811879,5.642723698294223e-09,0.0025185267160747087,7.567444532009569e-06,1.6971056731754118e-07,8.814355689478693e-12
screen_0003,surrogate_screening,5,0.6,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2021,completed,0.09588549999989482,0.01,300.0,1826.4221155228274,1834.7703707159658,610,666,True,,0.17135557304397322,292185.5492791153,0.004481773019910694,1.3227780579795873e-05,2.9059308178521623e-07,1.6289647441884655e-11,2.679955455327833e-05,0.06700519869250986,0.20791668806582866,0.00565820912066276,1.669998645407039e-05,3.6687186487444504e-07,2.0565573338626857e-11,3.383426231747904e-05,0.08459362504291536,0.00513232959388989,2.3224618736022233e-05,4.881157468143802e-07,1.0587865353950262e-11,2.0619336163192917e-06,0.08182535709073466,0.1429486936652078,3.0099136688359343,0.013620344544956399,0.00028626108893313283,6.209375307967219e-09,0.002683418259186981,7.920005716186514e-06,1.7398979783036915e-07,9.753268893153984e-12
screen_0004,surrogate_screening,5,0.6,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2021,completed,0.10015690000000177,0.01,300.0,1843.4860981797808,1851.4873651813423,610,646,True,,0.1697322482696818,293515.1696936063,0.0049983937036237975,1.4241363781111574e-05,3.0626810841338476e-07,1.9960250541703798e-11,3.115487774743411e-05,0.06672778883083481,0.20787341060276632,0.006310094586557573,1.7978646306960224e-05,3.866403583882199e-07,2.519830896838407e-11,3.933068042967895e-05,0.08423879430888834,0.00572405871308053,2.5004727689314408e-05,5.144560301157821e-07,1.2973933013390507e-11,2.397077598183069e-06,0.08148826702006165,0.14292188060879615,3.3100754404380734,0.014459588758253372,0.0002974966463184779,7.502490660233113e-09,0.0029840652672805984,8.502163202372958e-06,1.8284354514321713e-07,1.1916366316749828e-11
screen_0005,surrogate_screening,5,0.6,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2021,completed,0.09429390000013882,0.01,300.0,1860.3528100467502,1868.2881228300218,630,651,True,,0.16814524198100747,294830.09232270374,0.005455515496905929,1.5015121695520446e-05,3.2258379597801444e-07,2.4381346977102752e-11,3.614059868824308e-05,0.06647885939203188,0.2078261067287457,0.0068867650691915245,1.8954325335711365e-05,4.072133640328842e-07,3.077777137595488e-11,4.56220521721585e-05,0.08391952822064075,0.006247687409913294,2.636387750950657e-05,5.418747489775937e-07,1.5847955304572862e-11,2.7807456343329306e-06,0.0811861201605235,0.14289260775199739,3.5631332713884856,0.01503564486403092,0.0003090378599838021,9.03828458824653e-09,0.0032484618366250087,8.940685775311515e-06,1.9208105099188522e-07,1.4517761928373183e-11
screen_0006,surrogate_screening,5,0.6,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2021,completed,0.09320209999987128,0.01,300.0,1877.1382252175954,1885.1791368584938,670,633,True,,0.1665934568448265,296130.9969497883,0.005849131765067046,1.556119133969667e-05,3.3953482546602107e-07,2.968486963801118e-11,4.18374317232469e-05,0.06626028859247961,0.20777442782707814,0.007383164556306868,1.9642374452790416e-05,4.2858352140128795e-07,3.747022398758388e-11,5.2809999061876903e-05,0.08363815928175661,0.006698627146037177,2.732336433067601e-05,5.703633257792507e-07,1.9295746735357177e-11,3.2191546400846006e-06,0.0809212257064272,0.1428606614800625,3.7684250006497857,0.015371216668850645,0.00032086745081666884,1.085514581099554e-08,0.003474795091762825,9.244440621443305e-06,2.0170753410927032e-07,1.7634897530231692e-11
screen_0007,surrogate_screening,5,0.6,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2021,completed,0.08743239999967045,0.01,300.0,1893.925135587346,1902.1926751386811,660,612,True,,0.16507584391670851,297418.54457475775,0.006163775737543696,1.5861340729570192e-05,3.5713339283494186e-07,3.6017127100631004e-11,4.834339612620519e-05,0.06607966148811284,0.2077178920126236,0.007779773991364582,2.0019814368725987e-05,4.5076543977771127e-07,4.545997787596747e-11,6.101790718082889e-05,0.0834042076956327,0.007059163965199133,2.785115852560459e-05,5.999426914092163e-07,2.341248720101061e-11,3.7198550710447576e-06,0.08070286991530226,0.14282574846516072,3.9180389728817375,0.015458193786287558,0.0003329854438889723,1.2994603575986891e-08,0.0036546341009431205,9.404527222475757e-06,2.117520058509172e-07,2.1355322861312255e-11
screen_0008,surrogate_screening,5,0.6,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2021,completed,0.08014289999982793,0.01,300.0,1927.9305812348086,1936.9530612811604,650,580,True,,0.16213916474953202,299956.12415955064,0.006387748366668276,1.540853414847867e-05,3.9449442586617197e-07,5.236501384416293e-11,6.434361719030383e-05,0.0659154884072808,0.20758688233157524,0.008061134052731758,1.944507707522098e-05,4.978393429767062e-07,6.608297197078255e-11,8.119958611945594e-05,0.08318323730080185,0.00731614963958472,2.705783445569847e-05,6.627481407329757e-07,3.40414496972131e-11,4.951339147088209e-06,0.08050761917402294,0.14274498130084204,3.9546930240833578,0.014625921343897893,0.00035824382742254645,1.8400865247323543e-08,0.0037801553537683322,9.118495205451264e-06,2.3345475281262234e-07,3.098867958952037e-11
screen_0009,surrogate_screening,5,0.7,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,MEI_2021,completed,0.08827829999972892,0.01,300.0,1946.7529023081445,1953.6761242901835,590,608,True,,0.15874254112024241,306706.858702942,0.005103533671417933,1.017042766207631e-05,3.4621581501203946e-07,9.37446399607744e-11,9.798864770999981e-05,0.04773844115201952,0.2353777817628043,0.006674581969621436,1.3301245267923032e-05,4.527932968129352e-07,1.2260255813243137e-10,0.00012815302167900445,0.062434022989913227,0.00592553227854737,1.8104749869212258e-05,5.896253581702154e-07,6.177814635863639e-11,7.643892502498511e-06,0.05910705842450044,0.16407711493866942,3.0668830014579878,0.009370491461257832,0.00030517292003413317,3.197457005083311e-08,0.0026868468674729543,5.354404117631271e-06,1.822715275191366e-07,4.9353547647116165e-11
screen_0010,surrogate_screening,5,0.7,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,MEI_2021,completed,0.0889007999999194,0.01,300.0,1955.8721219624183,1962.812835824262,620,605,True,,0.15796347344213377,307393.1951091961,0.005408462910142534,1.0588659161418139e-05,3.5509433972928033e-07,1.0386168698987151e-10,0.00010547753994459787,0.04757166973124762,0.23533515909801003,0.007072984948232709,1.3847451321193057e-05,4.643790596026556e-07,1.3582641888877413e-10,0.00013793957078002666,0.06221244548805542,0.0062797040836631585,1.8849647040578437e-05,6.047584424446593e-07,6.844673550778248e-11,8.22825492427043e-06,0.05890178383878438,0.16405078033800063,3.2270196121023633,0.009686472462834715,0.0003107737766546128,3.5173465966751624e-08,0.002842925705338134,5.5658644267686086e-06,1.8665318464943282e-07,5.4594265440845444e-11
