design_id,temperature_K,pressure_bar,residence_time_ms,equivalence_ratio,cracking_ratio,psr_fraction,heat_loss_W_per_K,design_role,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
reactor_0063,750,5,20,1.4,0.3,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.08729020000009768,0.02,300.0,2239.0265120660665,2242.719487247268,580,705,True,,0.06042211811666834,220476.87300107963,0.00027360236328208493,2.6318003321467446e-09,1.0195405194952795e-08,9.041691294602322e-06,0.10662813708885074,2.7753804548379644e-06,0.26595389594452756,0.0003727318512699423,3.585333833401638e-09,1.3889325396082098e-08,1.23176068160414e-05,0.14526081740608596,3.780934793474807e-06,0.00036406896024230835,5.369250628291105e-09,1.989945428212492e-08,6.828817843627679e-06,0.009532746707579507,3.938229887768768e-06,0.21246936860820873,0.09977381037269004,1.4714536325041777e-06,5.45348435291853e-06,0.0018714508815755179,0.00010522285677362124,1.0121460432004185e-09,3.920980972929325e-09,3.477282055134696e-06
reactor_0064,750,10,5,0.6,0.0,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.09012220000022353,0.005,300.0,1926.5662443366803,1932.2560586157003,590,677,True,,0.6500136927866883,1091394.4192615242,0.006517704466962794,2.2347002750696384e-05,4.806191076015146e-07,6.41093304533409e-11,4.375392933656661e-05,0.06589680666717565,0.20772701196758345,0.00822658927593795,2.820619040186441e-05,6.066332121143194e-07,8.091823326269683e-11,5.522582493343366e-05,0.08317437002469082,0.007464437687944674,3.923906453694134e-05,8.073769235648978e-07,4.167309133482717e-11,3.3666806010145623e-06,0.08047880723708953,0.1428307011906323,4.445676668751956,0.02337003817410999,0.00048085829127867205,2.481969809477008e-08,0.00385747138619996,1.3225963852011394e-05,2.844520589467202e-07,3.794279244567226e-11
reactor_0065,750,10,5,1.0,0.3,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.0887923000000228,0.005,300.0,2412.5917425214584,2433.5107934061184,660,525,True,,0.48737505348576776,1342385.3326012183,0.00463944488366243,1.234409789902755e-06,2.629170539823243e-07,1.8000338677538995e-07,0.009788351317647792,0.0017065886690202621,0.2972571367111007,0.0066019096401056495,1.7565596954277233e-06,3.741298100870766e-07,2.561440267539083e-07,0.01392878082295626,0.002428468161217995,0.00562599788453313,2.2950377441197003e-06,4.6765455527384055e-07,1.2389285623118622e-07,0.000797490495934621,0.0022068719350638605,0.21641731097810182,2.042610980091591,0.0008332511657623125,0.00016978967093434416,4.498133729990378e-05,0.0018856067208245669,5.01700409091795e-07,1.068572159902693e-07,7.315866539768453e-08
reactor_0066,750,10,5,1.4,0.0,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.10431379999954515,0.005,300.0,2165.300268625982,2154.5566601282353,910,665,True,,0.5042785363106314,1763419.202552169,0.00019619268236439647,1.2203797915011692e-09,5.668320731600917e-07,0.0025890868258498633,0.10314949694303113,4.109283001275944e-07,0.2671497906843166,0.0002677118459822726,1.6652513378425971e-09,7.734623882953991e-07,0.0035329004385050056,0.1407511325395533,5.607261823822205e-07,0.0002602543080494608,2.482030190835211e-09,1.1029159190295806e-06,0.001949367769207789,0.009193156626761336,5.812940839957514e-07,0.21276300819128427,0.07442397210021061,7.09777090950187e-07,0.00031539682936251667,0.5574535674583267,7.557436023673006e-05,4.700961364972498e-10,2.1834642747362324e-07,0.0009973286368424614
reactor_0067,750,10,10,0.6,0.3,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.08913880000000063,0.01,300.0,1981.327628904094,1984.6476625513078,610,590,True,,0.3162494632913356,554078.1621339095,0.00760370177420084,2.3618192988483436e-05,5.571688521455442e-07,1.139321401801493e-10,6.637370233226763e-05,0.06527403100329993,0.20753359615822542,0.00959498312778823,2.9803399707527655e-05,7.030819848569753e-07,1.4376904765655808e-10,8.375585641296149e-05,0.08236819969510363,0.008709008107256364,4.147507852211964e-05,9.360592007906065e-07,7.406651650304264e-11,5.1076612463687055e-06,0.07972578101205702,0.1427112443706292,4.970813376063134,0.02367260112196291,0.0005342715885406106,4.227471445858048e-08,0.004470472686769632,1.3885932115869485e-05,3.2757835714792096e-07,6.69845472567995e-11
reactor_0068,750,10,10,1.0,0.0,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.17450970000027155,0.01,300.0,2358.0614379750305,2373.9327263613586,630,538,True,,0.2503396091958724,660786.9526880032,0.0035624503072024375,9.366097704648031e-07,2.073846045876966e-07,1.3009747831345364e-07,0.007848590163218027,0.0014484199476809889,0.3001036262269745,0.005089968230579418,1.3382120633311685e-06,2.9630758546400307e-07,1.8588105780877198e-07,0.011213931743791693,0.002069477714069008,0.004314197515556226,1.7390289960048702e-06,3.6838385572050515e-07,8.942359637464104e-08,0.0006385946619193773,0.001870511728948747,0.2181969190302079,1.6344368115090318,0.0006588323777719974,0.00013956248697102067,3.3878193384800317e-05,0.0014512509913314191,3.815508261630043e-07,8.448317507370819e-08,5.2998379792245765e-08
reactor_0069,750,10,10,1.4,0.3,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.0975029999999606,0.01,300.0,2245.123307607272,2245.663422885965,640,679,True,,0.24145404492509362,881052.0792362153,0.0002266958150060083,2.211722020610392e-09,1.1761812371549324e-08,1.986526129131367e-05,0.10667439558484348,1.4385046972743388e-06,0.2661910513252818,0.0003089302950249217,3.0140297751953434e-09,1.6028439545186146e-08,2.7071435047488793e-05,0.14537080227421698,1.9603259129945514e-06,0.00030157874745770103,4.511123350097635e-09,2.295114434514153e-08,1.4999733953859626e-05,0.009534542172837683,2.0407191686775136e-06,0.2126066494830721,0.08264824537980851,1.2362821741268307e-06,6.289805981274306e-06,0.0041107064171500155,8.72108055888635e-05,8.508584913706899e-10,4.524817240585985e-09,7.642247124865604e-06
reactor_0070,750,10,20,0.6,0.0,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.0899515999999494,0.02,300.0,1931.7690381271223,1933.8300906687055,580,573,True,,0.16250342319667205,272848.60481538106,0.005816564849772154,1.9937764048162072e-05,4.787449387741993e-07,6.351350961139561e-11,4.4195072598341346e-05,0.0662471379739283,0.2077209559566494,0.007341560897644913,2.5165078135111134e-05,6.042630338055541e-07,8.016558066114946e-11,5.578220568954384e-05,0.08361591597303879,0.006661481163858293,3.5008831216498695e-05,8.042318941566388e-07,4.1285959792053774e-11,3.4006387888535096e-06,0.08090699653196934,0.14282712815725462,3.9674510830634087,0.020850591919445452,0.00047898517176889053,2.45891299341938e-08,0.0034546018844617437,1.1841531734221504e-05,2.8433847303028967e-07,3.7722245974941925e-11
reactor_0071,750,10,20,1.0,0.3,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.08951909999996133,0.02,300.0,2422.6255496749877,2442.140064321591,620,563,True,,0.12184376337144194,335596.33315030456,0.0023841746739172685,7.242031467615874e-07,2.622272401520158e-07,8.826150807875842e-08,0.008888829133573804,0.00226999874195425,0.29806624161035306,0.0033965807249204862,1.0317257691424188e-06,3.735783284645104e-07,1.257405090207444e-07,0.012663344692191837,0.003233921598473915,0.0028901676501451273,1.345991455532161e-06,4.6626802742407445e-07,6.072791255422055e-08,0.0007239556238349387,0.002934440519891307,0.21693214888876083,1.0493228575008335,0.0004886843156727575,0.0001692862692146384,2.2048266552376518e-05,0.0009739130197119138,2.958302012279165e-07,1.0711737109746386e-07,3.605399922987937e-08
reactor_0072,750,10,20,1.4,0.0,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.11425689999941824,0.02,300.0,2161.851743862035,2151.489245020289,810,685,True,,0.12606963407765784,440854.8006380423,0.00014592143768656343,9.026957278284991e-10,1.1086542619419506e-08,4.942517332470949e-05,0.10665822455809747,4.4258752657969497e-07,0.26650949224303483,0.0001989411398557772,1.2306849485877716e-09,1.511477313226925e-08,6.738352139805201e-05,0.14541186754312793,6.033991195511722e-07,0.0001940634938116911,1.8406154503548983e-09,2.162687368998824e-08,3.7308259685534926e-05,0.009530189119628257,6.27680512281113e-07,0.21279606335839021,0.055495627170812606,5.263540648033984e-07,6.184557927904002e-06,0.010668906496702334,5.6160579611172945e-05,3.4741924210116423e-10,4.266862150357658e-09,1.9022197322785578e-05
reactor_0073,750,20,5,0.6,0.3,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.09101439999994909,0.005,300.0,1984.64284529025,1987.659279428436,590,613,True,,1.2644182251795064,2215297.123621316,0.006719579963288019,2.9471217126843157e-05,7.862368798749795e-07,1.3018638624148867e-10,4.787971673813552e-05,0.06575818419667745,0.2076606487480924,0.008480684384375187,3.71951955690175e-05,9.922981594094928e-07,1.6430634933856599e-10,6.042829585894589e-05,0.0829924502585648,0.007695845569218872,5.174986485672573e-05,1.320810449076106e-06,8.462756278708643e-11,3.684242541981241e-06,0.08031168897248017,0.14278894531773362,4.392533756366072,0.029537108849966475,0.0007538748576937335,4.830260988449082e-08,0.003970876187219455,1.741575439785262e-05,4.646197114799421e-07,7.693249040130872e-11
reactor_0074,750,20,5,1.0,0.0,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.1782828999994308,0.005,300.0,2370.5802434277703,2384.510934059425,610,520,True,,0.9977239083870378,2633554.247227392,0.0033439439960544857,1.0778621136259774e-06,2.6466147928187473e-07,2.0349326222993965e-07,0.0067264691953128055,0.0011162625265137846,0.30180732660606063,0.004789428654127026,1.5437889205947283e-06,3.7906653760106914e-07,2.914571721882323e-07,0.009634115984940374,0.0015987886568439521,0.00404631148268934,1.9996797706590096e-06,4.6974689552454103e-07,1.3975983982084947e-07,0.0005468521156078366,0.0014403942890096307,0.21925840781033976,1.5329479965375392,0.0007575801099995852,0.00017796394703046154,5.294811518251755e-05,0.0013624621031068011,4.391659321814979e-07,1.0783411328036629e-07,8.291163319511224e-08
reactor_0075,750,20,5,1.4,0.3,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.09593780000068364,0.005,300.0,2252.362235253501,2247.735279585205,710,642,True,,0.9651395154079421,3521739.2074214434,0.00020837830019670693,2.0534084809860635e-09,2.3453406606317776e-08,7.766613584726953e-05,0.1066533176963163,7.372523173264559e-07,0.26635914551707107,0.00028403311909827085,2.7989287516346247e-09,3.1968512199130143e-08,0.00010586397332248997,0.14537537958063376,1.0049226577574832e-06,0.0002771492463474929,4.187294362594534e-09,4.5755152869474493e-08,5.863068294678389e-05,0.009530550863458831,1.0456638312386244e-06,0.21269387590457814,0.07595329283662249,1.1475362069594821e-06,1.2539289103179843e-05,0.016067853294772377,8.01819837487569e-05,7.901320113301611e-10,9.02464731493418e-09,2.9885188795838568e-05
reactor_0076,750,20,10,0.6,0.0,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.08741180000015447,0.01,300.0,1933.9712919696346,1936.0790530980385,550,601,True,,0.649783197638157,1091007.4103083813,0.005168735666081171,2.50193729566232e-05,6.772422996919791e-07,7.321707080732893e-11,3.1751978310321854e-05,0.0666043623946385,0.20781907067153568,0.006524690856245093,3.158290237791037e-05,8.549086131953224e-07,9.242468241364432e-11,4.008172519027713e-05,0.08407721005237952,0.005919240835433883,4.392937648126658e-05,1.137623698577812e-06,4.759113714834213e-11,2.4430643139708344e-06,0.08133904933149382,0.1428871743055132,3.5253869050728266,0.02616349847906121,0.0006775469695131535,2.8344373267588487e-08,0.0030815575018767268,1.4916343455649867e-05,4.0376626394329736e-07,4.365141272214185e-11
reactor_0077,750,20,10,1.0,0.3,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.10050390000014886,0.01,300.0,2437.2815897774485,2454.705442745062,630,577,True,,0.48527413075481457,1336598.7256774758,0.0023484666219836608,8.845696852919634e-07,3.4022037594314863e-07,1.438640230182566e-07,0.0075823919612311354,0.0017954600305546962,0.3001291274448941,0.003355571311904753,1.2639041285752533e-06,4.861187817419286e-07,2.0555795170191077e-07,0.01083398703756473,0.002565416137408014,0.002844037765553274,1.6424038289225644e-06,6.043439154441302e-07,9.888609152436221e-08,0.0006169353002331435,0.002318683319097027,0.2182153384676899,1.032574644879439,0.0005963016985705988,0.0002194169892653921,3.59022204543125e-05,0.0009590384697079632,3.61229897581385e-07,1.3893509307463997e-07,5.874945429921462e-08
reactor_0078,750,20,10,1.4,0.0,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.09242540000013832,0.01,300.0,2169.9658208887936,2153.647247558687,770,661,True,,0.5040696136181668,1762688.617644796,0.00011854183511734,7.447008442272655e-10,7.81778292948596e-08,0.0007255156383222811,0.10573410595602412,2.2817873465479692e-07,0.2667915422275144,0.00016167548786531253,1.0156741051374316e-09,1.0662428735801376e-07,0.000989508005030963,0.14420742809929968,3.112058136208799e-07,0.0001575277325750408,1.5172744758484766e-09,1.5238487044539256e-07,0.0005472228173914768,0.009440236966794992,3.233517921499356e-07,0.2128548718461879,0.04504762922866268,4.3388942955537226e-07,4.357694376519889e-05,0.15648730658630217,4.564051668730895e-05,2.867218250363986e-10,3.009972402551156e-08,0.0002793352116151608
reactor_0079,750,20,20,0.6,0.3,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.09988630000043486,0.02,300.0,1987.9666270254168,1989.0479125488202,580,522,True,,0.3161045562948766,553824.280905329,0.006097446706050436,2.6740811760748794e-05,7.837813745096604e-07,1.2881373394404631e-10,4.8274678076368775e-05,0.06606950433782595,0.20765497100271418,0.00769544388227786,3.374894873081913e-05,9.8919201336006e-07,1.6257277982428987e-10,6.092633424792288e-05,0.08338476537353562,0.006983353382022144,4.6955613937165686e-05,1.316690833261253e-06,8.373561602782761e-11,3.7146492759209274e-06,0.08069224233476543,0.14278562927535499,3.9858668144089218,0.02680070921574226,0.0007515235174326479,4.779351621652584e-08,0.003614459586884689,1.585148474259052e-05,4.646118678342848e-07,7.635852480915815e-11
reactor_0080,750,20,20,1.0,0.0,0.5,0.0,primary_map,C3_v3_5_C0,completed,0.14692090000062308,0.02,300.0,2376.1847174804543,2390.8459354233937,630,579,True,,0.2494309770967595,658388.561806848,0.0018315460545086342,6.733091800172991e-07,2.727807885078629e-07,1.0750653015676898e-07,0.006063335707620276,0.0014751955072599989,0.30244034827187705,0.002625647928419013,9.652352717781967e-07,3.9105012428984416e-07,1.5411804551830664e-07,0.008692211042595521,0.002114794775766307,0.0022156434180139453,1.2488017233099889e-06,4.840259776337023e-07,7.381572887905251e-08,0.0004928060839153908,0.001903033062917843,0.2196584499057179,0.8393980921183647,0.00047310942521615313,0.0001833735874907371,2.7965141631383742e-05,0.0007487883322000633,2.7526802109019463e-07,1.1152057638966564e-07,4.395173968928629e-08
