design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
screen_0020,surrogate_screening,5,0.8,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.09660299999995914,0.01,300.0,2098.122531927744,2105.7847730669296,680,618,True,,0.1446453446469239,323472.5105309338,0.01052474011759987,1.2202656943184508e-05,3.7040185841336716e-07,1.0867540146350783e-09,0.000439759280125225,0.02707981750151453,0.2606685633445085,0.014235483026679568,1.6504988612936008e-05,5.009956834636323e-07,1.4699145210857257e-09,0.0005948066838799132,0.03662743954729602,0.012386341348313498,2.201825999381529e-05,6.394074430437633e-07,7.259303613453568e-10,3.477195423655493e-05,0.033985379654042754,0.18418170263087266,5.53872911889963,0.00984577885800414,0.0002859201538241034,3.246101102505393e-07,0.004872547558429676,5.649358143812087e-06,1.7148173263032032e-07,5.031250711615067e-10
screen_0021,surrogate_screening,5,0.8,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.0917595999999321,0.01,300.0,2117.26386183829,2125.377240054331,690,593,True,,0.14326219337392052,324891.396725607,0.011069212049056964,1.2385278172073322e-05,3.8991518468696817e-07,1.3268051856519112e-09,0.0005044516305605371,0.026778887995027804,0.26047185452066307,0.014967938836029393,1.674754131777582e-05,5.2724860719701e-07,1.794123988062579e-09,0.0006821263445403673,0.03621077596400424,0.013028371532235952,2.234992772797526e-05,6.731571191327209e-07,8.863650680195282e-10,3.9891042003269435e-05,0.03361094287057046,0.18406041269257364,5.744913840777484,0.009855292261747896,0.0002968313914870192,3.908463106573036e-07,0.005110899688638936,5.718556485576493e-06,1.8003245282323382e-07,6.126152593499732e-10
screen_0022,surrogate_screening,5,0.8,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.10404709999966144,0.01,300.0,2136.5126131208153,2145.1059093997796,700,590,True,,0.14191415853733436,326303.9015159573,0.011478439094544152,1.2413418224933402e-05,4.090788500925942e-07,1.60381604433758e-09,0.000577050825334676,0.026544576844425325,0.26025584650018824,0.015516768926443531,1.6780691224397167e-05,5.530004504357308e-07,2.1680685636375066e-09,0.0007800681122041783,0.03588345608253879,0.013511463049314183,2.2403086794026538e-05,7.063166387605015e-07,1.0715344580592613e-09,4.5636889161437277e-05,0.033320390258388864,0.18392730175108288,5.876325414263971,0.009743417704301231,0.0003071870455269841,4.660254145070409e-07,0.005288283522438253,5.719041980825794e-06,1.8846856480258802e-07,7.389013340954918e-10
screen_0023,surrogate_screening,5,0.8,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,C3_v3_5_C0,completed,0.08736319999979969,0.01,300.0,2155.965902879996,2165.0602613150486,690,581,True,,0.14060022075252263,327710.9669005864,0.011702227002354909,1.2255379228046025e-05,4.2736769628682156e-07,1.9150570840112598e-09,0.0006583178121448719,0.026401402737875997,0.26001769678193354,0.015814198463211575,1.6561719347542924e-05,5.775377254675778e-07,2.5879768687480476e-09,0.0008896399404174282,0.03567842450158667,0.01377650996006385,2.2120471347101346e-05,7.379811191773417e-07,1.2796301380120425e-09,5.2070137074688996e-05,0.03314457261369517,0.18378064046380238,5.910636314383406,0.0094905067839728,0.00031662140955753985,5.49009029473991e-07,0.005383275028780387,5.637736898566201e-06,1.965982925357093e-07,8.80967270330015e-10
screen_0024,surrogate_screening,5,0.8,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,C3_v3_5_C0,completed,0.0823009999999158,0.01,300.0,2196.2374747797408,2206.3295960942482,690,548,True,,0.1380707635635429,330512.3954977269,0.011218276800958004,1.1109511651906349e-05,4.5824958018104e-07,2.5770720379541855e-09,0.0008503779654527844,0.026570702995096857,0.259456441132212,0.01514870619914587,1.5001834151243724e-05,6.188016554781121e-07,3.4799736046509585e-09,0.001148315929927095,0.03588000013897984,0.013210483486583281,2.005785372308299e-05,7.915302254572822e-07,1.722468005151954e-09,6.728015482354743e-05,0.03336647552923324,0.18343541185697887,5.518647914216193,0.00837912047087192,0.00033065986057174014,7.195568938555542e-07,0.005162740679685323,5.112686088458526e-06,2.1089012074005363e-07,1.1859891568809792e-09
screen_0025,surrogate_screening,5,0.9,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.0794687999996313,0.01,300.0,2168.445879778138,2177.5848949570022,660,607,True,,0.13820518746462138,333046.6852491482,0.009142015941695185,6.135281315985253e-06,2.873109225864575e-07,5.091373928827266e-09,0.0011961686306118048,0.01124205209657696,0.28451597942100887,0.012777386606478215,8.575008161636369e-06,4.015616202776365e-07,7.115985518037388e-09,0.0016718313703831277,0.0157125131704263,0.010899701015311873,1.1215122506171962e-05,5.024555115838465e-07,3.445399999155999e-09,9.581807523818266e-05,0.014293313967811956,0.20365985740532402,4.523075258961323,0.004653966476935997,0.0002085051773421166,1.4297459601429227e-06,0.0039002308020431586,2.6174766397714746e-06,1.2257459592958797e-07,2.172117566691691e-09
screen_0026,surrogate_screening,5,0.9,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.09619710000015402,0.01,300.0,2178.3576487909186,2187.8670428334935,670,595,True,,0.13752330986060587,333804.7872739375,0.009423984333130202,6.196429137366982e-06,2.9505010420839545e-07,5.6662473628718315e-09,0.001283418301447264,0.011114504701357648,0.2843474456815663,0.013168379371055729,8.658432223816035e-06,4.122812144356732e-07,7.917595387147324e-09,0.0017933539029558183,0.015530587621450988,0.01123678216345158,1.1327806550978984e-05,5.160313009908004e-07,3.83473167006396e-09,0.00010281537339767435,0.014132280515218781,0.2035555270507091,4.629410764059268,0.004666911649391181,0.00021259830658357449,1.5798604807357111e-06,0.00401579956924721,2.6404561575118858e-06,1.257283585692108e-07,2.4145322100202242e-09
screen_0027,surrogate_screening,5,0.9,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.08035960000006526,0.01,300.0,2188.2479211192353,2198.1448491044453,710,587,True,,0.13685106875747685,334562.6353685148,0.009680791982736255,6.2408158746994834e-06,3.0282843033180175e-07,6.284357850998131e-09,0.0013753402316947958,0.011000810582890893,0.2841708405244112,0.01352388604821342,8.718303511513082e-06,4.2304567552633876e-07,8.779130841221956e-09,0.0019213246813001583,0.015367927440885486,0.011543960555661235,1.1409910704969187e-05,5.296798577326379e-07,4.2534065650633525e-09,0.00011018856214290563,0.013988893437533066,0.20344621724619835,4.721995742280877,0.004667163362945448,0.00021666273207758655,1.739833360793066e-06,0.004120749555066585,2.656480924781897e-06,1.2890268913706932e-07,2.675015108739092e-09
screen_0028,surrogate_screening,5,0.9,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.08824820000018008,0.01,300.0,2207.984936229041,2218.6999360297123,690,577,True,,0.13553492640827033,336078.1764008688,0.010109747963243827,6.279881615907758e-06,3.1837158507156803e-07,7.645301178707284e-09,0.0015733394706907617,0.010819309058609,0.2837924588386989,0.01411566813001059,8.768242799740963e-06,4.4452420112100687e-07,1.067470075267672e-08,0.002196764736852193,0.015106388074420348,0.012057654441366274,1.148341054130099e-05,5.569672653496769e-07,5.175462274972087e-09,0.00012607453222426433,0.013760580665041539,0.20321207804955693,4.86265822097786,0.0046310748865012056,0.00022461594540117507,2.087180744906315e-06,0.004295264869222612,2.6680937037950345e-06,1.352645278288273e-07,3.248210903666385e-09
screen_0029,surrogate_screening,5,0.9,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.09389749999991182,0.01,300.0,2227.705562465031,2239.282262459036,730,563,True,,0.13425564156997705,337594.47355649393,0.010407069976621013,6.251694058786218e-06,3.336414331660846e-07,9.150259408187749e-09,0.0017901061490269113,0.010707618265795946,0.2833790121929429,0.01452241861973349,8.723850075780117e-06,4.655758606611089e-07,1.2768617670811733e-08,0.002497981749745905,0.014941815057025463,0.01241472930195437,1.1434137919303749e-05,5.837966849790627e-07,6.195469596320299e-09,0.00014347293637675452,0.013621231957815618,0.20295634037045107,4.93712894584028,0.0045471642529682586,0.00023216611830932082,2.4638340098362918e-06,0.004415287604674133,2.652334167828466e-06,1.415502045795048e-07,3.882075073510913e-09
