design_id,temperature_K,pressure_bar,residence_time_ms,equivalence_ratio,cracking_ratio,psr_fraction,heat_loss_W_per_K,design_role,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
reactor_0001,750,10,10,1.0,0.3,0.5,0.0,primary_map,MEI_2019,completed,0.10936060000040015,0.01,300.0,2416.164505576262,2438.8861453023155,700,588,True,,0.24375096223351572,671366.3736701926,0.003215915287590123,8.622138784738706e-07,3.208770109972424e-07,1.1279858683119564e-07,0.009181459345695902,0.0020556451878280214,0.2978434395502973,0.004580054461828941,1.2279510397533817e-06,4.569878415601981e-07,1.6064592027588937e-07,0.013076085680685731,0.0029276165795723173,0.0038987903375295443,1.6026445835169499e-06,5.706065481832174e-07,7.761773828370464e-08,0.0007478584744231456,0.0026575911318798395,0.2167901175913845,1.4155220362383085,0.0005818673300764579,0.00020716839661786497,2.818043788760906e-05,0.0013113024111367688,3.515711816543572e-07,1.308388936184787e-07,4.599407809507541e-08
reactor_0002,750,20,20,0.6,0.7,0.5,0.0,primary_map,MEI_2019,completed,0.09302169999955368,0.02,300.0,2061.426621341072,2062.493242125407,460,409,True,,0.30541724733714637,564825.0373074453,0.005431669604123942,1.957074310203249e-05,1.0957970644353913e-06,2.3432109028314575e-10,8.269390878411392e-05,0.0662932456054631,0.20736768531646319,0.006852697655018732,2.469082163253239e-05,1.382478412923267e-06,2.9562394308475785e-10,0.00010432820773542391,0.08363681921286678,0.006221753901220152,3.437033222721514e-05,1.841121643255877e-06,1.5234314158635712e-10,6.364077025800532e-06,0.0809773377946718,0.1426089313141876,3.3642824319161293,0.01858503353346459,0.0009955477663961575,8.237634644491179e-08,0.003225102929803787,1.1620305636572736e-05,6.506394130264792e-07,1.3913026562094756e-10
reactor_0003,750,5,5,0.6,0.7,0.5,0.0,primary_map,MEI_2019,completed,0.10776640000040061,0.005,300.0,2035.470213072704,2048.9899321741414,660,604,True,,0.30583997018742276,565606.8020956483,0.010095050061294616,1.8245130005039495e-05,5.419429805687179e-07,1.7764141271378225e-10,0.00015276047751964394,0.06384073165040352,0.2070082976897948,0.012730335048758933,2.3007970892868565e-05,6.834157015639475e-07,2.2401421376322531e-10,0.0001926381790308905,0.08050617864527174,0.011565661699400778,3.204836663076054e-05,9.107275413964942e-07,1.1551497014675406e-10,1.1758595155923222e-05,0.0779964062497913,0.14238883064443064,6.25388806541329,0.017329479522860944,0.0004924567439386382,6.246228810365312e-08,0.0058453376198009605,1.0564479041616532e-05,3.138012860630763e-07,1.0285972097866904e-10
reactor_0004,750,5,20,1.4,0.7,0.5,0.0,primary_map,MEI_2019,completed,0.12466850000055274,0.02,300.0,2347.5528089495815,2363.4229370799458,590,612,True,,0.05732325531837755,220788.82345290083,0.0002078809496301584,3.155071328591076e-09,1.4939268859116383e-08,2.713657497447457e-06,0.10631979703037722,1.1011707771901602e-05,0.2653064681433119,0.0002829492034655729,4.29440466233275e-09,2.033401440375072e-08,3.693591109465208e-06,0.14471312516075932,1.4988164853001026e-05,0.00027680941764635,6.441281535901135e-09,2.9178863993721013e-08,2.0509413735655306e-06,0.009511800465758967,1.563635695983308e-05,0.21209975618210966,0.07186784491225862,1.6723456390842988e-06,7.575689042833692e-06,0.0005324845441055599,7.988134104869435e-05,1.2123829974826005e-09,5.740635844103756e-09,1.0427631797363054e-06
reactor_0005,750,20,5,1.4,0.7,0.5,0.0,primary_map,MEI_2019,completed,0.11774810000042635,0.005,300.0,2362.6014185546037,2372.5670843627017,530,614,True,,0.9143782057498897,3521860.144145887,0.00012796214360124046,2.019398144265719e-09,1.7083251049644047e-08,1.2356742485883992e-05,0.10652821899818359,3.0431946139159808e-06,0.2660516844465613,0.00017434762215476948,2.7514173702312785e-09,2.327582295323112e-08,1.6835984529191686e-05,0.14514403363383327,4.146333671494619e-06,0.00017026307139734437,4.1196264669507355e-09,3.334128599049849e-08,9.332005730689431e-06,0.009523268868457191,4.318007700154784e-06,0.21253532876532488,0.04420528793244441,1.0695758783810848e-06,8.656375896147198e-06,0.002422862438265529,4.9218726241116177e-05,7.76731317851016e-10,6.570817220293426e-09,4.752836335251873e-06
reactor_0006,750,5,5,1.4,0.7,0.5,0.0,primary_map,MEI_2019,completed,0.09302710000065417,0.005,300.0,2332.5005521474586,2358.9018707318874,610,571,True,,0.22929302127351014,883155.2938116032,0.000794571012011196,1.1754147558472891e-08,6.544295786107587e-08,8.395990106708228e-06,0.10687057355300256,1.0403771296872408e-05,0.264679557496285,0.0010805778896962757,1.5985068385221054e-08,8.89992363577533e-08,1.1418137755181217e-05,0.1453387766415356,1.4148622417524922e-05,0.0010583050168216765,2.400303766314392e-08,1.278538838026983e-07,6.347198788311314e-06,0.009563540492978768,1.4776911211706799e-05,0.2116531320045464,0.27476702731254915,6.231892696663371e-06,3.3194618776668685e-05,0.0016479189979309874,0.0003050641709562117,4.512836771060037e-09,2.5125887281337288e-08,3.2235202675924077e-06
reactor_0007,750,5,20,0.6,0.7,0.5,0.0,primary_map,MEI_2019,completed,0.09979779999957827,0.02,300.0,2048.1139110488193,2053.57616956451,640,527,True,,0.07645999254685568,141401.70052391206,0.00797423896177921,1.4421119564414362e-05,5.411468624392758e-07,1.7355732231992705e-10,0.00015656484522132735,0.06489022885239135,0.20697400084805592,0.010055457160681743,1.8184926572188297e-05,6.8238224600199e-07,2.1885451738723312e-10,0.00019742712772186107,0.08182610522452538,0.009136077853560971,2.5331823508230847e-05,9.094075543431296e-07,1.1286142541469605e-10,1.2051669734835348e-05,0.0792801714777299,0.14236803870919681,4.940141752203582,0.013697650236604155,0.0004917429887299788,6.102743965639845e-08,0.004665045240044303,8.436563727589945e-06,3.1657874900503265e-07,1.015335462411025e-10
reactor_0008,750,20,5,0.6,0.7,0.5,0.0,primary_map,MEI_2019,completed,0.10530319999998028,0.005,300.0,2057.664513743307,2060.8999545304996,520,487,True,,1.2216689893485855,2259300.1492297812,0.006155881042410734,2.2177083125327352e-05,1.0918101245071277e-06,2.350781931207015e-10,8.198944761255737e-05,0.06593231341108152,0.20737625786912464,0.007766460572908622,2.7979332369866795e-05,1.377463311371326e-06,2.965823260463048e-10,0.00010344056486642505,0.08318235993515698,0.007051269265788675,3.8947396773146116e-05,1.8344127684253883e-06,1.528345239129584e-10,6.309827169558603e-06,0.08053601268744733,0.14261403753557017,3.81282540104178,0.02105998482310045,0.0009919200835773769,8.264205109266626e-08,0.0036419469763178977,1.312042261300858e-05,6.459375277506691e-07,1.3907713757557207e-10
reactor_0009,750,20,20,1.4,0.7,0.5,0.0,primary_map,MEI_2019,completed,0.1109005000007528,0.02,300.0,2366.9372473741523,2373.0542344074597,540,630,True,,0.22859455143747243,880465.0360364717,6.599027077774883e-05,1.044207998813613e-09,1.2883456057916133e-08,6.760092600357656e-06,0.10647716536276391,3.062789912515289e-06,0.26611823604267326,8.991948569740722e-05,1.4228559014505378e-09,1.7555220323835805e-08,9.211419239940043e-06,0.1450876293595371,4.1734105722967414e-06,8.780286539913119e-05,2.1301624484647676e-09,2.5143980205607097e-08,5.105208312479524e-06,0.009518481767653193,4.345709744616944e-06,0.21258351137982684,0.022796199518827623,5.530526590672941e-07,6.528114849770534e-06,0.0013254618371214579,2.5384476535836232e-05,4.0167547627876106e-10,4.955878861356686e-09,2.6004047258997025e-06
reactor_0010,750,20,20,0.6,0.0,0.5,0.0,primary_map,MEI_2019,completed,0.10410179999962565,0.02,300.0,1937.8199084661635,1938.8501689076986,430,530,True,,0.3250751144490801,545810.6041733241,0.003672546217130058,1.6513307791336634e-05,7.9480314228847e-07,6.968433099153108e-11,3.22877112789284e-05,0.06736056814728278,0.20781700225826497,0.004635982124836476,2.0845319627423068e-05,1.0033074990932704e-06,8.796494142158974e-11,4.0757894793211324e-05,0.08503157520333889,0.004205826646427484,2.8994465305127704e-05,1.3351084378673168e-06,4.5295105679846594e-11,2.484298529066451e-06,0.08226300483019658,0.14288654520236313,2.5049157491382172,0.01726858924210496,0.0007951669039098203,2.6976961514261004e-08,0.0022063920374401575,9.920863800885253e-06,4.775017714679978e-07,4.1864947081376294e-11
