design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
screen_0001,surrogate_screening,5,0.6,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2019,completed,0.10398340000028838,0.01,300.0,1808.803774499584,1815.9949002844305,590,713,True,,0.1732822885807738,290946.0196087184,0.003741833947977163,1.0712817294450941e-05,2.7661128656071495e-07,1.2612435840316834e-11,2.251902323367629e-05,0.06739743261675807,0.20796297892866478,0.004724316980683347,1.3525652222620142e-05,3.4924035013737294e-07,1.5924048377507456e-11,2.8431781134695348e-05,0.08509379085032426,0.0042848940426227534,1.880858848286751e-05,4.646204699960455e-07,8.197597491022807e-12,1.7325570661714228e-06,0.08230261961167276,0.14297752256562116,2.5520068878424516,0.011202061680267793,0.00027671971065514094,4.882343659551736e-09,0.002249562017700119,6.440464013959197e-06,1.662965948156354e-07,7.582500188816394e-12
screen_0002,surrogate_screening,5,0.6,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2019,completed,0.10011729999996533,0.01,300.0,1817.1347955736014,1824.0606885376255,610,696,True,,0.172441197853539,291631.7507067175,0.0041621751824028426,1.1697917113406517e-05,2.8388326817780743e-07,1.3879284023990671e-11,2.4274354442835774e-05,0.06717854166973518,0.2079446355496314,0.005254904352918691,1.4769064939701606e-05,3.584134151718077e-07,1.7523123568037355e-11,3.064729504064465e-05,0.08481546200542739,0.004766280444619651,2.0538310104787246e-05,4.768391446169795e-07,9.02107605354054e-12,1.8676235813292957e-06,0.0820360116262604,0.1429661163054376,2.818290900028463,0.012144256541938243,0.0002819539130494094,5.334141967843611e-09,0.002496601926688754,7.016773952007435e-06,1.7028199997056673e-07,8.325225565193857e-12
screen_0003,surrogate_screening,5,0.6,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2019,completed,0.09965569999985746,0.01,300.0,1825.3185182626974,1832.1546207419638,600,721,True,,0.17160973083038342,292313.4087652484,0.0045651234769933016,1.2597233916785691e-05,2.913493606645703e-07,1.529158532743814e-11,2.6154699018772198e-05,0.06696811015001333,0.2079254429378851,0.005763502231312427,1.5904101204197382e-05,3.678307276340433e-07,1.9305739833578527e-11,3.302050139797778e-05,0.08454773550409808,0.00522775986066991,2.2117458700619665e-05,4.893843054082561e-07,9.939113671016497e-12,2.01231169210398e-06,0.0817797678683305,0.14295419291162192,3.0690841939991826,0.012984594686566764,0.00028730501716796135,5.834999595059632e-09,0.0027323458759453156,7.5397741844909875e-06,1.7438021733323446e-07,9.152414018297275e-12
screen_0004,surrogate_screening,5,0.6,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2019,completed,0.09578199999987191,0.01,300.0,1841.5067979227292,1848.4460621469211,630,698,True,,0.16997506535414988,293664.8697576699,0.005309894843662727,1.4130960132940559e-05,3.068565495295478e-07,1.8619023661215965e-11,3.0326767203979546e-05,0.06657703480385464,0.2078843110667668,0.006703433498222624,1.783951552830769e-05,3.8738855171875337e-07,2.3505434775936304e-11,3.828578025619154e-05,0.08404963534242832,0.006080753616506295,2.4810761132604478e-05,5.154419370863407e-07,1.2102091555496337e-11,2.333350748340443e-06,0.08130376628697575,0.1429286732673065,3.5195782669579803,0.014360623892400408,0.0002983410205477331,7.004766367747224e-09,0.003165277488217145,8.423596194013772e-06,1.829200307981769e-07,1.1098972424617122e-11
screen_0005,surrogate_screening,5,0.6,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2019,completed,0.10095360000013898,0.01,300.0,1857.6447075241254,1864.88388116323,640,690,True,,0.16837712129579613,295001.11723570444,0.005968483056684025,1.5327566731864472e-05,3.231006165925338e-07,2.273432776587258e-11,3.510921307467462e-05,0.06622790359226156,0.20783922651642198,0.007534433989248465,1.9349060500004953e-05,4.0787252715339335e-07,2.8699133467436044e-11,4.432081750309296e-05,0.08360411902374323,0.006835098500841658,2.6912308836181546e-05,5.427395446464321e-07,1.4777296021990544e-11,2.701371605044091e-06,0.08087914458322161,0.14290074444465872,3.9012537312710833,0.015360677721227362,0.00030977822388361117,8.434403869496402e-09,0.0035450255774336784,9.103923993455964e-06,1.9190805084424364e-07,1.3503225635452385e-11
screen_0006,surrogate_screening,5,0.6,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2019,completed,0.10299010000017006,0.01,300.0,1873.841163250825,1881.484443908476,670,668,True,,0.16681478039555878,296322.84532074817,0.006532285321620343,1.6197951604909703e-05,3.400470040619313e-07,2.7798853944485413e-11,4.058616759087841e-05,0.0659248689752327,0.2077897855693314,0.008245646423929094,2.0446532132321162e-05,4.292383484430457e-07,3.509024932790521e-11,5.1231563102283583e-05,0.08321638344768174,0.007480942507186128,2.844121847176547e-05,5.712194556142165e-07,1.8069665244675973e-11,3.12285369714024e-06,0.08051099161257765,0.1428701588642037,4.211392409307013,0.016010968065638603,0.00032156767374049046,1.0172307964811602e-08,0.0038676987698907936,9.590640091869063e-06,2.013383241179588e-07,1.6459414724216328e-11
screen_0007,surrogate_screening,5,0.6,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2019,completed,0.1015093999999408,0.01,300.0,1890.1769587788006,1898.2918505349626,660,647,True,,0.1652869740488077,297630.7287083325,0.006980171653279408,1.6722805521333867e-05,3.576667775606641e-07,3.400449060200478e-11,4.686151821963408e-05,0.06567831427935418,0.20773542969090938,0.008810404901176124,2.110760236925615e-05,4.514486586483674e-07,4.292062509969166e-11,5.914882474342092e-05,0.08289947164206868,0.00799408569150302,2.9363563927772677e-05,6.008335362694449e-07,2.2104007229601336e-11,3.6057986698323975e-06,0.08021201442188866,0.14283657592391308,4.439455025257992,0.01630683313505052,0.0003336683599439133,1.2275293230606166e-08,0.004122218169410998,9.875839189596737e-06,2.1122410196926338e-07,2.008173093211733e-11
screen_0008,surrogate_screening,5,0.6,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,MEI_2019,completed,0.09582389999968655,0.01,300.0,1923.7654113371339,1933.0010271382423,690,634,True,,0.1623309220858283,300207.5682453718,0.007308353457992531,1.6373570829638807e-05,3.948621610921497e-07,5.0757307331042583e-11,6.24276712823757e-05,0.06546336925158051,0.2076079423137689,0.009223153345747529,2.0663471662562223e-05,4.983166568392158e-07,6.405580020482904e-11,7.878381752672188e-05,0.08261487305000537,0.008370468842354413,2.8752166444852345e-05,6.633590002900188e-07,3.299596693386901e-11,4.8038539882439474e-06,0.07995457585678466,0.14275797090257755,4.526154798201146,0.01554712866913224,0.0003586974133276939,1.784187443639184e-08,0.004305617761608992,9.646268176583281e-06,2.326277107364569e-07,2.9902982283510485e-11
screen_0009,surrogate_screening,5,0.7,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,MEI_2019,completed,0.0949638000001869,0.01,300.0,1942.9647549143942,1948.9125395236154,630,647,True,,0.1590040347775634,306851.8903618526,0.0059510404662949,1.1009815226845435e-05,3.4489455959512956e-07,9.422458305937385e-11,9.458652566239034e-05,0.047324189184962936,0.23540517459155463,0.007783260190279032,1.4399541902423952e-05,4.5108147234829564e-07,1.2323465962385924e-10,0.00012370803792958234,0.06189446699391724,0.006909450369880494,1.959871325173722e-05,5.873673597658572e-07,6.20936038585366e-11,7.378401678283071e-06,0.05859337432230442,0.1640940239060486,3.5803282346110867,0.010155630717477007,0.0003043611039491466,3.217556696732155e-08,0.0031216524752163783,5.7752618469346325e-06,1.8091642322827496e-07,4.942604652067742e-11
screen_0010,surrogate_screening,5,0.7,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,MEI_2019,completed,0.09843300000011368,0.01,300.0,1951.678969004698,1957.8370156968194,640,673,True,,0.15821915446022464,307549.656743729,0.006378379593870325,1.1583328554168099e-05,3.538897418757254e-07,1.048550893294936e-10,0.00010174189160605557,0.047096935674109115,0.23536493663047744,0.008341730453430524,1.5148832572657296e-05,4.6282175488557514e-07,1.3713089335378886e-10,0.00013305941158087739,0.06159400468318406,0.007405755298339056,2.0620030408980698e-05,6.026981205797506e-07,6.910039896605289e-11,7.93672306865664e-06,0.05831313313024458,0.16406914781376364,3.8098964370456114,0.010607990302429654,0.00031005850581180666,3.5548752721851295e-08,0.003338820077803549,6.063397352772522e-06,1.8524676340036109e-07,5.488733813359735e-11
