design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
screen_0335,surrogate_screening,10,1.1,0.5,450.0,750.0,1200.0,10.0,0.5,0.0,False,True,False,NUIG_2024,completed,0.2330987999998797,0.01,300.0,2455.6867742656295,2469.3371439048383,600,498,True,,0.2354630407184313,722950.8389708218,0.0009026070814917692,8.389526060510864e-08,8.775739730956825e-08,6.186742580086985e-07,0.03186301458928586,0.00022601046255878748,0.2940626782012509,0.0012785937980894675,1.188423646327992e-07,1.2431329892852218e-07,8.763869523604424e-07,0.04513575583183215,0.00032015655721800653,0.0011198226697051981,1.595823573432202e-07,1.597008104266961e-07,4.356569119547144e-07,0.002655949443322172,0.0002990155623418904,0.21903654902670366,0.36472307197206183,5.1975521819079676e-05,5.201410165288611e-05,0.00014189222236036316,0.0003614965050899259,3.360027206105171e-08,3.5147067947623095e-08,2.477806640843279e-07
screen_0336,surrogate_screening,10,1.1,0.7,450.0,750.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.30259860000023764,0.01,300.0,2501.7260991403373,2515.850004244081,620,514,True,,0.23102478443014718,728493.4378473844,0.0009805548842656577,1.0644675167886083e-07,1.1332566294038378e-07,5.321946197853914e-07,0.03238823847248759,0.00034125056422408507,0.29280959399459433,0.001386550037923114,1.505206388193665e-07,1.6024773806040226e-07,7.525478502904398e-07,0.04579846982856271,0.0004825441088089034,0.0012173692834884743,2.0261881699882527e-07,2.063723774594054e-07,3.750187275803235e-07,0.002701594623494296,0.0004517920030696386,0.2182538413165119,0.38606041136190217,6.425585473626668e-05,6.54462093107889e-05,0.0001189284847266705,0.0003923242391761776,4.258980454363865e-08,4.5342086614069165e-08,2.1293336319192862e-07
screen_0337,surrogate_screening,10,1.2,0.0,450.0,750.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.2614050000001953,0.01,300.0,2278.170837774355,2280.7515882776925,560,638,True,,0.24900994595736933,766967.5510840676,0.0003348639049042983,7.620354369806942e-09,1.7394003591168703e-08,3.960238313482566e-06,0.05773064625092749,8.591276378052012e-06,0.28618958272847766,0.00046912162781861076,1.0675599830743683e-08,2.4367819760400468e-08,5.548025382734297e-06,0.08087672140117795,1.2035795738161699e-05,0.00042526146168175876,1.4837467757131723e-08,3.2401126711668374e-08,2.8545723535125423e-06,0.004925797253371136,1.1634831813477138e-05,0.21820649492439972,0.13806885759567097,4.817253401562233e-06,1.0519614291408348e-05,0.0009267887624122523,0.00013243909115381297,3.0138596373820877e-09,6.879350068496954e-09,1.5662791818068168e-06
screen_0338,surrogate_screening,10,1.2,0.05,450.0,750.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.2856471000000056,0.01,300.0,2291.4129622449454,2294.713333499648,530,622,True,,0.24747675118007867,767768.2979256135,0.0003511485666327121,8.501050805128463e-09,1.8722311058498395e-08,3.7243012882032346e-06,0.057749636996834615,1.0083392402657556e-05,0.28609573264567983,0.0004918706648638541,1.1907830214592735e-08,2.6225240434382032e-08,5.216807712895789e-06,0.08089269057159551,1.4124292098751435e-05,0.00044597069608594346,1.655331443755624e-08,3.487769265528271e-08,2.6846784345960798e-06,0.004927732275295161,1.3656418602972682e-05,0.2181488683827637,0.1437508937098112,5.335672870756656e-06,1.1242217333416033e-05,0.0008653593782813735,0.00013886282567501858,3.3617677763206325e-09,7.403797890108037e-09,1.4727868762339267e-06
screen_0339,surrogate_screening,10,1.2,0.1,450.0,750.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.2513101999998071,0.01,300.0,2304.6114964340954,2308.615487928178,520,615,True,,0.24596861503234416,768578.911044034,0.00036703077363572586,9.442956179918885e-09,2.013015398399503e-08,3.499497049646296e-06,0.05776920724071116,1.180292527219818e-05,0.2859963947508801,0.0005140461069628167,1.32253620436891e-08,2.8193350616166013e-08,4.901231623928988e-06,0.08090884529995498,1.6530624194929762e-05,0.00046617315347676126,1.83886431333599e-08,3.750289068531905e-08,2.5227978711081464e-06,0.004929735414954247,1.5986344467413936e-05,0.21808786459667423,0.14918957998753882,5.884924786307887e-06,1.2002065043713941e-05,0.0008073720075406353,0.0001451249728095359,3.733770727934882e-09,7.959518000739893e-09,1.3837107148977644e-06
screen_0340,surrogate_screening,10,1.2,0.2,450.0,750.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.26271159999987503,0.01,300.0,2330.850149000511,2336.257956207999,510,595,True,,0.24302610196501093,770231.9572211126,0.0003941804449275559,1.1420574402178418e-08,2.312461815777124e-08,3.066431848034322e-06,0.05780733966447526,1.6050335568930005e-05,0.2857834999206988,0.0005519061025386407,1.599035362654092e-08,3.2377602806997114e-08,4.293420619229391e-06,0.08093811842495485,2.2472647393539487e-05,0.0005007294462744528,2.2242978077095945e-08,4.3087916390953445e-08,2.2109219791531915e-06,0.004933708227575258,2.1742371004181034e-05,0.21795727442882817,0.15799178978008138,7.018177066649566e-06,1.3595240062574602e-05,0.000697597321566495,0.00015581799852975277,4.514508693435105e-09,9.14107172102591e-09,1.212148596758553e-06
screen_0341,surrogate_screening,10,1.2,0.3,450.0,750.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.30298739999989266,0.01,300.0,2356.8498688684076,2363.685594599732,530,553,True,,0.24017967180847613,771931.1318416821,0.00041278417801439524,1.3418196697682309e-08,2.6388469295006175e-08,2.6546024338942895e-06,0.05784279126410411,2.161706385152788e-05,0.28555159936784147,0.0005777662566661992,1.8781197754532887e-08,3.693544456346619e-08,3.715597139759069e-06,0.08096146791416095,3.0256998031489273e-05,0.0005244458325639636,2.6137778919629177e-08,4.917729788325045e-08,1.914296161447459e-06,0.004937524472638824,2.9287953795243547e-05,0.21781528601007613,0.1631767689508986,8.132543051789456e-06,1.5301089409164027e-05,0.0005956166357790751,0.00016312509482764996,5.30263688703968e-09,1.0428261995919558e-08,1.0490524996421132e-06
screen_0342,surrogate_screening,10,1.2,0.4,450.0,750.0,1200.0,10.0,0.5,0.0,False,True,False,NUIG_2024,completed,0.28509649999978137,0.01,300.0,2382.6059669884094,2390.8654063415,530,546,True,,0.23742672202231438,773680.8202930699,0.00042424060490294874,1.5414736653807498e-08,3.009453006480164e-08,2.280471588462454e-06,0.05787816624113833,2.883403621760292e-05,0.28529585420544035,0.000593589119916615,2.1567996694171178e-08,4.2107675241402975e-08,3.190791045331324e-06,0.08098199315297563,4.034401701356747e-05,0.000539096774775328,3.003222714210115e-08,5.609380923552458e-08,1.6447928528469766e-06,0.004941419059101055,3.907281211475856e-05,0.2176587458862056,0.1654377060028749,9.216272470962433e-06,1.7214035689149835e-05,0.000504753078031921,0.00016760057299257695,6.089748755423429e-09,1.1889150695410085e-08,9.009235337268933e-07
screen_0343,surrogate_screening,10,1.2,0.5,450.0,750.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.24837250000018685,0.01,300.0,2408.148168432875,2417.746966094044,560,537,True,,0.23476474707892878,775485.2637596889,0.0004322390305616886,1.748673746852026e-08,3.4453085073893e-08,1.9587890053713825e-06,0.05791837423051712,3.8077762674215945e-05,0.2850089400904726,0.0006045376715848485,2.4457281285073652e-08,4.8186735479255614e-08,2.7395992973943496e-06,0.0810057320686582,5.325627802819546e-05,0.0005493691946844037,3.4075798597924576e-08,6.423050048890576e-08,1.413058117780575e-06,0.004945829130775168,5.160912245487134e-05,0.21748282580554346,0.1663120191578591,1.0315858486555709e-05,1.9444672783239044e-05,0.00042777889810603016,0.00017070245742123723,6.905968334875796e-09,1.360642115131045e-08,7.735768247307208e-07
screen_0344,surrogate_screening,10,1.2,0.7,450.0,750.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.2758985999998913,0.01,300.0,2458.972845119713,2470.403111290107,580,535,True,,0.22970398172807618,779274.1008695806,0.0004548997071774275,2.2534975538047995e-08,4.5805961665304746e-08,1.4909745261430627e-06,0.05803542696797351,6.435244827649207e-05,0.28431057621499145,0.0006356104925676229,3.148708753982852e-08,6.400256891188146e-08,2.083270307751464e-06,0.08109023975937252,8.991672384392172e-05,0.000578443396329249,4.393384679379311e-08,8.543583775135689e-08,1.0760872299068814e-06,0.004958163191267653,8.726197004352838e-05,0.2170522974962229,0.17050579660336668,1.2950230900660345e-05,2.5183631910596497e-05,0.0003171945803415257,0.0001795079417584528,8.892525127157974e-09,1.807548734164904e-08,5.883533538917747e-07
