design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
map_0059,training,True,POLIMI_2023,300,1,1.3,0.3,completed,0.23233119478748016,1969.084114934309,168,multicomponent,True,,4.715721999997186
map_0060,training,True,POLIMI_2023,300,5,1.4,0.3,completed,0.1278326418109989,1940.066665800486,176,multicomponent,True,,7.310437299998739
map_0061,training,True,POLIMI_2023,300,10,1.3,0.2,completed,0.07264743303538503,1976.4801904634003,182,multicomponent,True,,9.03631039999891
map_0062,training,True,POLIMI_2023,300,5,1.1,0.1,completed,0.08394468191842579,2054.864975207863,182,multicomponent,True,,5.1272724000009475
map_0063,training,True,POLIMI_2023,300,5,1.2,0.3,completed,0.15997493344070796,2039.2656142875303,173,multicomponent,True,,3.706035700000939
map_0064,training,True,POLIMI_2023,300,5,1.3,0.4,completed,0.2077384384904079,2005.8479939210026,176,multicomponent,True,,4.67334149999806
map_0065,training,True,POLIMI_2023,300,5,1.2,0.5,completed,0.34011573635502074,2073.3383521960413,189,multicomponent,True,,5.142985400001635
map_0066,training,True,POLIMI_2023,450,1,1.0,0.0,completed,0.16658875414490945,2151.362824455606,166,multicomponent,True,,6.700078300000314
map_0067,training,True,POLIMI_2023,300,1,0.8,0.05,completed,0.06344857946289582,1859.8486057716943,177,multicomponent,True,,9.341778400001203
map_0068,training,True,POLIMI_2023,300,5,0.8,0.05,completed,0.03503335802554952,1867.9993917326515,186,multicomponent,True,,19.27144749999934
map_0069,training,True,POLIMI_2023,300,5,1.0,0.05,completed,0.05619839490032479,2087.700205538497,186,multicomponent,True,,7.251918799996929
map_0070,training,True,POLIMI_2023,450,5,1.0,0.05,completed,0.12903418494562693,2185.6490004485686,188,multicomponent,True,,10.180184299999382
map_0071,training,True,POLIMI_2023,300,5,1.3,0.05,completed,0.0581569935556561,1939.3333870768272,167,multicomponent,True,,3.498923300001479
map_0072,training,True,POLIMI_2023,450,1,1.3,0.05,completed,0.19819614600067145,2026.330040175592,154,multicomponent,True,,2.2498262000008253
map_0073,training,False,POLIMI_2023,600,5,1.0,0.3,completed,0.608540322074677,2321.3453559256604,197,multicomponent,True,,4.905110399999103
map_0074,training,False,POLIMI_2023,300,20,0.6,0.7,completed,0.040653947728505155,1681.456082575205,202,multicomponent,True,,12.9606844000009
map_0075,training,False,POLIMI_2023,300,20,1.4,0.0,completed,0.022993727620703407,1899.6056009274846,179,multicomponent,True,,5.886987500001851
map_0076,training,False,POLIMI_2023,300,10,1.4,0.7,completed,0.4390761225659271,2027.8025194939537,202,multicomponent,True,,11.130918899998505
map_0077,training,False,POLIMI_2023,300,20,0.6,0.0,completed,0.003149208496788691,1588.0370757173148,153,multicomponent,True,,9.883638399998745
map_0078,training,False,POLIMI_2023,750,1,0.6,0.7,completed,3.682920795653281,2022.9999787266474,191,multicomponent,True,,3.420559599999251
map_0079,training,False,POLIMI_2023,750,1,1.4,0.7,completed,5.828249422294259,2309.328176961395,199,multicomponent,True,,5.424242500001128
map_0080,training,False,POLIMI_2023,750,20,0.6,0.7,completed,0.8179371053124808,2023.8961244149718,184,multicomponent,True,,6.47907320000013
map_0081,training,False,POLIMI_2023,750,20,1.4,0.7,completed,2.4323669656490847,2383.8855300311848,191,multicomponent,True,,9.68360169999869
map_0082,training,False,POLIMI_2023,750,1,0.6,0.0,completed,0.2883537134986073,1924.8608633689976,160,multicomponent,True,,6.189903399998002
map_0083,training,False,POLIMI_2023,750,1,1.4,0.0,completed,0.4736759261837818,2177.80891827476,157,multicomponent,True,,1.887530500000139
map_0084,training,False,POLIMI_2023,750,20,0.6,0.0,completed,0.08905726439375289,1940.6967637018415,180,multicomponent,True,,16.530167699998856
map_0085,training,False,POLIMI_2023,750,20,1.4,0.0,completed,0.25393036358425963,2200.090520578992,160,multicomponent,True,,5.053996700000425
