design_id,temperature_K,pressure_bar,residence_time_ms,equivalence_ratio,cracking_ratio,psr_fraction,heat_loss_W_per_K,design_role,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
reactor_0001,750,10,10,1.0,0.3,0.5,0.0,primary_map,NUIG_2024,completed,0.19410969999989902,0.01,300.0,2428.53587177535,2439.984429401628,640,480,True,,0.243687527337675,671192.6679388521,0.0029754129443430688,8.742163107069638e-07,2.6055854188005045e-07,1.0038092202288266e-07,0.009106935826390515,0.0021132836718100807,0.29787418937151755,0.004237720504363365,1.2450992364522831e-06,3.7109950657820273e-07,1.429671442117052e-07,0.012970518514678689,0.003009836185794753,0.003607175942982851,1.6249347001624666e-06,4.633383629856287e-07,6.907220214901668e-08,0.0007417794147103349,0.002732074919527679,0.21680990186442078,1.3096445003143553,0.0005899592443161977,0.0001682226063991218,2.5077798005676923e-05,0.0012137740226419325,3.5662312020365887e-07,1.0629085623652518e-07,4.0948855772058556e-08
reactor_0002,750,20,20,0.6,0.7,0.5,0.0,primary_map,NUIG_2024,completed,0.16827960000046005,0.02,300.0,2061.261045601783,2062.362948540298,510,441,True,,0.30523663267569795,564491.3617673786,0.005740559896611799,2.2276087674050496e-05,9.334454234751225e-07,2.398198262549524e-10,8.270936049023027e-05,0.06613027519349296,0.2073559647228677,0.007242292430302243,2.81035202217375e-05,1.1776350819933463e-06,3.025567790604823e-10,0.00010434615894297696,0.08342997896952802,0.006575599666123488,3.912163173979765e-05,1.5683497162509155e-06,1.5591871254308005e-10,6.365290044360428e-06,0.08077857194064467,0.14260140556108666,3.555614905473237,0.021154185778232436,0.0008480515711480289,8.430970960967885e-08,0.0034028444837493565,1.3204646136677324e-05,5.533205240186004e-07,1.4215853288928413e-10
reactor_0003,750,5,5,0.6,0.7,0.5,0.0,primary_map,NUIG_2024,completed,0.16026250000049913,0.005,300.0,2039.2945904325052,2051.8991657048537,640,585,True,,0.3056663282693754,565286.02212218,0.008993561057148117,1.7511800912550255e-05,4.7345407649731015e-07,1.8317603134812674e-10,0.00015530591344120294,0.06437480146408399,0.20696984022506693,0.011340755387790731,2.2082137352153434e-05,5.97019004462175e-07,2.3098242745283891e-10,0.00019583859646054287,0.08117572915808645,0.010303908311522208,3.0760829277660386e-05,7.956480911453141e-07,1.1911624313769342e-10,1.195475590995652e-05,0.0786503989448002,0.14236509557386356,5.571618078549539,0.0166332606359605,0.00043022969098351424,6.440956127033223e-08,0.0052345658885640505,1.0192478276589155e-05,2.755667685899159e-07,1.0661483245675506e-10
reactor_0004,750,5,20,1.4,0.7,0.5,0.0,primary_map,NUIG_2024,completed,0.16213580000021466,0.02,300.0,2354.460009055764,2363.53082456424,540,569,True,,0.057313793176655574,220752.5136230532,0.00023630479199454997,3.8779438778045906e-09,1.2198528439676817e-08,2.9571148486632036e-06,0.10635237178506962,1.1015039456049346e-05,0.2652595827996207,0.0003216167049785484,5.277978163472927e-09,1.6602500902505842e-08,4.024706929735615e-06,0.14474822576156862,1.4991742931497549e-05,0.0003146643351089087,7.917233299385386e-09,2.3826228519057893e-08,2.2349881710685785e-06,0.009514908042300704,1.5641405644189928e-05,0.21206658199347195,0.08169604199070138,2.0555447564557992e-06,6.185984073788639e-06,0.0005802681368676346,9.079783163389927e-05,1.4900624415214253e-09,4.687166612654443e-09,1.1362427900201772e-06
reactor_0005,750,20,5,1.4,0.7,0.5,0.0,primary_map,NUIG_2024,completed,0.18416869999964547,0.005,300.0,2367.599362569685,2372.7017514341164,520,604,True,,0.9142205774214982,3521255.168885184,0.00015816736886376407,2.6996541766501798e-09,1.4690105000116654e-08,1.4319963584645233e-05,0.10655709789123279,3.0454037133314384e-06,0.2660100797844493,0.00021548983781318834,3.6780534749814724e-09,2.0014041876491456e-08,1.950975509369378e-05,0.14517515153333466,4.1491083589228244e-06,0.00021045683177327583,5.507458117638161e-09,2.867107025844342e-08,1.0814839925671995e-05,0.009526008063655644,4.32121365879723e-06,0.2125056067944856,0.05464073378328265,1.4298968120580562e-06,7.443846341662597e-06,0.002807847976748347,6.0833267152130874e-05,1.0383227901324147e-09,5.650009154130168e-09,5.507647858161241e-06
reactor_0006,750,5,5,1.4,0.7,0.5,0.0,primary_map,NUIG_2024,completed,0.1463354999996227,0.005,300.0,2344.388106510992,2359.9517098011574,550,553,True,,0.2292551727066223,883010.0544922128,0.0007039841282382434,1.131857642032283e-08,2.7749868549247597e-08,6.361179454767804e-06,0.10679350243396289,1.0504270328229487e-05,0.2647615584479992,0.0009574909151270936,1.539442958998534e-08,3.774267908336094e-08,8.651859172842093e-06,0.14525016157824192,1.4286889442364062e-05,0.0009376198871760636,2.311280631976872e-08,5.42122883413601e-08,4.8087658865217e-06,0.009556331251658374,1.4919166522738314e-05,0.2117117844878121,0.24343347855911399,6.000758856160927e-06,1.4075091742490823e-05,0.0012484959239271811,0.0002703149567100462,4.34609300459042e-09,1.0655360276902106e-08,2.4425578361313147e-06
reactor_0007,750,5,20,0.6,0.7,0.5,0.0,primary_map,NUIG_2024,completed,0.16129350000028353,0.02,300.0,2050.0260541765574,2055.083238996953,600,524,True,,0.07641658206734388,141321.50553054505,0.007516632711945,1.4642462953005992e-05,4.6737790217061637e-07,1.778248536538466e-10,0.00015797254246529535,0.06510568580827886,0.20694552090345222,0.009478078631505859,1.8463375895293813e-05,5.893389602982332e-07,2.2422779057552982e-10,0.00019919506998467316,0.08209484660177145,0.008611914757576415,2.5720976746363028e-05,7.854479934503137e-07,1.156380865238353e-10,1.2160191757518293e-05,0.07954447868543388,0.14235036509098992,4.656708746193399,0.013908068152910182,0.0004247142062759412,6.252882245900874e-08,0.004406492756870593,8.58388448894575e-06,2.73992014717356e-07,1.0424666997125213e-10
reactor_0008,750,20,5,0.6,0.7,0.5,0.0,primary_map,NUIG_2024,completed,0.17205420000027516,0.005,300.0,2058.077676371077,2061.2163687714215,550,515,True,,1.2209465307027918,2257965.4470695145,0.006262892542503443,2.4300253173006764e-05,9.348206467275271e-07,2.4223028780627245e-10,8.220296535286585e-05,0.06586982241312633,0.20736221369696517,0.00790132977600574,3.065744983764436e-05,1.1793793620256884e-06,3.0560022748355946e-10,0.00010370810825997977,0.08310204680040767,0.007173882920205333,4.267632883057755e-05,1.5706538638707485e-06,1.5748522438618214e-10,6.326291970624168e-06,0.08046009593775699,0.14260511606079074,3.87912378130517,0.023076312215693996,0.0008492974897010843,8.515676739022312e-08,0.0037028279248136984,1.4367108395745343e-05,5.52696692766733e-07,1.432145079669841e-10
reactor_0009,750,20,20,1.4,0.7,0.5,0.0,primary_map,NUIG_2024,completed,0.23832920000040758,0.02,300.0,2369.7036817292174,2373.4255588936708,500,601,True,,0.22855514435537455,880313.792221296,6.606512893988862e-05,1.13217231567908e-09,1.0959171567522847e-08,7.061113075586745e-06,0.10647977303894683,3.0750109046030887e-06,0.26610915596477575,9.002037493292083e-05,1.5426985155639024e-09,1.493297219415486e-08,9.621475908817627e-06,0.14508938748094827,4.190011266110711e-06,8.790283255610942e-05,2.30961740771104e-09,2.1388541747453904e-08,5.332560522565544e-06,0.009518754424595237,4.363067905634647e-06,0.2125771410644225,0.022822139970581603,5.99644064070717e-07,5.553089466319989e-06,0.0013844882935928802,2.5412959816412754e-05,4.355073550191112e-10,4.2156125498527e-09,2.716164877424292e-06
reactor_0010,750,20,20,0.6,0.0,0.5,0.0,primary_map,NUIG_2024,completed,0.20582229999945412,0.02,300.0,1937.0818196974117,1938.3177146839557,520,563,True,,0.3248915988367782,545503.705183909,0.004176189818163917,2.0206760484048848e-05,6.759345800227402e-07,7.027930681545554e-11,3.220772233759996e-05,0.06710221451470054,0.20781162251578825,0.005271713063282285,2.5507519497092806e-05,8.532498067812305e-07,8.871539751522824e-11,4.065664588501471e-05,0.08470487124262042,0.004782604890746068,3.5479533198907055e-05,1.135433766018511e-06,4.568186086450108e-11,2.4781449758809454e-06,0.08194752767363295,0.14288290391849756,2.848428222930646,0.02113093303938109,0.0006762426874637839,2.7207244741084473e-08,0.002502359294713619,1.2107824863081169e-05,4.050177919551312e-07,4.2111131029241595e-11
