design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
map_0085,training,False,C3_v3_5_C0,750,20,1.4,0.0,completed,0.2245839428561687,2207.3256779574526,172,multicomponent,True,,5.904102599999533
map_0086,training,False,C3_v3_5_C0,450,1,1.0,0.7,completed,1.605990841024514,2203.40690859398,175,multicomponent,True,,4.058141300000898
map_0087,training,False,C3_v3_5_C0,450,1,0.6,0.3,completed,0.2156806741872056,1718.939542706342,169,multicomponent,True,,7.590104799999608
map_0088,training,False,C3_v3_5_C0,300,10,1.0,0.3,completed,0.083305177463056,2138.451509757452,199,multicomponent,True,,23.224939799999447
map_0089,training,False,C3_v3_5_C0,750,5,1.0,0.7,completed,3.315800410018485,2473.4451009885606,189,multicomponent,True,,7.7959782999996605
map_0090,training,False,C3_v3_5_C0,750,1,1.0,0.4,completed,2.1222157504491843,2359.947415274401,192,multicomponent,True,,5.69755189999978
map_0091,training,False,C3_v3_5_C0,750,5,0.6,0.4,completed,0.6299340596545803,1970.715098307384,163,multicomponent,True,,6.233217199999672
map_0092,training,False,C3_v3_5_C0,450,5,1.4,0.2,completed,0.172921704114257,2034.428187771714,180,multicomponent,True,,8.537567899999885
map_0093,training,False,C3_v3_5_C0,750,5,1.4,0.4,completed,1.1529597895879504,2281.7285025176043,174,multicomponent,True,,5.685413799999878
map_0094,training,False,C3_v3_5_C0,450,5,0.6,0.5,completed,0.173181536488377,1758.0714448504195,181,multicomponent,True,,10.214131900000211
map_0095,training,False,C3_v3_5_C0,450,20,1.0,0.7,completed,0.463893449630687,2314.5164643339194,205,multicomponent,True,,11.139345700000376
map_0096,training,False,C3_v3_5_C0,600,1,1.0,0.05,completed,0.3522692625296719,2239.250665884647,179,multicomponent,True,,5.813665599999695
map_0097,training,False,C3_v3_5_C0,600,20,1.0,0.0,completed,0.124626395382261,2288.3700303333885,198,multicomponent,True,,12.561957100000654
map_0098,training,False,C3_v3_5_C0,450,5,0.8,0.0,completed,0.0636009695359979,1959.3473528417323,177,multicomponent,True,,16.421510399999534
map_0099,training,False,C3_v3_5_C0,750,20,1.0,0.4,completed,0.6741868881433027,2462.4166807884294,193,multicomponent,True,,9.079474799999844
map_0100,training,False,C3_v3_5_C0,300,5,0.9,0.7,completed,0.370274628238542,2072.388262800266,195,multicomponent,True,,16.584335900000042
map_0101,training,False,C3_v3_5_C0,450,20,1.3,0.4,completed,0.1914817164440982,2140.443206448841,186,multicomponent,True,,9.178555499999677
