design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
screen_0001,surrogate_screening,5,0.6,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,RMG_2026_Burke,completed,0.3114882999998372,0.01,300.0,1807.7557377529217,1818.7376940154056,630,675,True,,0.17272705638374264,290354.3463398683,0.0037563643555165024,2.16320465758253e-05,4.600534236329308e-07,1.435043108523815e-11,2.2963761000854506e-05,0.06737185297409437,0.2079470022834149,0.004742566932194879,2.7311362545421168e-05,5.808366674442517e-07,1.8118018777290287e-11,2.899270764337347e-05,0.08505977904044444,0.004301540657530516,3.797964147872741e-05,7.72747226833522e-07,9.32724345708641e-12,1.7667771034324067e-06,0.08227152407488068,0.14296678365291773,2.558916252007952,0.022593468146165363,0.0004596946989159888,5.548624729837029e-09,0.00225763232333438,1.3001190232714485e-05,2.7649913090274145e-07,8.624828159770293e-12
screen_0002,surrogate_screening,5,0.6,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,RMG_2026_Burke,completed,0.28598520000014105,0.01,300.0,1816.6967684801186,1827.2643190512285,640,675,True,,0.17188142382094318,291007.83513700013,0.003984709009390802,2.2516318128930757e-05,3.7933510044509535e-07,1.5765395935147472e-11,2.4814669983856056e-05,0.06724831567771367,0.20792684289813876,0.005030733554928898,2.8427068796670686e-05,4.789142228137806e-07,1.9903964417670615e-11,3.132876017999543e-05,0.08490164712028675,0.004563068534633856,3.9532537004627405e-05,6.371714050057979e-07,1.0247013446732635e-11,1.9091994762489494e-06,0.08212143324446512,0.14295425970878825,2.6951395186874523,0.023349573197610253,0.00037634013619883717,6.052315602800137e-09,0.002391758414622165,1.3515063013199324e-05,2.2768988056917346e-07,9.462928986501789e-12
screen_0003,surrogate_screening,5,0.6,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,RMG_2026_Burke,completed,0.26737169999978505,0.01,300.0,1825.5472058347762,1835.795491914761,620,718,True,,0.17104542561602648,291657.33451669174,0.0042050680267180325,2.3325987265778476e-05,3.5048120376674685e-07,1.7497926685168638e-11,2.6808334184579293e-05,0.06712843424090445,0.20790567888919495,0.005308797089746829,2.9448497033872098e-05,4.424740771720777e-07,2.2090710940371553e-11,3.384487613417583e-05,0.08474803120260464,0.004815458984894899,4.0954499850224946e-05,5.887111495241065e-07,1.1373216300221431e-11,2.0626090252448895e-06,0.08197584628533627,0.14294111844108584,2.824075153031093,0.02401818513969966,0.00034525567238731,6.669938974509731e-09,0.002520837547498312,1.3983370580079496e-05,2.1010508570468488e-07,1.0489587876125817e-11
screen_0004,surrogate_screening,5,0.6,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,RMG_2026_Burke,completed,0.2960467000002609,0.01,300.0,1843.0335762500476,1852.8702616524552,630,691,True,,0.16940173642040446,292944.73031213507,0.004622629279210373,2.4731324497141245e-05,3.5162546960354465e-07,2.174058684163902e-11,3.123971174890634e-05,0.06689930829012396,0.20786037099495464,0.0058356243141332986,3.122091559565659e-05,4.4389329447536714e-07,2.7445397308232068e-11,3.9437127755045524e-05,0.084453934433443,0.0052937445067256315,4.342283928293919e-05,5.906457771977865e-07,1.4131140618500057e-11,2.403606401919767e-06,0.08169778231597763,0.14291301150141864,3.061224247487859,0.025110212315463985,0.00034155391756005786,8.171643012059516e-09,0.0027644537221440434,1.478998161655586e-05,2.102812662520517e-07,1.3001441946958614e-11
screen_0005,surrogate_screening,5,0.6,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,RMG_2026_Burke,completed,0.2824785000002521,0.01,300.0,1860.3088277806157,1869.968994724219,650,695,True,,0.16779483149078983,294217.2527098061,0.005005800550662172,2.5850663863324496e-05,3.737733130450985e-07,2.6987723375414124e-11,3.631254575814338e-05,0.06668611411167193,0.2078109353106183,0.00631894679412793,3.263193726798107e-05,4.7182336856878415e-07,3.406727582890335e-11,4.583823152416472e-05,0.08417954385399101,0.005732679535919534,4.538922357209984e-05,6.278635627005495e-07,1.754213371479503e-11,2.7939796779130144e-06,0.08143934338876899,0.14288238196575928,3.2694003762895494,0.02588589571356717,0.00035807642050976956,1.0004441763876311e-08,0.002986833026931446,1.5424429282318738e-05,2.2302096631497003e-07,1.6102883581471066e-11
screen_0006,surrogate_screening,5,0.6,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,RMG_2026_Burke,completed,0.34210799999982555,0.01,300.0,1877.4511133933433,1887.1126328721712,680,701,True,,0.1662236063391284,295475.60281110357,0.005344606770879839,2.6659974537013316e-05,3.98833448179556e-07,3.334936689855e-11,4.210570955656229e-05,0.06649376323633295,0.20775702787956962,0.006746171261797442,3.365126037742962e-05,5.034231444326761e-07,4.209487249762627e-11,5.314746995339924e-05,0.08393102315362048,0.006120841661514831,4.6811445052741706e-05,6.699768978785219e-07,2.1677791017364538e-11,3.239804473096953e-06,0.08120654421827452,0.14284902244928233,3.443358318345545,0.026334381385752333,0.00037690413377535506,1.219512056525327e-08,0.0031824367199784205,1.5874635040046872e-05,2.374846766197696e-07,1.9857821979390762e-11
screen_0007,surrogate_screening,5,0.6,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,RMG_2026_Burke,completed,0.5752250000000458,0.01,300.0,1894.5385705384106,1904.3402720691722,690,704,True,,0.1646870062417414,296720.4647097037,0.0056207612926555935,2.7100603591691376e-05,4.233611957316464e-07,4.09879911964753e-11,4.871723196860863e-05,0.0663312919553275,0.2076981582709404,0.00709421712360187,3.420489788657953e-05,5.343433189650739e-07,5.173279807986589e-11,6.148822254696749e-05,0.08371972455670569,0.006437288491151855,4.758649576697625e-05,7.111999985187578e-07,2.6643821124612927e-11,3.7486324328155076e-06,0.08101044474837815,0.1428126369118459,3.5728501940686868,0.026411651562576997,0.0003947331327813021,1.4787962603610307e-08,0.0033409793266455812,1.6108593057984143e-05,2.5164580543414524e-07,2.4363253320700296e-11
screen_0008,surrogate_screening,5,0.6,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,RMG_2026_Burke,completed,0.5983962999998766,0.01,300.0,1928.9852102520592,1939.3997653225663,690,652,True,,0.16171369411221956,299172.3797850546,0.005823176827218359,2.628327653632153e-05,4.6376544048576345e-07,6.060677973022059e-11,6.494452406561602e-05,0.06617633322633153,0.20756222942965846,0.007348434215884538,3.316762213063703e-05,5.852389395219985e-07,7.648143738353113e-11,8.195536164167625e-05,0.08350981702790669,0.006669558905056554,4.615444882281208e-05,7.791272309400888e-07,3.939947068749829e-11,4.997606936931755e-06,0.08082664703628753,0.1427288027300209,3.605142324337074,0.02494818012348874,0.00042114697482859134,2.1296865557974046e-08,0.0034549126351469494,1.559396647100882e-05,2.7515377389701107e-07,3.595822955036899e-11
screen_0009,surrogate_screening,5,0.7,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,RMG_2026_Burke,completed,0.6310020000000804,0.01,300.0,1945.5179096787822,1954.219542329188,620,684,True,,0.15845516441706928,306151.7677016466,0.00491277234128866,1.8352583407630006e-05,3.960062202210478e-07,1.0767335243711833e-10,9.750264912319976e-05,0.047817809799635944,0.23536012384461272,0.006424949174754135,2.400160386600144e-05,5.178989908454276e-07,1.4081576935079612e-10,0.00012751447075117704,0.0625363799231399,0.005704063599056377,3.267020476216316e-05,6.744233441521904e-07,7.095744985851325e-11,7.606004153126768e-06,0.059205510368119475,0.16406531068705973,2.9522558116166544,0.01690913858179249,0.00034906171761349674,3.672549228885668e-08,0.002588164904783641,9.668575905408846e-06,2.0862546237656323e-07,5.6724873981245936e-11
screen_0010,surrogate_screening,5,0.7,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,RMG_2026_Burke,completed,0.600379200000134,0.01,300.0,1954.8560453321427,1963.5773934868644,630,676,True,,0.1576669013410185,306816.48158194363,0.0051475866017393805,1.8886264692964133e-05,4.1138550067208704e-07,1.2013984057137658e-10,0.0001050919963108785,0.047685234172331094,0.23531559869506008,0.006731648498328178,2.4698116844981505e-05,5.379807669282314e-07,1.5711035868700475e-10,0.00013743185571921983,0.062359365629736756,0.005976826539546436,3.362095088495191e-05,7.006301750754073e-07,7.917463781040545e-11,8.198210303050795e-06,0.05904262243825884,0.16403777442275136,3.07137255301381,0.01727713947711505,0.0003600399434886674,4.068627520920869e-08,0.0027084393292961828,9.937142594286317e-06,2.1645340928232015e-07,6.321243223162853e-11
