design_id,temperature_K,pressure_bar,residence_time_ms,equivalence_ratio,cracking_ratio,psr_fraction,heat_loss_W_per_K,design_role,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3,EI_g_per_MJ_NOx_NO2eq
reactor_0198,750,5,5,1.0,0.3,0.5,2.0,thermal_residence_sensitivity,MEI_2021,completed,0.1244833999990078,0.005,300.0,2395.0307121643145,2405.274968803523,690,539,True,,0.2446218900374228,674303.1820303703,0.0050664226278502,1.0968302495852934e-06,2.3425017130598087e-07,9.2015515470089e-08,0.0110203698321415,0.002019044098434,0.295425006600925,0.0071907499915777,1.5567260545167302e-06,3.3247017492898773e-07,1.305971916859827e-07,0.0156411594725724,0.002865619866373,0.0061492956183252,2.0410813123406443e-06,4.170390676246305e-07,6.338946177837725e-08,0.0008986747696161,0.0026132712503792,0.2152768709646535,2.2308248821015,0.0007404579744699,0.0001512923083569,2.2996258006659102e-05,0.0020581440574253,4.455677755304438e-07,9.51599646215946e-08,3.737966614049556e-08,3.4210521317181604
reactor_0199,750,5,20,1.0,0.3,0.5,0.5,thermal_residence_sensitivity,MEI_2021,completed,0.1222500999992917,0.02,300.0,2407.002087935668,2412.446486935114,680,507,True,,0.0611554725093557,168575.7955075926,0.0031434266090152,7.520753694983568e-07,2.300969142351027e-07,6.059781129695911e-08,0.0102707124326062,0.0025056189836774,0.2960909402207465,0.004465671474666,1.0684268927213529e-06,3.268844334909701e-07,8.608755698635651e-08,0.0145909649690076,0.0035595776881507,0.0038142229456798,1.399139588814189e-06,4.095306500271938e-07,4.173416528581106e-08,0.000837308966253,0.0032421455610053,0.2157019294696691,1.3837135147232318,0.0005075760870819,0.0001485684248682,1.5140207941195047e-05,0.0012824867377139,3.068392576358329e-07,9.387724849344248e-08,2.472330325764757e-08,2.1220239378135184
reactor_0200,750,5,20,1.0,0.3,0.5,2.0,thermal_residence_sensitivity,MEI_2021,completed,0.1181218000001536,0.02,300.0,2384.413943429507,2365.732921060809,710,500,True,,0.0611554725093557,168575.7955075926,0.0032245042368174,7.316482423843094e-07,1.9487154476989814e-07,5.8146264448580974e-08,0.0089949606096513,0.0020245364597066,0.2982119430460199,0.0045946980785238,1.0425487227011725e-06,2.77678627954589e-07,8.285445138658712e-08,0.0128172038844502,0.0028848260377838,0.0039085548561145,1.3597295111516476e-06,3.464771149522751e-07,4.0004341207792017e-08,0.0007325460794627,0.0026169389498957,0.2170223459068309,1.417934990813427,0.0004932790053815,0.0001256940334452,1.451266702684978e-05,0.0013152218801833,2.9842720192277015e-07,7.948487602530418e-08,2.3716898362392075e-08,2.1744781760718817
reactor_0027,750,5,5,1.0,0.3,0.5,0.0,primary_map,NUIG_2024,completed,0.169359199999235,0.005,300.0,2402.044759658031,2418.158565908911,680,521,True,,0.2449202653215076,674588.0189659552,0.0049963767473754,1.072034667069316e-06,2.052383005303757e-07,9.743170130551075e-08,0.0113235988018497,0.0021438501002816,0.2948744769500308,0.0070857976119825,1.5203458561992029e-06,2.910663333283305e-07,1.381763928840315e-07,0.0160589830203144,0.0030403807977458,0.0060659361742465,1.9954847703537144e-06,3.654886834589105e-07,6.713901847756902e-08,0.0009236545085621,0.0027755675592334,0.2149344363821852,2.202337805372097,0.0007244935362908,0.0001326966723511,2.437592390709459e-05,0.0020298253644391,4.355242346203136e-07,8.338000299712903e-08,3.9582551238610144e-08,3.377359641224461
reactor_0031,750,5,20,1.0,0.3,0.5,0.0,primary_map,NUIG_2024,completed,0.1794866999998703,0.02,300.0,2412.210256576806,2425.2562131429227,650,490,True,,0.0612300663303769,168647.0047414888,0.0030452143641506,7.200818605132021e-07,1.9953597465956558e-07,6.261004629555197e-08,0.0105883821294156,0.0026468991419805,0.2955125094359654,0.0043225953688865,1.0221357655856773e-06,2.83235653339722e-07,8.887318388779967e-08,0.0150299079419255,0.0037571982149198,0.0036961144262415,1.3400047539135368e-06,3.552397958483833e-07,4.3132398313684934e-08,0.0008634547190892,0.0034259392726152,0.2153424102227478,1.3419350781256718,0.0004865107452748,0.0001289756452913,1.5659925972497592e-05,0.0012425923079697,2.938276502028283e-07,8.142016870604992e-08,2.5547876971933585e-08,2.057947968139291
reactor_0185,600,5,5,1.0,0.3,0.5,0.0,thermal_residence_sensitivity,NUIG_2024,completed,0.1494059000006018,0.005,300.0,2304.7552189419016,2325.719200623127,640,551,True,,0.2550367374843915,702451.9889250176,0.0044366138172919,8.63469365989381e-07,1.4757238849300465e-07,8.164343933011606e-08,0.0086140104125194,0.0014101354714917,0.2991755137336177,0.0063305633639142,1.232076479789517e-06,2.1056968097560536e-07,1.1649627107789653e-07,0.0122912520628528,0.002012109307145,0.0053751661835736,1.6039252813836328e-06,2.622516575347652e-07,5.614273998023805e-08,0.0007011776808773,0.0018218634988475,0.2176168278493468,1.9515424093153024,0.0005823314295953,9.52147736671579e-05,2.0383544304439046e-05,0.0018044690306312,3.511921014521976e-07,6.00209564722598e-08,3.32061937081866e-08,2.9926967452239617
reactor_0186,600,5,5,1.0,0.3,0.5,0.5,thermal_residence_sensitivity,NUIG_2024,completed,0.1757800999994287,0.005,300.0,2302.7723048872786,2321.940657670982,690,553,True,,0.2550367374843915,702451.9889250176,0.0044261031760631,8.570078701710811e-07,1.4561795303146933e-07,8.125599387661075e-08,0.0085247972426473,0.0013827933518389,0.2993176851219569,0.0063168472816864,1.2231047537145949e-06,2.0782307465090625e-07,1.1596695414062753e-07,0.0121664227305795,0.0019734954379142,0.0053620680650071,1.59181476740201e-06,2.587608551805477e-07,5.5872517445908274e-08,0.0006938686569899,0.0017864168278191,0.2177054636126278,1.9467869221374583,0.0005779345084906,9.394738051053108e-05,2.028543557297158e-05,0.0018002235530558,3.4856976705376325e-07,5.9227012649128274e-08,3.3049151405853645e-08,2.9854012119885636
reactor_0187,600,5,5,1.0,0.3,0.5,2.0,thermal_residence_sensitivity,NUIG_2024,completed,0.1749374999999418,0.005,300.0,2296.826811406855,2310.6214501460067,740,561,True,,0.2550367374843915,702451.9889250175,0.0043936748803535,8.375200641769619e-07,1.3988213326457864e-07,8.009121205155871e-08,0.0082631921502599,0.0013031774784518,0.2997333502467676,0.0062742883470201,1.196001643762553e-06,1.9975552643249802e-07,1.1437244952302401e-07,0.0118000652368235,0.0018609732148619,0.0053217283093769,1.555309883087928e-06,2.485191704416965e-07,5.506069533497542e-08,0.0006724423484252,0.00168322850242,0.2179646231985665,1.932140910980758,0.000564680810381,9.02289685716062e-05,1.9990690215489072e-05,0.0017871234514303,3.406605605769579e-07,5.689693652824955e-08,3.257703112054292e-08,2.9629326219998475
reactor_0188,600,5,20,1.0,0.3,0.5,0.0,thermal_residence_sensitivity,NUIG_2024,completed,0.1454047999995964,0.02,300.0,2319.7884398846395,2331.006796166927,660,503,True,,0.0637591843710978,175612.9972312544,0.0031543997779227,6.722871025670419e-07,1.4322721174985946e-07,5.7926481749228193e-08,0.0080581191622713,0.0017136244030698,0.2996972160828395,0.004504337053008,9.599949022144218e-07,2.045218368956276e-07,8.271633796058187e-08,0.0115066216318576,0.0024469764256606,0.0038208531672197,1.248519485245514e-06,2.544731813217607e-07,3.982472730212424e-08,0.0006557823490871,0.0022134717429238,0.2179477978059608,1.387223527782849,0.000453295515171,9.239067005973486e-05,1.4459021659092365e-05,0.0012866230739625,2.7421384712998885e-07,5.841980992594445e-08,2.362717260305755e-08,2.1273512265163292
reactor_0189,600,5,20,1.0,0.3,0.5,0.5,thermal_residence_sensitivity,NUIG_2024,completed,0.1768497000002753,0.02,300.0,2312.2335887715367,2315.7153733322284,760,504,True,,0.0637591843710979,175612.99723125444,0.0031680222777865,6.618629750239914e-07,1.353577139395765e-07,5.726483023120506e-08,0.0077099761380478,0.0015846099124456,0.3002630065332135,0.0045274471799624,9.4587392292188e-07,1.934408430644182e-07,8.183764866781074e-08,0.0110183914957096,0.0022645793022816,0.0038363157888172,1.22882811565811e-06,2.404263150160184e-07,3.935918924098273e-08,0.0006272801996245,0.0020462713312341,0.2183001894871533,1.3928374866403077,0.0004461462398677,8.729072442504706e-05,1.4290000416131644e-05,0.0012920832952392,2.699419444623833e-07,5.520587474697139e-08,2.3355558786710237e-08,2.1359514265538926
