design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s,thermo_min_temperature_K,thermo_max_temperature_K,within_mechanism_thermo_range,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,surrogate_relative_error,surrogate_log_error,surrogate_interval_covered
map_0132,interpolation_holdout,True,Konnov_2026,450,1,0.9,0.0,completed,0.1509726068679378,2064.376326264261,177,multicomponent,True,,28.67775630000324,300,3000,True,0.1503404280757234,0.1443527878732683,0.1565764308884353,0.024706397518481,0.0041873741556794,0.0041961657579078,True
map_0133,interpolation_holdout,False,Konnov_2026,600,10,1.0,0.3,completed,0.3276287671866317,2331.502578752603,207,multicomponent,True,,28.52998909999951,300,3000,True,0.3321950953431283,0.3137082775052126,0.3517713407106273,0.0348078610097998,0.0139375067571385,0.0138412728527361,True
map_0134,interpolation_holdout,False,Konnov_2026,450,1,0.7,0.7,completed,1.0122941649744062,1916.0470303893296,176,multicomponent,True,,16.916849699999148,300,3000,True,1.0230192499705968,0.9411219842523504,1.1120432880354196,0.0507239022444443,0.0105948304033361,0.0105390984888849,True
map_0135,interpolation_holdout,False,Konnov_2026,750,1,0.6,0.05,completed,0.3521890051361583,1926.798970122816,159,multicomponent,True,,22.03467420000016,300,3000,True,0.3575754814562784,0.3458573559612385,0.369690633247711,0.0202553512119669,0.0152942773384922,0.0151784988849381,True
map_0136,interpolation_holdout,False,Konnov_2026,300,20,1.4,0.7,completed,0.1503973659816393,2057.830581461936,184,multicomponent,True,,46.07167860000118,300,3000,True,0.1620492076745693,0.1480458372961073,0.1773771298644015,0.054941095995956,0.0774737085113078,0.0746191422445274,True
map_0137,interpolation_holdout,False,Konnov_2026,750,1,1.4,0.5,completed,2.892114075591233,2241.637940217164,184,multicomponent,True,,10.531837900001848,300,3000,True,2.622051710295961,2.3765580011513063,2.892904430750421,0.0597591999692329,0.0933788772630149,0.0980306418972709,True
map_0138,interpolation_holdout,False,Konnov_2026,300,5,0.6,0.0,completed,0.0045567859431534,1585.7451155137148,159,multicomponent,True,,59.50185399999828,300,3000,True,0.0055086414576847,0.0051172207160862,0.0059300023182371,0.0448064258863974,0.2088874760425122,0.1897004953760605,False
map_0139,interpolation_holdout,False,Konnov_2026,300,10,1.4,0.0,completed,0.0246847432067436,1899.578473702312,171,multicomponent,True,,24.20045409999875,300,3000,True,0.0252579867049511,0.0244298543297742,0.0261141914223351,0.0202653424693661,0.0232225830103396,0.0229570420029111,True
map_0140,interpolation_holdout,False,Konnov_2026,300,20,0.7,0.7,completed,0.0643921280463756,1835.587121929816,204,multicomponent,True,,63.875024900000426,300,3000,True,0.0577571796958344,0.0513254559113343,0.0649948791917157,0.0717694952672019,0.1030397433947618,0.1087437249224975,True
map_0141,interpolation_holdout,False,Konnov_2026,750,5,0.6,0.7,completed,1.611623834972825,2013.631955353816,178,multicomponent,True,,21.30201910000324,300,3000,True,1.5229741396253689,1.371798045998831,1.6908102739560311,0.0635518372049351,0.055006443453941,0.056577169981419,True
