design_id,temperature_K,flame_temperature_K,ignition_temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_count,ignition_delay_s_median,ignition_delay_s_p05,ignition_delay_s_p95,ignition_delay_s_worst,ignition_delay_s_absolute_range,ignition_delay_s_relative_range,idt_shortening_ratio_median,idt_shortening_ratio_p05,idt_shortening_ratio_p95,idt_shortening_ratio_worst,idt_shortening_ratio_absolute_range,idt_shortening_ratio_relative_range,EI_g_per_MJ_NOx_NO2eq_median,EI_g_per_MJ_NOx_NO2eq_p05,EI_g_per_MJ_NOx_NO2eq_p95,EI_g_per_MJ_NOx_NO2eq_worst,EI_g_per_MJ_NOx_NO2eq_absolute_range,EI_g_per_MJ_NOx_NO2eq_relative_range,EI_g_per_MJ_N2O_median,EI_g_per_MJ_N2O_p05,EI_g_per_MJ_N2O_p95,EI_g_per_MJ_N2O_worst,EI_g_per_MJ_N2O_absolute_range,EI_g_per_MJ_N2O_relative_range,EI_g_per_MJ_NH3_slip_median,EI_g_per_MJ_NH3_slip_p05,EI_g_per_MJ_NH3_slip_p95,EI_g_per_MJ_NH3_slip_worst,EI_g_per_MJ_NH3_slip_absolute_range,EI_g_per_MJ_NH3_slip_relative_range,lbv_conservative_m_per_s_median,lbv_conservative_m_per_s_p05,lbv_conservative_m_per_s_p95,lbv_conservative_m_per_s_worst,lbv_conservative_m_per_s_absolute_range,lbv_conservative_m_per_s_relative_range,lbv_enhancement_ratio_median,lbv_enhancement_ratio_p05,lbv_enhancement_ratio_p95,lbv_enhancement_ratio_worst,lbv_enhancement_ratio_absolute_range,lbv_enhancement_ratio_relative_range,complete_mechanism_set,support_tier,reactivity_improved,screening_pareto,exploratory_extrapolative_pareto,requires_direct_flame_confirmation
screen_0032,600.0,300.0,1200.0,5,0.9,0.7,False,False,False,8,2.388839679191213e-05,1.9384391924805275e-05,3.07022238410139e-05,3.0770339695023844e-05,1.20850519155547e-05,0.3927500325096861,0.0006163015025574,0.0003564303228657,0.0013344228046515,0.0015668190055942,0.0012236758378438,0.780993741762653,5.00434254099443,4.0051286131233725,6.548186134542023,6.593938417387403,2.958366575007626,0.4486494091614167,0.000306264749154,0.0002499110529812,0.0003447355444904,0.0003584462392737,0.000110618095888,0.3086044259025828,2.627355189365061e-06,1.976517426928012e-06,3.654635662910253e-06,3.780092113995695e-06,2.061593050876852e-06,0.5453816967168225,0.4105962556957869,0.3607200031606001,0.4535940166889101,0.3556346212405897,0.1013723318744015,0.2218179202382823,11.26617365454436,10.227612689437304,13.288310147830463,10.081779777383405,3.8919637874555058,0.2785197659737055,True,extrapolative,True,False,True,False
screen_0040,600.0,300.0,1200.0,5,1.0,0.7,False,False,False,8,2.4022524978631013e-05,1.9640188979837182e-05,3.166714351357934e-05,3.175696306607467e-05,1.2768882704228522e-05,0.4020813538643834,0.0006260119712545,0.000375952445554,0.0013208991982644,0.0015542172148387,0.0011962026521705,0.769649596433431,2.5371624988465613,1.7557016474596674,2.933536896859173,2.934513035017193,1.4281216857339274,0.4866639434523964,0.0001509772888358,0.0001177399867361,0.0001661061938326,0.000169479097073,5.23212705855e-05,0.3087181339121931,1.789464326079303e-05,1.260608624646824e-05,2.431890076905852e-05,2.4833955742835355e-05,1.3523584461745673e-05,0.5445602223740473,0.4444534998192792,0.391651334358246,0.5039530013397605,0.3844373772019612,0.1239934968013043,0.2438748375467615,10.257349743920395,9.575578568045673,12.160742300919631,9.421236064323276,3.3391518613854263,0.2616810618004759,True,extrapolative,True,False,True,False
screen_0048,600.0,300.0,1200.0,5,1.1,0.7,False,False,False,8,2.4248092960152416e-05,1.9963086080375285e-05,3.272124652831979e-05,3.283444817227532e-05,1.3482854496543407e-05,0.4106313718385568,0.0006373746692844,0.0003947316445057,0.0013111178555377,0.0015458315489049,0.0011735942483979,0.7591993120009033,0.9942095746362348,0.6068764715642918,1.1367820288139203,1.1371521591874227,0.6352994781133292,0.5586758755022692,5.105477432490093e-05,3.83182758447312e-05,5.955724893405507e-05,6.026075558112578e-05,2.3264288263767483e-05,0.3860603478900631,0.0001211131783187,8.506874867390041e-05,0.0001591443813282,0.0001663424130717,9.056173841049936e-05,0.5444296300514996,0.4781515753729393,0.4150223140398761,0.5518734185796416,0.404052803962355,0.1576374551282563,0.2806483690557048,9.04204054107908,8.800536165800871,10.907150287686552,8.768254189695922,2.6295834995478966,0.2307089793031045,True,extrapolative,True,False,True,False
screen_0085,600.0,300.0,1200.0,10,0.7,0.3,False,False,False,8,0.0001413956509376,0.000102350426494,0.0004671273853794,0.0005194146561722,0.000431124745116,0.8300203700319289,0.0102377227724114,0.0048520765953485,0.0151096444963398,0.0168398327071851,0.0125436063231091,0.7448771339490249,4.672240219075301,3.881046484906026,6.196530889165248,6.557477735049486,2.6787659379447777,0.4085055330995435,0.0004986727616287,0.0004166385893877,0.0005234196849488,0.0005265179539102,0.0001111177584493,0.2110426769385182,6.442769383194685e-08,4.985305443184019e-08,7.355658162660717e-08,7.426306817698522e-08,3.002386950285065e-08,0.4042907226953937,0.0325405475639737,0.0264878674858457,0.0388601972497947,0.0258834257309042,0.0130795191230818,0.3356912361757413,3.1215861516276804,2.9085490538170955,3.4538654863982585,2.9022506180566743,0.5909844334811276,0.1691796929671144,True,extrapolative,True,False,True,False
screen_0086,600.0,300.0,1200.0,10,0.7,0.4,False,False,False,8,8.134760992488269e-05,6.12864502462992e-05,0.0002715520296184,0.0003006806100965,0.0002426008333501,0.8068389686725789,0.00615822426004,0.0025074227821982,0.0089556605533816,0.0098964919910734,0.0077096508775036,0.7790286582819106,4.85206252725985,4.063813329484085,6.476194455783873,6.832126731187216,2.7818060762868653,0.4071654677581591,0.0005162114404476,0.0004317702201842,0.0005440105346088,0.0005485171013029,0.0001181965398777,0.2154837827244513,7.685672836564697e-08,5.9124370244596254e-08,8.829964118522445e-08,8.926142822685842e-08,3.68160038519409e-08,0.412451431522839,0.0476765257337625,0.0376496454270017,0.0558227712647182,0.0367706467111903,0.0193950570759532,0.3453185087728356,4.493804665511229,4.134106549091057,5.237195742116014,4.123010348528839,1.3002103312496267,0.2397487412042283,True,extrapolative,True,False,True,False
screen_0087,600.0,300.0,1200.0,10,0.7,0.5,False,False,False,8,4.969151279414742e-05,3.8960783341408754e-05,0.0001706702955025,0.0001868023794278,0.0001488716522827,0.7969473019498328,0.0040216128312435,0.0014500185380149,0.0059379852828866,0.0064037866067458,0.0051701998248018,0.8073660386115066,4.980364857598191,4.21206803915264,6.674650454569146,7.022716879121272,2.8322670034632145,0.40330075271632,0.0005340167258154,0.0004468294021023,0.0005639050440461,0.0005693347991124,0.0001241121959817,0.2179950991495556,9.124921941725164e-08,6.992002683107755e-08,1.0527821711157958e-07,1.0657894299561949e-07,4.4558939093730826e-08,0.4180838901316768,0.0675364477993351,0.0517007146489287,0.0772347622917715,0.0506669199749904,0.0272637028229729,0.3498458224009663,6.206494192069663,5.674719383011875,7.50348235687795,5.671246846505955,2.237854557240995,0.2829467524819959,True,extrapolative,True,False,True,False
screen_0088,600.0,300.0,1200.0,10,0.7,0.7,False,False,False,8,2.5062847870051984e-05,1.875689553343915e-05,6.008999815743584e-05,6.280004021760974e-05,4.534668766710514e-05,0.7220805513813905,0.0016592221957848,0.0006754499907973,0.0027423116339934,0.0028697375934846,0.002302117971414,0.8022050436390733,4.968322716973326,4.309260142729371,6.63841556384138,6.947875217861207,2.6622292063527064,0.3831717068707275,0.0005707484108693,0.0004759225929982,0.0005988311536887,0.00060308447395,0.0001286916219457,0.213389048308462,1.2614684494301082e-07,9.680106107927732e-08,1.452917443713997e-07,1.4748926800438601e-07,6.154834255874229e-08,0.4173072616843686,0.1179699683139777,0.0902412286953289,0.1332888652471807,0.0900606083921701,0.044032561310665,0.3283728873606758,10.545523700028546,9.62912474951839,13.227228327151652,9.579945977109444,4.49837108088796,0.3195247743289452,True,extrapolative,True,False,True,False
screen_0093,600.0,300.0,1200.0,10,0.8,0.3,False,False,False,8,0.0001341709532284,9.720313987530606e-05,0.0004486191219581,0.0004952121314822,0.0004110579573565,0.8300643930636041,0.009584318112148,0.0047584799292468,0.0145776580629477,0.0159279807113351,0.0116054416532705,0.7286197706788752,4.752476028379768,4.2392519510170406,6.917416447553447,7.220919030618375,3.0133375580796784,0.4173066538071437,0.0004815201488925,0.0004031573501897,0.0005154766144658,0.0005244166807166,0.0001233833881182,0.235277390394219,3.28812633557103e-07,2.41579864709736e-07,3.967331491075519e-07,4.144770857905259e-07,2.0144130852913626e-07,0.4860131366368065,0.052375971416898,0.0437372662280418,0.0576619927973536,0.0423665915854019,0.0155307041206635,0.2682457605534843,2.7957697156160144,2.5505004226505417,3.07082783925172,2.5240847669084325,0.5934251490836733,0.190352289190658,True,extrapolative,True,False,True,False
screen_0094,600.0,300.0,1200.0,10,0.8,0.4,False,False,False,8,7.706994801210139e-05,5.920074499071965e-05,0.000266534246997,0.00029340970293,0.0002376785938067,0.8100570343561463,0.0058277655050971,0.0024979983787809,0.0086968433865003,0.0095290373610271,0.0072864569190286,0.7646582380744557,4.927376145826127,4.409932074321319,7.115377021143963,7.407688639286026,3.0199684541979765,0.4076802632040768,0.0004969003249566,0.0004163808126407,0.0005334313074957,0.0005435377498086,0.0001295055804339,0.238264187684303,3.883495556012735e-07,2.852204137148865e-07,4.7101579922468237e-07,4.935483246841473e-07,2.420079873731277e-07,0.4903430429593775,0.0753407669745733,0.0602852353154601,0.0822352333445402,0.0583922227088537,0.0247368990124183,0.2975720000430168,3.9643759479865,3.5144724876387863,4.534810233965682,3.4788477035789405,1.2268817690043092,0.2607208459713691,True,extrapolative,True,False,True,False
screen_0095,600.0,300.0,1200.0,10,0.8,0.5,False,False,False,8,4.767136107404702e-05,3.828923810114581e-05,0.0001710951786696,0.0001864070873707,0.0001487931923346,0.7982163899095895,0.0038573175216308,0.0014641740183599,0.0057862621661803,0.0062754314388958,0.0049904437800092,0.795235168864714,5.049436863138627,4.4998933273449,7.210643676166163,7.488416367995311,3.000769588354244,0.4007215198635603,0.0005124586874018,0.0004292955564812,0.0005502456193934,0.0005607258860534,0.0001338857624833,0.23877221618149,4.553230410029133e-07,3.350830551267511e-07,5.536284698398402e-07,5.816634455416779e-07,2.8610601220971175e-07,0.4918755242445631,0.1052993564697629,0.0819878374008678,0.1140603074495079,0.0798763407892547,0.0362001344925787,0.3118645221151389,5.482204006790489,4.793614912977776,6.446470802875597,4.758812249886395,2.028688749677668,0.2988859596201847,True,extrapolative,True,False,True,False
screen_0096,600.0,300.0,1200.0,10,0.8,0.7,False,False,False,8,2.462858414776137e-05,1.868792902726713e-05,6.363202676122216e-05,6.657297596637096e-05,4.899572850242213e-05,0.7359702310314639,0.0017131713686781,0.00069415711427,0.0027268167796565,0.0028172563077393,0.0022167722034823,0.786854996967291,5.021288105664059,4.387355089735351,6.8952321894365305,7.125401758504051,2.826343225098003,0.3966573845081519,0.0005443850373544,0.0004533370972713,0.0005774310175798,0.0005849122493809,0.0001336069308281,0.2284221795143051,6.069579174478877e-07,4.531506312494755e-07,7.351827349491129e-07,7.698706546639883e-07,3.700861876261652e-07,0.4807121629901455,0.192147769853594,0.1472892528163351,0.2051835796441632,0.1466742096948457,0.0618720657815815,0.2966826697826842,9.768337500252382,8.767580338670166,11.69502574832883,8.73844518841723,3.716723525289366,0.2984081236249498,True,extrapolative,True,False,True,False
screen_0101,600.0,300.0,1200.0,10,0.9,0.3,False,False,False,8,0.0001293573600411,9.378100548166718e-05,0.0004345916650634,0.0004766267890424,0.0003953146002526,0.8294007163274194,0.0091012677391263,0.0047142028479393,0.014195526590127,0.0152455702193876,0.0108736489298993,0.7132333375154101,4.280074045908319,3.510183214127081,6.148622869564848,6.254251622839857,2.8920901438066,0.462419857436659,0.0003802011301811,0.0003146601375513,0.0004143710900431,0.0004235370005751,0.0001099861918877,0.259684966693241,1.7552959946853005e-06,1.2577599618926717e-06,2.409735105797145e-06,2.508868985215602e-06,1.4163234118765936e-06,0.5645266533337453,0.0675106723479531,0.058095339128245,0.0750372706408206,0.0554861028169442,0.0195895427477739,0.2609307266080977,2.582884336110156,2.3123726719615667,2.800217023141545,2.2872060872727067,0.5376216333632811,0.1903201492380709,True,extrapolative,True,False,True,False
screen_0102,600.0,300.0,1200.0,10,0.9,0.4,False,True,False,8,7.424184860939214e-05,5.793269389374352e-05,0.0002627773299025,0.0002877693135841,0.0002336028232905,0.8117711384200156,0.0055814071402507,0.0025071204705517,0.0086014770304487,0.0092520128515203,0.0069481513362932,0.7509880766271875,4.363197855101076,3.531383816111013,6.147524240429344,6.240081508506455,2.896978935640234,0.4642533806154749,0.0003922054773224,0.0003238172653443,0.0004262126094349,0.0004350125811202,0.0001123354423036,0.2582349273998587,2.030621073440013e-06,1.472231179366084e-06,2.7983979340682875e-06,2.9097709091926084e-06,1.6315357655660615e-06,0.5607093535823319,0.0970821473743112,0.0796520117998037,0.1065355933586829,0.0760974585951554,0.0306193152716744,0.2869212979571874,3.5988672757232254,3.1693591686916878,4.099990882339782,3.136831777481966,1.0697025309068522,0.254295449052588,True,extrapolative,True,False,True,False
screen_0103,600.0,300.0,1200.0,10,0.9,0.5,False,False,False,8,4.6382494627042616e-05,3.80425174883387e-05,0.0001715606107254,0.0001861181780129,0.0001484372542381,0.797543022519006,0.0037219736650861,0.0014857662521536,0.005690668195433,0.0061800971307411,0.0048430334459386,0.7836500533055303,4.387929727065698,3.4998093385947326,6.036181133259107,6.116340650622592,2.846369785511149,0.4653713630586309,0.0004040799283822,0.0003327516406402,0.0004364796495796,0.0004441280959695,0.0001124283044346,0.2531438687506969,2.317422312095765e-06,1.7072168662286535e-06,3.1868226234189867e-06,3.308933108171977e-06,1.827810809062813e-06,0.5523867510493703,0.1407316578741169,0.1109558285413524,0.1528783871151686,0.107001319453924,0.0471819454340885,0.306012104934722,5.137414801950384,4.480590202603931,6.004898686951233,4.410727313263209,1.8508331648691767,0.2955865668522966,True,extrapolative,True,False,True,False
screen_0104,600.0,300.0,1200.0,10,0.9,0.7,False,False,False,8,2.4433942074647985e-05,1.876957493100111e-05,6.683883020874904e-05,6.990953163387786e-05,5.208787183309016e-05,0.745075394094739,0.0017790412038217,0.0007139852889921,0.0027253371576719,0.0027851450764622,0.0021527642392785,0.7729450998700104,4.197492510742549,3.2416583872319573,5.396001819340794,5.455071775022416,2.5203863685508487,0.4620262523567789,0.0004268122478567,0.0003498536714763,0.0004511376550993,0.0004539864519247,0.0001046298149311,0.2304690249841515,2.865266518461075e-06,2.2115783781927257e-06,3.819879958676101e-06,3.952332070915312e-06,2.0371212750242634e-06,0.5154226007513814,0.2783483975896147,0.216845193173344,0.2952436778989799,0.2148509502098335,0.084966186273032,0.2833933619330922,9.915217246015024,8.952487006532172,11.872306923877884,8.856423072232626,3.735328452053235,0.2966488375226324,True,extrapolative,True,False,True,False
screen_0111,600.0,300.0,1200.0,10,1.0,0.5,False,True,False,8,4.560549740220393e-05,3.808994198907733e-05,0.0001720292652694,0.0001858981056852,0.0001478842053934,0.7955121696821942,0.0036181155043469,0.0015118209620124,0.005725462532545,0.0061184557521342,0.0047293859457865,0.7729705235078118,1.9537503288594045,1.3320984295510565,2.2807201408766757,2.2948278592671527,1.1418260923920736,0.4975650298914851,0.0001712366044612,0.0001340320555804,0.0001826858223198,0.000184162597927,5.0276288094199976e-05,0.2729994508120967,2.2675835731778183e-05,1.5367824765657385e-05,3.022599868800684e-05,3.101412636501179e-05,1.7270660349470152e-05,0.556864318736827,0.1632610449920049,0.1345152955550671,0.1855091039320505,0.1276099532122095,0.0597558008987041,0.3189259487800046,4.801362575553788,4.300209010278423,5.640185720800227,4.236684546210825,1.5697224254414976,0.2703431628380681,True,extrapolative,True,False,True,False
screen_0112,600.0,300.0,1200.0,10,1.0,0.7,False,False,False,8,2.440462818784229e-05,1.89567844203998e-05,6.968839366734989e-05,7.281065114026297e-05,5.46590580680476e-05,0.7507014044243608,0.0018439865752774,0.0007342646773313,0.0027336576299688,0.0027666128232814,0.002103333610146,0.760255859600666,1.8391846431935324,1.2334675535844062,2.0212111682128437,2.036457300887201,1.006863949031521,0.4944193765284799,0.0001899467650925,0.0001511741654952,0.0001981588036086,0.0001991290604838,4.820356127260001e-05,0.242071956526514,2.233358030950715e-05,1.5379901437532102e-05,2.692981094071732e-05,2.774036769486441e-05,1.349506236181862e-05,0.4864774148007046,0.3154147569140304,0.2603712530972653,0.352038695596492,0.2520229122258834,0.1020779576327843,0.2882736709275149,9.06646772227388,8.467515278311641,11.1558976345335,8.367228030738653,3.3701885990377125,0.2871320585560508,True,extrapolative,True,False,True,False
