sample_index,dataset_id,held_out_campaign,observed,stacked,equal_weight,best_single,best_single_name,stacking_success,weight_C3_v3_5_C0,weight_Konnov_2026,weight_MEI_2019,weight_MEI_2021,weight_NUIG_2024,weight_Otomo_2018,weight_POLIMI_2023,weight_RMG_2026_Burke,residual_interval_level,residual_log_half_width,residual_interval_low,residual_interval_high,residual_interval_covered,campaign_id,doi,experimental_m_per_s,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,apparatus,relative_error_stacked,signed_relative_residual_stacked,relative_error_equal_weight,signed_relative_residual_equal_weight,relative_error_best_single,signed_relative_residual_best_single
23,x20100045:gdg1:p4:laminar burning velocity,campaign_b661f10f22f4,0.322,0.2786087311466281,0.2892760391356072,0.2840718358436692,MEI_2021,True,4.977412303865469e-17,0.0,1.4131731491276994e-16,0.8993217709721733,0.0,0.1006782290278264,0.0,1.4676645802396466e-16,0.9,0.4145507243040736,0.1840592425032175,0.421727396111484,True,campaign_b661f10f22f4,10.1016/j.fuel.2019.116653,0.322,373.0,100000.0,1.1,0.2222212503553388,outwardly propagating spherical flame; constant volume combustion chamber,0.1347554933334529,-0.1347554933334529,0.1016272076533937,-0.1016272076533937,0.117789329678046,-0.117789329678046
24,x20100058:gdg1:p1:laminar burning velocity,campaign_b661f10f22f4,0.489,0.4228076222311352,0.4025852346461292,0.4274136596345294,MEI_2021,True,4.977412303865469e-17,0.0,1.4131731491276994e-16,0.8993217709721733,0.0,0.1006782290278264,0.0,1.4676645802396466e-16,0.9,0.4145507243040736,0.2793223685136156,0.639999891050732,True,campaign_b661f10f22f4,10.1016/j.fuel.2019.116653,0.489,298.0,100000.0,0.8,0.4999999999999999,outwardly propagating spherical flame; constant volume combustion chamber,0.1353627357236497,-0.1353627357236497,0.1767173115621079,-0.1767173115621079,0.1259434363302057,-0.1259434363302057
25,x20100062:gdg1:p1:laminar burning velocity,campaign_b661f10f22f4,1.118,1.0305153949288968,0.985530787629481,1.0403505305023448,MEI_2021,True,4.977412303865469e-17,0.0,1.4131731491276994e-16,0.8993217709721733,0.0,0.1006782290278264,0.0,1.4676645802396466e-16,0.9,0.4145507243040736,0.6807966218355622,1.559881387663471,True,campaign_b661f10f22f4,10.1016/j.fuel.2019.116653,1.118,473.0,100000.0,0.8,0.4999999999999999,outwardly propagating spherical flame; constant volume combustion chamber,0.0782509884356917,-0.0782509884356917,0.118487667594382,-0.118487667594382,0.0694539083163285,-0.0694539083163285
26,x20100066:gdg1:p1:laminar burning velocity,campaign_b61f71c9265e,0.3148,0.3280634495358268,0.3297730562249271,0.3340641703132475,MEI_2021,True,2.353920879861217e-17,3.3812080123791076e-17,2.29254160470343e-16,0.8618661784806588,0.0,0.1381338215193407,0.0,1.917396304173489e-16,0.9,0.4178190349784211,0.2160236728927745,0.4982121888778692,True,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,0.3148,470.0,294000.0,1.1,0.2222212503553388,outwardly propagating spherical flame; constant volume combustion chamber,0.0421329400756887,0.0421329400756887,0.0475637110067568,0.0475637110067568,0.0611949501691469,0.0611949501691469
27,x20100069:gdg1:p1:laminar burning velocity,campaign_b61f71c9265e,0.0774,0.1095266777240236,0.1141564823224949,0.1077077035134675,MEI_2021,True,2.353920879861217e-17,3.3812080123791076e-17,2.29254160470343e-16,0.8618661784806588,0.0,0.1381338215193407,0.0,1.917396304173489e-16,0.9,0.4178190349784211,0.0721212778661066,0.1663322321539134,True,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,0.0774,476.0,955000.0,1.1,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.4150733556075412,0.4150733556075412,0.4748899524870155,0.4748899524870155,0.3915723968148257,0.3915723968148257
28,x20100070:gdg1:p1:laminar burning velocity,campaign_629a30b39091,0.2056,0.1883843578013702,0.1927979949049023,0.1910834729253482,MEI_2021,True,7.471421031804757e-17,0.0,2.1555995419467578e-17,0.9022675477740444,0.0,0.0977324522259554,1.2282017689407814e-16,0.0,0.9,0.4142915427579442,0.1244859414446385,0.2850817196897467,True,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,0.2056,298.0,100000.0,0.8,0.3076940363493357,outwardly propagating spherical flame; constant volume combustion chamber,0.0837336682812732,-0.0837336682812732,0.0622665617465838,-0.0622665617465838,0.0706056764331313,-0.0706056764331313
29,x20100070:gdg1:p5:laminar burning velocity,campaign_629a30b39091,0.271,0.2559229296199335,0.2692130274057004,0.2607621483811497,MEI_2021,True,7.471421031804757e-17,0.0,2.1555995419467578e-17,0.9022675477740444,0.0,0.0977324522259554,1.2282017689407814e-16,0.0,0.9,0.4142915427579442,0.1691159882000334,0.3872877224817973,True,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,0.271,298.0,100000.0,1.2,0.3076935784742251,outwardly propagating spherical flame; constant volume combustion chamber,0.0556349460519059,-0.0556349460519059,0.0065939948129136,-0.0065939948129136,0.0377780502540602,-0.0377780502540602
30,x20100070:gdg1:p8:laminar burning velocity,campaign_629a30b39091,0.1084,0.1171181790928076,0.1334623029187565,0.1186701967703399,MEI_2021,True,7.471421031804757e-17,0.0,2.1555995419467578e-17,0.9022675477740444,0.0,0.0977324522259554,1.2282017689407814e-16,0.0,0.9,0.4142915427579442,0.0773926612315786,0.1772347359004904,True,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,0.1084,298.0,100000.0,1.8,0.3076923076923077,outwardly propagating spherical flame; constant volume combustion chamber,0.0804260063912142,0.0804260063912142,0.2312020564460936,0.2312020564460936,0.0947435126415119,0.0947435126415119
31,x20100071:gdg1:p1:laminar burning velocity,campaign_629a30b39091,0.1441,0.14241341642163,0.1408304852649607,0.1433327402976165,MEI_2021,True,7.471421031804757e-17,0.0,2.1555995419467578e-17,0.9022675477740444,0.0,0.0977324522259554,1.2282017689407814e-16,0.0,0.9,0.4142915427579442,0.0941079632327362,0.2155139743777337,True,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,0.1441,298.0,500000.0,1.0,0.3076908537622621,outwardly propagating spherical flame; constant volume combustion chamber,0.011704258003955,-0.011704258003955,0.022689207043992,-0.022689207043992,0.0053244948118216,-0.0053244948118216
32,x20100071:gdg1:p6:laminar burning velocity,campaign_629a30b39091,0.0556,0.0742648652628024,0.0802478167208379,0.074210421809548,MEI_2021,True,7.471421031804757e-17,0.0,2.1555995419467578e-17,0.9022675477740444,0.0,0.0977324522259554,1.2282017689407814e-16,0.0,0.9,0.4142915427579442,0.0490748370851836,0.1123848909152534,True,campaign_629a30b39091,10.1016/j.combustflame.2021.111753,0.0556,298.0,500000.0,1.8,0.3076923076923077,outwardly propagating spherical flame; constant volume combustion chamber,0.3356990155180296,0.3356990155180296,0.4433060561301784,0.4433060561301784,0.3347198167184892,0.3347198167184892
